,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-0.5177077495000004,0.044433818676264294,2.0,0.0,-0.5491272040000004,1.0,-0.4862882950000005
1,RichMedia__BHIN_Growth_Mid,-0.32182099700000055,0.008169088677535997,2.0,2.0,-0.3160445790000006,3.0,-0.3275974150000005
2,RichMedia__BHIN_Growth_Stat,0.3343535854999993,0.11933297734523987,2.0,4.0,0.2499724279999995,5.0,0.418734742999999
3,RichMedia__LBv2_Growth_Late,-0.7071808740000005,0.11625835048852695,2.0,6.0,-0.7893879420000003,7.0,-0.6249738060000007
4,RichMedia__LBv2_Growth_Mid,-4.510281037539698e-16,0.12004703427897924,2.0,8.0,0.0848860719999997,9.0,-0.0848860720000006
5,RichMedia__LBv2_Growth_Stat,-4.157492350000001,0.8492401854672306,2.0,10.0,-3.5569888560000007,11.0,-4.757995844000001
6,RichMedia__MHB_Rich_Mid,-0.20373308600000015,0.05325513487059238,2.0,12.0,-0.2413901530000002,13.0,-0.1660760190000001
7,RichMedia__NBO_Rich_Mid,-0.4043961515000007,0.06872639577639614,2.0,14.0,-0.4529930520000009,15.0,-0.3557992510000005
8,Carbon__M9Na_Arabinose_Mid,0.15339804700000007,0.38562751589291044,2.0,16.0,0.4260778785000001,17.0,-0.1192817845
9,Carbon__M9Na_Galactose_Mid,-0.5844287009999998,0.12523775030328463,2.0,18.0,-0.6729851634999999,19.0,-0.4958722384999996
10,Carbon__M9Na_GlcNAcGrowth_Late,0.07189255000000025,0.009218440090564446,2.0,20.0,0.0784109715000003,21.0,0.0653741285000002
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.2423000920000002,0.08105320727348439,2.0,22.0,0.1849868195000006,23.0,0.2996133644999998
12,Carbon__M9Na_GlcNAcGrowth_Stat,-3.5030497555,0.12945904131535957,2.0,24.0,-3.4115083895,25.0,-3.5945911215
13,Carbon__M9Na_GlcNAc_Mid,0.30608384050000037,0.0971401234262504,2.0,26.0,0.3747722805000002,27.0,0.2373954005000005
14,Carbon__M9Na_Gluconate_Mid,0.8516266530000002,0.5125841091380777,2.0,28.0,1.2140783525000003,29.0,0.4891749535
15,Carbon__M9Na_Glucosamine_Mid,-1.8345339529999998,0.21215782324738067,2.0,30.0,-1.6845157175,31.0,-1.9845521884999997
16,Carbon__M9Na_Glycerol_Mid,-0.5042572719999994,0.019179787071540035,2.0,32.0,-0.4906951144999993,33.0,-0.5178194294999994
17,Carbon__M9Na_Maltose_Mid,0.1841074950000001,0.04510571012553412,2.0,34.0,0.2160020485,35.0,0.1522129415000002
18,Carbon__M9Na_Mannitol_Mid,-0.2145963419999997,0.45558676153469346,2.0,36.0,0.1075521465000006,37.0,-0.5367448305
