sample,new_1739238_1739323
LBexp_1,16.0307
LBexp_2,15.5065
LBexp_3,15.3073
LBtran_1,12.5027
LBtran_2,13.3149
LBtran_3,13.4794
LBstat_1,13.1083
LBstat_2,12.5574
LBstat_3,12.0037
LBGexp_1,15.3513
LBGexp_2,15.6417
LBGexp_3,16.0889
LBGtran_2,13.8697
LBGtran_3,14.5399
LBGstat_1,10.7408
LBGstat_2,10.9388
LBGstat_3,12.3244
S0_1,14.880999999999998
S0_2,15.2994
S0_3,14.8033
S1_1,15.0469
S1_2,14.7482
S1_3,14.8074
S2_1,14.5849
S2_2,13.8679
S2_3,13.0364
S3_1,14.7737
S3_2,14.5238
S4_1,14.8853
S4_2,13.6541
S4_3,13.1409
S5_1,13.5007
S5_2,13.7348
S5_3,14.0959
S6_1,12.762
S6_2,7.7838
S6_3,13.3013
S6/t_1,12.6636
S6/t_2,8.9652
S6_4,12.515
S6_5,13.1225
S6_6,13.0857
S7_4,13.0141
S7_5,12.7448
S7_6,12.954
S8_4,12.5391
S8_5,11.3227
G135_1,15.8511
G135_3,14.1798
G150_1,15.6098
G150_2,16.3951
G150_3,16.0457
G180_1,16.1052
G180_2,16.0749
G180_3,15.5909
C30_1,14.6027
C30_2,14.8916
C90_1,14.5819
C90_2,14.3991
BI_1,14.4607
BI_2,14.4766
BC_2,13.3301
BC/t_1,12.3796
BC/t_2,13.5798
BC_1,12.6356
Sw_1,11.6805
Sw_2,12.3842
BT_1,13.9446
BT_2,12.942
B36_1,12.9768
B36_2,13.1879
B60_1,13.1521
B60_2,14.5103
M9exp_1,15.4936
M9exp_2,15.1657
M9exp_3,14.9742
M9tran_1,14.32
M9tran_2,14.343
M9tran_3,15.0315
M9stat_1,12.852
M9stat_2,12.315
M9stat_3,11.9312
M+G_1,14.7131
M+G_2,15.2707
M+G_3,14.9755
Glu_1,15.181
Glu_2,15.2164
Glu_3,15.8573
Fru_1,15.6812
Fru_2,15.5678
Fru_3,15.0242
Mal_1,14.3191
Mal_2,14.9058
Mal_3,14.8032
G+S_2,14.8423
G+S_3,14.9419
Pyr_1,14.0794
Pyr_2,14.9204
Pyr_3,14.3503
Gly_1,13.2573
Gly_2,13.8848
Gly_3,12.6811
Glucon_1,14.448
Glucon_2,14.8207
Glucon_3,12.8916
aero_1,15.9431
aero_2,14.6442
aero_3,15.5293
nit_1,15.4232
nit_2,15.3024
nit_3,14.9297
ferm_1,15.3579
ferm_2,15.3518
ferm_3,15.4524
T-5.40H_1,15.6095
T-4.40H_1,15.6506
T-3.40H_1,15.4496
T-2.40H_1,14.7109
T-1.40H_1,14.6559
T-1.10H_1,14.429
T-0.40H_1,14.5434
T0.0H_1,14.1549
T0.30H_1,12.7172
T1.0H_1,13.5593
T1.30H_1,13.1053
T2.0H_1,13.0083
T2.30H_1,13.9199
T3.0H_1,14.2088
T3.30H_1,14.4267
T4.0H_1,14.3823
T5.0H_1,13.99
HPh_1,16.1009
HPh_2,15.3875
HPh_3,15.9558
LPh_1,15.7679
LPh_2,15.9398
LPh_3,16.0175
LPhT_1,13.1358
LPhT_2,12.9745
LPhT_3,13.4617
SMMPr_1,14.6281
SMMPr_2,14.6394
SMMPr_3,14.8782
HiTm_1,13.3573
HiTm_2,14.1142
HiTm_3,14.4099
LoTm_1,16.3804
LoTm_2,16.2103
LoTm_3,15.9871
HiOs_1,14.3815
HiOs_2,14.2407
HiOs_3,14.6272
BMM_1,15.4977
BMM_2,15.4972
BMM_3,15.581
Heat_1,15.3459
Heat_2,14.9332
Heat_3,15.3751
Cold_1,16.4884
Cold_2,16.4657
Cold_3,16.041
Etha_1,13.8487
Etha_2,14.3102
Etha_3,14.2381
SMM_1,15.1025
SMM_2,15.0808
SMM_3,15.3171
Salt_1,14.6159
Salt_2,14.5902
Salt_3,14.7684
Mt0_1,15.5805
Mt0_3,15.6892
M0t45_1,13.691
M0t45_2,15.6608
M0t45_3,14.2854
M0t90_1,12.5038
M0t90_2,13.3528
M0t90_3,12.9941
M40t45_1,13.634
M40t45_2,12.6034
M40t45_3,14.2521
M40t90_1,12.2784
M40t90_2,13.0375
M40t90_3,13.2582
dia0_1,15.655
dia0_2,15.7851
dia0_3,15.4424
dia5_1,14.0828
dia5_2,14.4573
dia5_3,14.6184
dia15_1,15.4524
dia15_2,16.2083
dia15_3,15.7842
Diami_1,13.4358
Diami_2,14.0769
Diami_3,14.0905
Paraq_1,14.9685
Paraq_2,16.2991
Paraq_3,14.231
H2O2_1,15.6247
H2O2_2,15.7843
H2O2_3,15.2486
Oxctl_1,15.3694
Oxctl_2,15.4755
Oxctl_3,16.4097
GM-0.1_1,14.0303
GM-0.2_1,14.1746
GM+5_1,14.6312
GM+15_1,14.3147
GM+25_1,15.582
GM+45_1,15.112
GM+60_1,15.083
GM+90_1,14.819
GM+120_1,13.6995
GM+150_1,14.9643
GM-0.1_2,14.9993
GM-0.2_2,15.7424
GM+5_2,14.731
GM+10_2,14.4393
GM+15_2,14.5828
GM+25_2,15.0854
GM+45_2,14.1029
GM+60_2,14.2869
GM+90_2,15.2291
GM+150_2,14.3206
GM-0.1_3,14.9139
GM-0.2_3,14.851
GM+5_3,14.4296
GM+10_3,13.9778
GM+15_3,14.4236
GM+25_3,14.1158
GM+45_3,13.5946
GM+60_3,13.6238
GM+90_3,15.6237
GM+120_3,14.855
GM+150_3,15.5575
MG-0.1_1,14.3379
MG+5_1,14.7327
MG+10_1,15.49
MG+15_1,14.7237
MG+25_1,15.2907
MG+45_1,15.3086
MG+120_1,13.0526
MG+150_1,15.2095
MG-0.1_2,13.9783
MG-0.2_2,14.7734
MG+5_2,14.2076
MG+10_2,15.053
MG+15_2,15.9875
MG+25_2,14.5692
MG+45_2,13.7643
MG+60_2,14.7723
MG+90_2,13.7307
MG+120_2,14.6548
MG-0.1_3,15.5618
MG-0.2_3,14.9807
MG+5_3,14.7447
MG+10_3,13.992
MG+15_3,15.5051
MG+25_3,15.5388
MG+45_3,15.4802
MG+60_3,14.3382
MG+90_3,15.3054
MG+120_3,14.755
MG+150_3,15.029000000000002
