k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.013949305471032855,,,
12,Zinc - Intermediate,False,-0.012552038261509805,,,
5,Lead,False,0.012463834844529629,,,
11,Chromium,False,-0.009983668364584444,,,
6,Iron,False,-0.007648864295333623,,,
1,UC-2,False,0.006692477148026228,,,
14,UC-7,False,0.004385755211114882,,,
10,Copper,False,-0.0030013436032459142,,,
4,UC-4,False,0.002307594874873757,,,
8,Zinc - Fast,False,-0.002123913797549904,,,
0,UC-1,False,0.001422014283016324,,,
13,UC-6,False,0.0008799398504197597,,,
2,UC-3,False,-0.0007749872579006479,,,
3,Cadmium,False,-0.0001473059519776143,,,
9,UC-5,False,3.8682640227208664e-05,,,
