,0
name,Pyruvate
TF,BtsR/PyrR/PdhR
Regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125145850&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">BtsR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125158264&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">PyrR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012246&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">PdhR</a>"
Function,Pyruvate transport and metabolism
Category,Carbon Source Utilization
has_venn,True
scatter,3
exp_var,0.0
precision,0.5
recall,0.09302326
