,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.0016128971328576724,2.0,0.0,0.0011404905,1.0,-0.0011404905,,,,,,,,
1,fur__wt_dpd,0.241158196,0.14513870497435485,2.0,2.0,0.3437867585,3.0,0.1385296335,,,,,,,,
2,fur__wt_fe,-1.0446143355,0.09607758093621925,2.0,4.0,-0.9766772265,5.0,-1.1125514445,,,,,,,,
3,fur__delfur_dpd,-0.062158914,0.22705133619365495,2.0,6.0,-0.22270845350000001,7.0,0.09839062550000001,,,,,,,,
4,fur__delfur_fe2,-0.6337453325,0.219432916114356,2.0,8.0,-0.7889078355,9.0,-0.47858282950000003,,,,,,,,
5,acid__wt_ph5,-0.2775632905,0.06330534537497322,2.0,10.0,-0.3223269295,11.0,-0.2327996515,,,,,,,,
6,acid__delgadx_ph5,-0.2529586165,,1.0,12.0,-0.2529586165,,,,,,,,,,
7,acid__delgadw_ph5,-0.248658322,0.4303979336604754,2.0,13.0,-0.5529956195,14.0,0.055678975500000005,,,,,,,,
8,acid__delgade_ph5,-0.1444431255,0.12929996208858224,2.0,15.0,-0.2358720055,16.0,-0.0530142455,,,,,,,,
9,oxidative__wt_pq,0.21199465050000002,0.45948278484163574,2.0,17.0,-0.1129087425,18.0,0.5368980435,,,,,,,,
10,oxidative__deloxyr_pq,-0.1905486715,0.15524100025713114,2.0,19.0,-0.0807767075,20.0,-0.3003206355,,,,,,,,
11,oxidative__delsoxr_pq,0.048521626,0.27773920392963736,2.0,21.0,-0.1478696485,22.0,0.2449129005,,,,,,,,
12,oxidative__delsoxs_pq,0.40831776200000003,0.09687608056176737,2.0,23.0,0.33981602850000003,24.0,0.4768194955,,,,,,,,
13,nac_ntrc__wt_csn,0.591649046,0.04078739345647879,2.0,25.0,0.5628080035,26.0,0.6204900885,,,,,,,,
14,nac_ntrc__wt_cytd,0.393845257,0.23158236331041337,2.0,27.0,0.2300917975,28.0,0.5575987165,,,,,,,,
15,nac_ntrc__wt_gln,0.10286391100000002,0.25253645170868466,2.0,29.0,-0.0757063265,30.0,0.28143414850000004,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.9712188505,0.49883714933140083,2.0,31.0,1.3239499815,32.0,0.6184877195,,,,,,,,
