k,name,in_iM,gene_weight,regulator,function,category
6,Iron,True,0.3116588991880417,,,
2,UC-3,False,0.028974211681634183,,,
12,Zinc - Intermediate,False,-0.02164238567901663,,,
14,UC-7,False,0.020240623224526643,,,
13,UC-6,False,0.016066775023937226,,,
3,Cadmium,False,-0.0140798185672611,,,
5,Lead,False,-0.012230627946555614,,,
10,Copper,False,-0.006009537037461996,,,
8,Zinc - Fast,False,0.005143924802541733,,,
0,UC-1,False,-0.0046794919250533,,,
4,UC-4,False,-0.0033259217883460225,,,
1,UC-2,False,0.0021828896040096877,,,
9,UC-5,False,0.002115649223069559,,,
7,Zinc - Steady,False,-0.001306845371145755,,,
11,Chromium,False,-0.0005669693870004268,,,
