,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,10.449733333333333,0.30045419506695775,3.0,0.0,10.6629,1.0,10.5802,2.0,10.1061,,,,,,,,,,
1,LB__LBtran,10.0526,0.2526169432164043,3.0,3.0,10.3178,4.0,9.8148,5.0,10.0252,,,,,,,,,,
2,LB__LBstat,9.669133333333335,0.12813342004853176,3.0,6.0,9.7916,7.0,9.6798,8.0,9.536,,,,,,,,,,
3,LB__LBGexp,9.665933333333333,0.2999922721226883,3.0,9.0,9.4749,10.0,10.0117,11.0,9.5112,,,,,,,,,,
4,LB__LBGtran,9.79165,0.17458466427495867,2.0,12.0,9.6682,13.0,9.9151,,,,,,,,,,,,
5,LB__LBGstat,9.731966666666667,0.6128504249271052,3.0,14.0,9.6152,15.0,10.3948,16.0,9.1859,,,,,,,,,,
6,Life Cycle__S0,9.622,0.16961273537090304,3.0,17.0,9.7904,18.0,9.6244,19.0,9.4512,,,,,,,,,,
7,Life Cycle__S1,10.502766666666666,0.024866510276541093,3.0,20.0,10.508,21.0,10.4757,22.0,10.5246,,,,,,,,,,
8,Life Cycle__S2,10.139133333333334,0.07902058803459543,3.0,23.0,10.2296,24.0,10.0836,25.0,10.1042,,,,,,,,,,
9,Life Cycle__S3,10.10695,0.19834345212282656,2.0,26.0,10.2472,27.0,9.9667,,,,,,,,,,,,
10,Life Cycle__S4,9.9046,0.2682006897828567,3.0,28.0,10.0902,29.0,10.0265,30.0,9.5971,,,,,,,,,,
11,Life Cycle__S5,10.7629,0.26436249734029993,3.0,31.0,10.4581,32.0,10.9008,33.0,10.9298,,,,,,,,,,
12,Life Cycle__S6,11.16035,0.540840266886365,8.0,34.0,10.8532,35.0,12.1249,36.0,11.4514,37.0,11.1518,38.0,11.5235,39.0,10.3318,40.0,10.9828,41.0,10.8634
13,Life Cycle__S7,10.852666666666666,0.10747950192168494,3.0,42.0,10.9525,43.0,10.7389,44.0,10.8666,,,,,,,,,,
14,Life Cycle__S8,10.9672,0.07863027406794422,2.0,45.0,10.9116,46.0,11.0228,,,,,,,,,,,,
15,Life Cycle__G135,9.4365,1.2265474226461857,2.0,47.0,10.3038,48.0,8.5692,,,,,,,,,,,,
16,Life Cycle__G150,10.283566666666667,0.03207371717361991,3.0,49.0,10.3176,50.0,10.2539,51.0,10.2792,,,,,,,,,,
17,Life Cycle__G180,9.4811,0.6025210037832708,3.0,52.0,9.5321,53.0,10.0565,54.0,8.8547,,,,,,,,,,
18,Stress Time Course__C30,9.073699999999999,0.0014142135623735675,2.0,55.0,9.0747,56.0,9.0727,,,,,,,,,,,,
19,Stress Time Course__C90,9.801549999999999,0.30356094116338456,2.0,57.0,9.5869,58.0,10.0162,,,,,,,,,,,,
20,Biofilm__BI,9.7057,0.15584633457351485,2.0,59.0,9.5955,60.0,9.8159,,,,,,,,,,,,
21,Biofilm__BC,10.586325,0.2695750653034017,4.0,61.0,10.8449,62.0,10.2796,63.0,10.7776,64.0,10.443200000000001,,,,,,,,
22,Biofilm__Sw,10.60455,0.45700311268086574,2.0,65.0,10.2814,66.0,10.9277,,,,,,,,,,,,
23,Life Cycle__BT,10.2482,0.3907472072836861,2.0,67.0,10.5245,68.0,9.9719,,,,,,,,,,,,
24,Life Cycle__B36,11.09045,0.20994000333428528,2.0,69.0,11.2389,70.0,10.942,,,,,,,,,,,,
25,Life Cycle__B60,11.93665,0.22761767286394924,2.0,71.0,12.0976,72.0,11.7757,,,,,,,,,,,,
26,M9__M9exp,9.984333333333334,0.34829143448171923,3.0,73.0,10.3108,74.0,10.0245,75.0,9.6177,,,,,,,,,,
27,M9__M9tran,9.604766666666666,0.15229912453239317,3.0,76.0,9.4336,77.0,9.6554,78.0,9.7253,,,,,,,,,,
28,M9__M9stat,10.514299999999999,0.23804115190445554,3.0,79.0,10.2928,80.0,10.766,81.0,10.4841,,,,,,,,,,
29,Supplement__M+G,9.607166666666666,0.09116931135713084,3.0,82.0,9.5171,83.0,9.605,84.0,9.6994,,,,,,,,,,
30,Supplement__Glu,10.0885,0.11245283455742724,3.0,85.0,10.0047,86.0,10.0445,87.0,10.2163,,,,,,,,,,
31,Supplement__Fru,10.082466666666667,0.26779937142072063,3.0,88.0,10.2975,89.0,10.1674,90.0,9.7825,,,,,,,,,,
32,Supplement__Mal,9.598466666666667,0.42801733999142283,3.0,91.0,9.2859,92.0,9.4232,93.0,10.0863,,,,,,,,,,
33,Supplement__G+S,9.9955,0.20138401128192915,2.0,94.0,9.8531,95.0,10.1379,,,,,,,,,,,,
34,Supplement__Pyr,10.421133333333332,0.2873431456174535,3.0,96.0,10.1003,97.0,10.6548,98.0,10.5083,,,,,,,,,,
35,Supplement__Gly,9.735433333333335,0.5174223065672119,3.0,99.0,9.5607,100.0,10.3176,101.0,9.328,,,,,,,,,,
