,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,8.912833333333333,0.24953826025949105,3.0,0.0,8.635,1.0,9.1179,2.0,8.9856,,,,,,,,,,
1,LB__LBtran,8.2784,0.2610282934855907,3.0,3.0,8.2056,4.0,8.0615,5.0,8.5681,,,,,,,,,,
2,LB__LBstat,8.612533333333333,0.11359931044391663,3.0,6.0,8.5115,7.0,8.7355,8.0,8.5906,,,,,,,,,,
3,LB__LBGexp,9.0432,0.2167072449181146,3.0,9.0,9.023,10.0,8.8373,11.0,9.2693,,,,,,,,,,
4,LB__LBGtran,9.537949999999999,0.4092026942726547,2.0,12.0,9.8273,13.0,9.2486,,,,,,,,,,,,
5,LB__LBGstat,8.738833333333334,0.17784966497953664,3.0,14.0,8.8771,15.0,8.5382,16.0,8.8012,,,,,,,,,,
6,Life Cycle__S0,8.689,0.2504782824917166,3.0,17.0,8.4057,18.0,8.7802,19.0,8.8811,,,,,,,,,,
7,Life Cycle__S1,8.429233333333334,0.24494157126411495,3.0,20.0,8.5951,21.0,8.1479,22.0,8.5447,,,,,,,,,,
8,Life Cycle__S2,8.4796,0.15535723349751046,3.0,23.0,8.5929,24.0,8.5434,25.0,8.3025,,,,,,,,,,
9,Life Cycle__S3,9.0472,0.1193596246642899,2.0,26.0,8.9628,27.0,9.1316,,,,,,,,,,,,
10,Life Cycle__S4,9.101466666666667,0.29203743481501304,3.0,28.0,9.36,29.0,9.1597,30.0,8.7847,,,,,,,,,,
11,Life Cycle__S5,9.1884,0.15466741738323525,3.0,31.0,9.0165,32.0,9.3163,33.0,9.2324,,,,,,,,,,
12,Life Cycle__S6,8.5550125,0.4378704747737297,8.0,34.0,8.4465,35.0,7.9228000000000005,36.0,8.877,37.0,8.7868,38.0,7.8959,39.0,8.6,40.0,9.0448,41.0,8.8663
13,Life Cycle__S7,9.356,0.24613077824603793,3.0,42.0,9.2234,43.0,9.2046,44.0,9.64,,,,,,,,,,
14,Life Cycle__S8,9.24165,0.19763634534163915,2.0,45.0,9.1019,46.0,9.3814,,,,,,,,,,,,
15,Life Cycle__G135,8.6569,0.7730091331931334,2.0,47.0,9.2035,48.0,8.1103,,,,,,,,,,,,
16,Life Cycle__G150,8.886266666666666,0.18521439828839864,3.0,49.0,8.6724,50.0,8.9936,51.0,8.9928,,,,,,,,,,
17,Life Cycle__G180,8.842366666666665,0.4835140570173045,3.0,52.0,8.9323,53.0,9.2746,54.0,8.3202,,,,,,,,,,
18,Stress Time Course__C30,9.34755,0.13993643199681818,2.0,55.0,9.2486,56.0,9.4465,,,,,,,,,,,,
19,Stress Time Course__C90,8.5197,0.35369481194951075,2.0,57.0,8.7698,58.0,8.2696,,,,,,,,,,,,
20,Biofilm__BI,8.8523,0.46301352032095117,2.0,59.0,8.5249,60.0,9.1797,,,,,,,,,,,,
21,Biofilm__BC,9.345775,0.49515241677016303,4.0,61.0,9.666,62.0,8.9049,63.0,9.8705,64.0,8.9417,,,,,,,,
22,Biofilm__Sw,11.04255,0.4848631198596161,2.0,65.0,10.6997,66.0,11.3854,,,,,,,,,,,,
23,Life Cycle__BT,8.475999999999999,0.20350533162548765,2.0,67.0,8.6199,68.0,8.3321,,,,,,,,,,,,
24,Life Cycle__B36,10.762049999999999,0.2969141374202314,2.0,69.0,10.972,70.0,10.5521,,,,,,,,,,,,
25,Life Cycle__B60,12.4748,0.27082189719444705,2.0,71.0,12.2833,72.0,12.6663,,,,,,,,,,,,
26,M9__M9exp,9.573266666666667,0.5788475994018916,3.0,73.0,10.0755,74.0,9.7041,75.0,8.9402,,,,,,,,,,
27,M9__M9tran,8.790266666666666,0.22715383187024,3.0,76.0,8.6375,77.0,8.682,78.0,9.0513,,,,,,,,,,
28,M9__M9stat,11.882,0.7975295104257903,3.0,79.0,10.9948,80.0,12.5394,81.0,12.1118,,,,,,,,,,
29,Supplement__M+G,9.199466666666666,0.23343216002370673,3.0,82.0,9.3398,83.0,8.93,84.0,9.3286,,,,,,,,,,
30,Supplement__Glu,9.596400000000001,0.5669155580860348,3.0,85.0,9.2009,86.0,10.2459,87.0,9.3424,,,,,,,,,,
31,Supplement__Fru,9.261166666666668,0.5745870285112018,3.0,88.0,9.9111,89.0,9.0517,90.0,8.8207,,,,,,,,,,
32,Supplement__Mal,9.563066666666668,0.8420590022874481,3.0,91.0,9.1765,92.0,8.9837,93.0,10.529,,,,,,,,,,
33,Supplement__G+S,8.758199999999999,0.09956063479106624,2.0,94.0,8.6878,95.0,8.8286,,,,,,,,,,,,
34,Supplement__Pyr,8.8913,0.08534043590233137,3.0,96.0,8.7978,97.0,8.9111,98.0,8.965,,,,,,,,,,
35,Supplement__Gly,10.985966666666668,0.4025906150586885,3.0,99.0,10.8351,100.0,11.4422,101.0,10.6806,,,,,,,,,,
36,Supplement__Glucon,9.078800000000001,0.09756802755001212,3.0,102.0,8.992,103.0,9.1844,104.0,9.06,,,,,,,,,,
37,Stressors__aero,8.918933333333333,0.42316415648461214,3.0,105.0,9.0557,106.0,8.4443,107.0,9.2568,,,,,,,,,,
38,Stressors__nit,8.497133333333332,0.020617549159231953,3.0,108.0,8.5203,109.0,8.4903,110.0,8.4808,,,,,,,,,,
39,Stressors__ferm,8.557633333333333,0.31774644503649985,3.0,111.0,8.5932,112.0,8.2236,113.0,8.8561,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,9.033,,1.0,114.0,9.033,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,8.8648,,1.0,115.0,8.8648,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,8.7189,,1.0,116.0,8.7189,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,8.6706,,1.0,117.0,8.6706,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,8.5866,,1.0,118.0,8.5866,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,8.7489,,1.0,119.0,8.7489,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,8.3901,,1.0,120.0,8.3901,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,8.3161,,1.0,121.0,8.3161,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.0452,,1.0,122.0,10.0452,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,9.3283,,1.0,123.0,9.3283,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,8.9597,,1.0,124.0,8.9597,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,8.7581,,1.0,125.0,8.7581,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,8.8835,,1.0,126.0,8.8835,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,8.3305,,1.0,127.0,8.3305,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,8.4646,,1.0,128.0,8.4646,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,8.3976,,1.0,129.0,8.3976,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,8.2193,,1.0,130.0,8.2193,,,,,,,,,,,,,,
57,Stressors__HPh,8.9483,0.2442349688312462,3.0,131.0,9.1519,132.0,8.6775,133.0,9.0155,,,,,,,,,,
58,Stressors__LPh,9.365499999999999,0.4049498240523139,3.0,134.0,9.8279,135.0,9.1945,136.0,9.0741,,,,,,,,,,
59,Stressors__LPhT,11.3429,0.33105152166996565,3.0,137.0,11.0264,138.0,11.3155,139.0,11.6868,,,,,,,,,,
60,Stressors__SMMPr,8.797333333333334,0.1673405011745017,3.0,140.0,8.6119,141.0,8.843,142.0,8.937100000000001,,,,,,,,,,
61,Stressors__HiTm,11.0786,1.44578921008562,3.0,143.0,12.7476,144.0,10.2778,145.0,10.2104,,,,,,,,,,
62,Stressors__LoTm,10.1798,0.9206026721664451,3.0,146.0,9.7142,147.0,11.2402,148.0,9.585,,,,,,,,,,
63,Stressors__HiOs,9.880066666666666,0.09735514025121322,3.0,149.0,9.9922,150.0,9.8309,151.0,9.8171,,,,,,,,,,
64,Stressors__BMM,8.983333333333334,0.20896857020454784,3.0,152.0,8.9723,153.0,8.780100000000001,154.0,9.1976,,,,,,,,,,
65,Stressors__Heat,11.832133333333331,0.19828114719592851,3.0,155.0,11.67,156.0,11.7732,157.0,12.0532,,,,,,,,,,
66,Stressors__Cold,8.080900000000002,0.20006656392311004,3.0,158.0,8.3028,159.0,8.0256,160.0,7.9143,,,,,,,,,,
67,Stressors__Etha,13.944233333333335,0.1753590982336908,3.0,161.0,14.1051,162.0,13.7573,163.0,13.9703,,,,,,,,,,
68,Stress Time Course__SMM,8.7045,0.09672171421144277,3.0,164.0,8.815,165.0,8.6352,166.0,8.6633,,,,,,,,,,
69,Stress Time Course__Salt,12.0192,0.14448048311104167,3.0,167.0,11.9657,168.0,12.1828,169.0,11.9091,,,,,,,,,,
70,Stress Time Course__Mt0,8.599499999999999,0.0998434775035402,2.0,170.0,8.6701,171.0,8.5289,,,,,,,,,,,,
71,Stress Time Course__M0t45,9.0997,0.1809140127242777,3.0,172.0,8.9543,173.0,9.0425,174.0,9.3023,,,,,,,,,,
72,Stress Time Course__M0t90,8.402199999999999,0.21785543371694852,3.0,175.0,8.2049,176.0,8.636,177.0,8.3657,,,,,,,,,,
73,Stress Time Course__M40t45,8.8834,0.4428280817653727,3.0,178.0,8.8689,179.0,8.448,180.0,9.3333,,,,,,,,,,
74,Stress Time Course__M40t90,8.446133333333334,0.1742354824177136,3.0,181.0,8.2455,182.0,8.5335,183.0,8.5594,,,,,,,,,,
75,Stress Time Course__dia0,8.888,0.31768588259474206,3.0,184.0,8.5968,185.0,8.8404,186.0,9.2268,,,,,,,,,,
76,Stress Time Course__dia5,8.5539,0.16661413505462339,3.0,187.0,8.5276,188.0,8.7321,189.0,8.402,,,,,,,,,,
77,Stress Time Course__dia15,8.975133333333334,0.2943300245189632,3.0,190.0,9.0889,191.0,9.1956,192.0,8.6409,,,,,,,,,,
78,Stressors__Diami,8.796533333333334,0.22600390114627028,3.0,193.0,8.5493,194.0,8.8478,195.0,8.9925,,,,,,,,,,
79,Stressors__Paraq,8.751833333333332,0.4873240229388794,3.0,196.0,8.8982,197.0,9.1492,198.0,8.2081,,,,,,,,,,
80,Stressors__H2O2,9.225733333333332,0.20096294019876768,3.0,199.0,9.008,200.0,9.2651,201.0,9.4041,,,,,,,,,,
81,Stressors__Oxctl,8.878100000000002,0.10779151172518234,3.0,202.0,8.8537,203.0,8.7846,204.0,8.996,,,,,,,,,,
82,Carbon Transition__GM-0.1,9.2421,0.14748298206911867,3.0,205.0,9.0854,215.0,9.2627,225.0,9.3782,,,,,,,,,,
83,Carbon Transition__GM-0.2,9.199966666666667,0.053495451520042876,3.0,206.0,9.1384,216.0,9.2351,226.0,9.2264,,,,,,,,,,
84,Carbon Transition__GM+5,9.335233333333333,0.19833349019601612,3.0,207.0,9.1449,217.0,9.3201,227.0,9.5407,,,,,,,,,,
85,Carbon Transition__GM+15,9.259633333333333,0.05322145557323006,3.0,208.0,9.321,219.0,9.2318,229.0,9.2261,,,,,,,,,,
86,Carbon Transition__GM+25,9.322966666666666,0.24197963412926618,3.0,209.0,9.5043,220.0,9.4164,230.0,9.0482,,,,,,,,,,
87,Carbon Transition__GM+45,9.170133333333332,0.4371601117820944,3.0,210.0,9.609,221.0,8.7347,231.0,9.1667,,,,,,,,,,
88,Carbon Transition__GM+60,9.095233333333333,0.2631501915890108,3.0,211.0,9.3582,222.0,8.831900000000001,232.0,9.0956,,,,,,,,,,
