,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0007383846368000732,,1.0,0.0,0.0007383846368000732
1,Cr__2,0.00516390968342845,,1.0,1.0,0.00516390968342845
2,Cr__3,0.010726487273010591,,1.0,2.0,0.010726487273010591
3,Cr__4,0.016527918343701844,,1.0,3.0,0.016527918343701844
4,Cr__5,0.021522017042132833,,1.0,4.0,0.021522017042132833
5,Cr__6,0.020477131635585344,,1.0,5.0,0.020477131635585344
6,Fe__1,-0.0037883668586878314,,1.0,6.0,-0.0037883668586878314
7,Fe__2,-0.017906253849133642,,1.0,7.0,-0.017906253849133642
8,Fe__3,-0.04021056682108139,,1.0,8.0,-0.04021056682108139
9,Fe__4,-0.0624304190518877,,1.0,9.0,-0.0624304190518877
10,Fe__5,-0.08180484317941175,,1.0,10.0,-0.08180484317941175
11,Fe__6,-0.0968402333871564,,1.0,11.0,-0.0968402333871564
12,Cd__1,0.01827224545716404,,1.0,12.0,0.01827224545716404
13,Cd__2,0.04655250900066407,,1.0,13.0,0.04655250900066407
14,Cd__3,0.06682339442205416,,1.0,14.0,0.06682339442205416
15,Cd__4,0.08665211702051588,,1.0,15.0,0.08665211702051588
16,Cd__5,0.12737469545359473,,1.0,16.0,0.12737469545359473
17,Cd__6,0.16473901268319435,,1.0,17.0,0.16473901268319435
18,Zn__1,0.009129553075934708,,1.0,18.0,0.009129553075934708
19,Zn__2,0.01974862714905745,,1.0,19.0,0.01974862714905745
20,Zn__3,0.031638204287400426,,1.0,20.0,0.031638204287400426
21,Zn__4,0.04818222689488163,,1.0,21.0,0.04818222689488163
22,Zn__5,0.06799869460382811,,1.0,22.0,0.06799869460382811
23,Zn__6,0.08721013063019413,,1.0,23.0,0.08721013063019413
24,Cu__1,0.002006515803142969,,1.0,24.0,0.002006515803142969
25,Cu__2,0.006673544854894674,,1.0,25.0,0.006673544854894674
26,Cu__3,0.012703752565541128,,1.0,26.0,0.012703752565541128
27,Cu__4,0.017441293121603585,,1.0,27.0,0.017441293121603585
28,Cu__5,0.020476438379001385,,1.0,28.0,0.020476438379001385
29,Cu__6,0.02377825885147753,,1.0,29.0,0.02377825885147753
30,Pb__1,-0.00042646439863243787,,1.0,30.0,-0.00042646439863243787
31,Pb__2,0.0077437182973747985,,1.0,31.0,0.0077437182973747985
32,Pb__3,0.009334123771754091,,1.0,32.0,0.009334123771754091
33,Pb__4,0.00902624750934406,,1.0,33.0,0.00902624750934406
34,Pb__5,0.012668511611394493,,1.0,34.0,0.012668511611394493
35,Pb__6,0.01945639912793827,,1.0,35.0,0.01945639912793827
