,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,2.3075582763110205,0.7150130765956915,2.0,0.0,1.8019676812131509,1.0,2.8131488714088904
1,RichMedia__BHIN_Growth_Mid,6.004544994491062,0.24399601063144422,2.0,2.0,5.832013760791103,3.0,6.177076228191021
2,RichMedia__BHIN_Growth_Stat,22.624486880776672,5.447327933515491,2.0,4.0,18.772644359640967,5.0,26.47632940191238
3,RichMedia__LBv2_Growth_Late,2.5787564404680006,0.5474118823242428,2.0,6.0,2.965835094561565,7.0,2.191677786374436
4,RichMedia__LBv2_Growth_Mid,1.1046719095020308e-14,0.9324414513248458,2.0,8.0,-0.6593356732912136,9.0,0.6593356732912357
5,RichMedia__LBv2_Growth_Stat,7.704831229592229,3.6301839141296735,2.0,10.0,5.137903566956814,11.0,10.271758892227645
6,RichMedia__MHB_Rich_Mid,4.308217995996347,0.31623544378460433,2.0,12.0,4.531830222747978,13.0,4.084605769244716
7,RichMedia__NBO_Rich_Mid,3.229452698426668,1.0306761503349129,2.0,14.0,2.500654603317605,15.0,3.95825079353573
8,Carbon__M9Na_Arabinose_Mid,-4.314542741023359,4.476529473425054,2.0,16.0,-1.1491583941830594,17.0,-7.47992708786366
9,Carbon__M9Na_Galactose_Mid,-0.6327289298613623,1.7914891928041854,2.0,18.0,0.6340452267928914,19.0,-1.899503086515616
10,Carbon__M9Na_GlcNAcGrowth_Late,1.2184334560215935,0.09300364052526691,2.0,20.0,1.2841969609120456,21.0,1.1526699511311411
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.5582150469918303,0.20803533959395173,2.0,22.0,0.4111118476385008,23.0,0.7053182463451598
12,Carbon__M9Na_GlcNAcGrowth_Stat,3.653821435364722,0.2755944063900818,2.0,24.0,3.4589467617492136,25.0,3.8486961089802296
13,Carbon__M9Na_GlcNAc_Mid,-1.5559424009682663,0.828565662144283,2.0,26.0,-2.1418267993288107,27.0,-0.970058002607722
14,Carbon__M9Na_Gluconate_Mid,-4.493620245559631,0.9859310066152684,2.0,28.0,-3.796461744999896,29.0,-5.190778746119366
15,Carbon__M9Na_Glucosamine_Mid,0.5685917738620462,0.3695467571509045,2.0,30.0,0.829900791808949,31.0,0.3072827559151433
16,Carbon__M9Na_Glycerol_Mid,0.5849906894122556,1.0869063361051328,2.0,32.0,-0.1835681513623086,33.0,1.35354953018682
17,Carbon__M9Na_Maltose_Mid,-3.3034145177267202,0.21833954280543905,2.0,34.0,-3.149025146407824,35.0,-3.457803889045617
18,Carbon__M9Na_Mannitol_Mid,-3.4423504045612994,0.45449737651658856,2.0,36.0,-3.1209722275949243,37.0,-3.763728581527675
19,Carbon__M9Na_Trehalose_Mid,-3.1992333292797053,0.7369558745146407,2.0,38.0,-3.7203398255842703,39.0,-2.6781268329751406
20,Carbon__M9Na_ethanol_Mid,-1.1670330872514703,0.5700140963546383,2.0,40.0,-1.570093920155757,41.0,-0.7639722543471834
21,Carbon__M9Na_fructose_Mid,-5.083289736051135,2.424617803508927,2.0,42.0,-3.368826045404341,43.0,-6.79775342669793
22,Carbon__M9Na_fumarate_Mid,2.4061077312642265,1.3665366998560382,2.0,44.0,1.4398203640557363,45.0,3.372395098472717
23,Carbon__M9Na_glucoseGrowth_Late,0.7585441011823577,0.008726664744745576,2.0,46.0,0.7647147850005089,47.0,0.7523734173642066
24,Carbon__M9Na_glucoseGrowth_Mid,-6.147859998861804e-15,0.2833223297834841,2.0,48.0,0.2003391406514668,49.0,-0.2003391406514791
25,Carbon__M9Na_glucoseGrowth_Stat,0.5838868433326274,1.0937708582278263,2.0,50.0,1.3572996342497532,51.0,-0.1895259475844984
26,Carbon__M9Na_ribose_Mid,-0.9284941907737504,2.2067604694004803,2.0,52.0,-2.4889094831412386,53.0,0.6319211015937378
27,Carbon__M9Na_succinate_Mid,-5.917971083181545,2.402455498600119,2.0,54.0,-7.616763657740597,55.0,-4.219178508622492
28,Carbon__M9Na_sucrose_Mid,-2.3710544229591055,1.0411643571550033,2.0,56.0,-1.6348400456850702,57.0,-3.107268800233141
29,TF__LBv2_HapROver_Late,18.702431970026147,0.9186464005201572,2.0,58.0,18.05285087070573,59.0,19.35201306934656
30,TF__LBv2_HapROver_Mid,-4.3006950924857605,1.0528638484284498,2.0,60.0,-5.045182259375683,61.0,-3.5562079255958388
31,TF__LBv2_HapROver_Stat,7.4183716861517395,0.6989213545355564,2.0,62.0,6.92415965684356,63.0,7.912583715459919
32,TF__LBv2_LuxOOver_Late,5.353373759647999,0.4560344114649484,2.0,64.0,5.030908734846718,65.0,5.67583878444928
33,TF__LBv2_LuxOOver_Mid,8.359043221854568,0.4469985529608378,2.0,66.0,8.042967513875386,67.0,8.67511892983375
34,TF__LBv2_LuxOOver_Stat,4.316781478364675,0.5564542677772198,2.0,68.0,4.710254064530142,69.0,3.923308892199208
35,TF__LBv2_QstROver_Late,30.00932385511778,0.08267092365542955,2.0,70.0,30.06778102584149,71.0,29.95086668439407
36,TF__LBv2_QstROver_Mid,8.177266908036675,0.016794575128333464,2.0,72.0,8.189142465997067,73.0,8.165391350076284
37,TF__LBv2_QstROver_Stat,2.581574863678491,0.5846764736860469,2.0,74.0,2.1681461643348494,75.0,2.995003563022133
38,TF__LBv2_TfoXOver_Late,24.34899652539275,0.0010146261404466333,2.0,76.0,24.34827907636847,77.0,24.34971397441703
39,TF__LBv2_TfoXOver_Mid,2.4294194699479634,0.15470545624072526,2.0,78.0,2.538812747142339,79.0,2.320026192753588
40,TF__LBv2_TfoXOver_Stat,1.3267789825699312,0.7675877953559914,2.0,80.0,1.8695455178221847,81.0,0.7840124473176779
41,Stress-I__20-300-T1,-0.8179403865479575,0.35213993093011703,2.0,82.0,-1.0669409196352058,83.0,-0.5689398534607093
42,Stress-I__20-300-T2,0.5730534263798903,0.6984623912481044,2.0,84.0,1.0669409196351964,85.0,0.0791659331245842
43,Stress-II-1__LBv2_LowpH_Mid,9.68648736092474,0.15126447954177835,2.0,86.0,9.793447500161385,87.0,9.579527221688094
44,Stress-II-1__LBv2_highSalt_Mid,15.895636681103781,0.542041867400762,2.0,88.0,16.27891816122988,89.0,15.512355200977682
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,1.7992629915736325,1.5518909020158447,2.0,90.0,0.7019104110965207,91.0,2.8966155720507443
46,Stress-III__R_wt,-2.9976021664879227e-15,0.5601244248561517,2.0,92.0,0.3960677791239966,93.0,-0.3960677791240026
47,Stress-III__R_s,1.9382625351760958,0.6541893489423523,2.0,94.0,1.475680810358946,95.0,2.400844259993246
48,Competence-condition__OSS_TfoXOver_Stat,4.19468939186129,0.12276385995050129,2.0,96.0,4.107882234005655,97.0,4.281496549716925
49,Competence-condition__OSS_VectorOnly_Stat,7.049916206369744e-15,0.4770299779625217,2.0,98.0,0.3373111322465755,99.0,-0.3373111322465614
50,Competence-Recovery__LBv2_TfoXOver_Recov,4.54392844662768,1.6911590618192753,2.0,100.0,5.73975848730517,101.0,3.348098405950191
51,Competence-Recovery__LBv2_VectorOnly_Recov,-7.105427357601002e-15,1.7734199035800817,2.0,102.0,-1.2539972397126762,103.0,1.253997239712662
