,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.08503752966608656,3.0,0.0,-0.0110279234,1.0,0.0900134891,2.0,-0.0789855657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.2708976983666667,0.7272171169467252,3.0,3.0,-1.6849463992,4.0,-1.6965403142,5.0,-0.43120638170000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.8130375554333333,0.19077671919100475,3.0,6.0,-1.9426928539000001,7.0,-1.9024431201,8.0,-1.5939766923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761905155906529e-12,0.18958081268836827,21.0,9.0,0.15815980570000002,10.0,0.0042939274000000005,11.0,-0.3755835863,12.0,-0.0496790999,13.0,0.0777901424,14.0,-0.059691291900000006,15.0,-0.1070417778,16.0,-0.1465883432,17.0,-0.21037440810000002,18.0,-0.1742532371,19.0,-0.25259485260000003,20.0,-0.0598318906,21.0,-0.008566643300000001,22.0,0.1204820756,23.0,0.1753375053,24.0,0.41997760710000004,25.0,0.1947318168,26.0,0.2374314445,27.0,0.09035982690000001,28.0,-0.1602259323,29.0,0.1258669113
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.7657969843238097,0.5313693927415659,21.0,30.0,-1.6877345843,31.0,-1.8967222455,32.0,-1.8379923746,33.0,-1.7598389847,34.0,-0.9641202491,35.0,-1.5192532304,36.0,-1.3907576752,37.0,-1.703084287,38.0,-1.8955340558,39.0,-1.7712227992,40.0,-1.844108727,41.0,-2.1216261672,42.0,-1.9039236491,43.0,-2.2480214503,44.0,-2.2390474149,45.0,-1.7698239,46.0,-3.3577684054,47.0,-2.0158831222,48.0,-1.0529080875,49.0,-0.9541127345,50.0,-1.1482525269
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-8.673617379884035e-19,0.024099133563468,3.0,51.0,0.0223540185,52.0,-0.025529417800000002,53.0,0.0031753993000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.502588515,0.10717569972927084,4.0,54.0,-0.4547958378,55.0,-0.6609529721,56.0,-0.4694768366,57.0,-0.4251284135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,8.673617379884035e-19,0.044564712200155794,4.0,58.0,0.0209306125,59.0,-0.0459335686,60.0,0.051855534700000004,61.0,-0.0268525786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.059798823200000004,0.04595565121924131,4.0,62.0,-0.0711631419,63.0,-0.0153267161,64.0,-0.0334529111,65.0,-0.1192525237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.04666490835,0.08084501270244387,4.0,66.0,-0.0836102559,67.0,-0.1429738927,68.0,0.026633486100000003,69.0,0.0132910291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
