,Value,list
TF,AbrB,
reg_genes,271,"['albB' 'sigE' 'pksC' 'gmuG' 'ydjH' 'epsK' 'yxaL' 'rapH' 'epsM' 'albC'
 'yxeD' 'dhbE' 'rbsB' 'spoVG' 'ymzB' 'rbsA' 'ylaE' 'yjcM' 'bmrB' 'rbsK'
 'qcrA' 'pksE' 'pksJ' 'glpK' 'pksG' 'glxK' 'epsD' 'bacA' 'skfC' 'yokL'
 'ctaF' 'yvzA' 'yjdG' 'pksF' 'ctaE' 'bacE' 'epsO' 'sdpI' 'ybaJ' 'scoC'
 'sigF' 'ywbF' 'yflD' 'dacF' 'nprE' 'sinR' 'skiW' 'epsA' 'bmrC' 'yvqJ'
 'ykuV' 'yvcB' 'skiY' 'qcrC' 'dhbB' 'albE' 'gmuR' 'ycbJ' 'ymaE' 'albA'
 'yvrP' 'yrpD' 'cutJ' 'yqzG' 'liaM' 'yflB' 'bslA' 'albD' 'gudD' 'rttF'
 'sunA' 'yokJ' 'tapA' 'dhbA' 'yxaB' 'yscB' 'amyE' 'yphE' 'yxbD' 'sigG'
 'antE' 'epsC' 'liaL' 'rocC' 'yqaP' 'sboA' 'yolA' 'yvcA' 'bmrD' 'sboX'
 'yflA' 'sigW' 'yokK' 'sunT' 'yqxI' 'yvgO' 'yvnA' 'xynC' 'epsH' 'ctaO'
 'cutI' 'walL' 'csn' 'ptkA' 'spoIIGA' 'yorD' 'bslB' 'gucD' 'bacD' 'yolC'
 'gmuD' 'yhaQ' 'ylbA' 'yobO' 'liaE' 'yfmJ' 'slrR' 'yncM' 'sipW' 'gntZ'
 'ctaD' 'yphF' 'yxzE' 'tasA' 'pksN' 'liaK' 'ycdA' 'rbsR' 'ybfQ' 'abrB'
 'sunS' 'pksL' 'bdbA' 'acpK' 'yoqM' 'bdbB' 'cutR' 'ctaB' 'phyC' 'ppsD'
 'skfH' 'gmuE' 'ybdO' 'gmuA' 'gmuB' 'sigH' 'glpD' 'skfF' 'yxaJ' 'epsJ'
 'spo0D' 'pnbA' 'ppsE' 'glpF' 'tkmA' 'albF' 'spoIIAA' 'rapK' 'rbsD' 'comK'
 'ptpZ' 'ntdR' 'skiZ' 'rbsC' 'yqxJ' 'ctaC' 'rocA' 'yocD' 'yvrO' 'phrK'
 'epsL' 'yvrN' 'yddJ' 'yhaP' 'bacB' 'rok' 'secE' 'rsiW' 'ydjG' 'gudP'
 'fbnA' 'gmuF' 'yoaW' 'epsN' 'gntR' 'epsI' 'bacF' 'rpmGB' 'epsF' 'bdhA'
 'ctaG' 'sinI' 'skfG' 'spoIIAB' 'rocG' 'pspA' 'rocB' 'uglF' 'skfE' 'rttG'
 'albG' 'epsE' 'epsG' 'yomJ' 'ppsA' 'gntP' 'gntK' 'bacC' 'tlpA' 'yokI'
 'mbtH' 'ywbE' 'pksR' 'aprE' 'kdgD' 'estA' 'pksM' 'cwlS' 'xynD' 'phrE'
 'dhbF' 'besA' 'ybfP' 'epsB' 'pksI' 'ydeJ' 'garD' 'cccA' 'ppsC' 'dhbC'
 'ybfO' 'ydjI' 'yfmI' 'ywcE' 'qcrB' 'mcpA' 'gmuC' 'yrzI' 'spo0E' 'yerI'
 'bsnA' 'ydeH' 'skiX' 'pbpH' 'pksH' 'ppsB' 'yolB' 'garR' 'ywoF' 'pksD'
 'ahpA']"
comp_genes,23,['hxlA' 'pchR' 'ycgJ']
both_genes,20,"['yxnB' 'ylqB' 'cypX' 'yfmG' 'sdpA' 'spbC' 'sdpR' 'skfA' 'asnH' 'yxbA'
 'phrH' 'skfB' 'liaD' 'yxbC' 'yjdB' 'yxbB' 'pchC' 'ybdN' 'sdpB' 'yxaM']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
