,Value,list
TF,virS,
reg_genes,8,['Rv3742c']
comp_genes,0,[]
both_genes,0,['Rv3085' 'fadD13' 'adhD' 'tgs4' 'lipR' 'Rv3083' 'Rv3087']
reg_genes2,0,
comp_genes2,7,
both_genes2,0,
