k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.014093576390296219,,,
14,UC-7,False,0.006256030164659024,,,
11,Chromium,False,-0.005981952324509621,,,
7,Zinc - Steady,False,-0.003472226960584521,,,
0,UC-1,False,0.0033466631127521394,,,
5,Lead,False,-0.0031005321023985745,,,
4,UC-4,False,-0.001989262220449745,,,
12,Zinc - Intermediate,False,0.0019710913268254555,,,
3,Cadmium,False,-0.001912529490655288,,,
9,UC-5,False,-0.001546818173226777,,,
13,UC-6,False,0.0009559576475294307,,,
8,Zinc - Fast,False,-0.0009351354726823047,,,
1,UC-2,False,0.000796759205404669,,,
2,UC-3,False,-0.0006419741903664544,,,
10,Copper,False,-0.00042838963156100363,,,
