,-0.07651536598894919,-0.05951195132473826,-0.04250853666052733,-0.025505121996316396,-0.008501707332105465,0.008501707332105465,0.025505121996316396,0.04250853666052733,0.05951195132473826,0.07651536598894919,0.09351878065316012,0.11052219531737105,0.12752560998158197,0.14452902464579293,0.16153243931000383,0.17853585397421473,0.1955392686384257,0.21254268330263665,0.22954609796684755,0.24654951263105845
thresh,-0.08501707332105465,0.08501707332105465,2,,,,,,,,,,,,,,,,,
unreg,3,4,30,212,1795,1498,179,36,13,4,3,1,0,0,1,0,0,0,0,0
ABUW_1645,0,0,3,7,29,51,13,4,1,0,1,0,0,0,1,2,3,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['hutU' 'atoA' 'atoD'],['ABUW_2448'],[],[],['ABUW_2449'],[],[],[],[],[]
ABUW_1645_genes,[],[],['ABUW_0771' 'ABUW_2818' 'ABUW_1473'],"['ABUW_1651' 'fahA' 'ABUW_2578' 'ABUW_0566' 'ABUW_0904' 'ABUW_1660'
 'ABUW_2921']","['ABUW_1903' 'ABUW_1652' 'aadA1' 'ABUW_0118' 'ABUW_2408' 'ABUW_2621'
 'ABUW_2074' 'aqpZ' 'ABUW_2923' 'ABUW_2061' 'ABUW_1905' 'ABUW_2435'
 'ABUW_0121' 'ABUW_1988' 'ABUW_2832' 'ABUW_1076' 'ABUW_0068' 'ABUW_0259'
 'ABUW_1128' 'ABUW_0181' 'ABUW_0143' 'ampC' 'ABUW_1282' 'ABUW_2434'
 'ABUW_1645' 'ABUW_3026' 'ABUW_2554' 'ABUW_1659' 'ABUW_3579']","['ABUW_2684' 'ABUW_0053' 'ABUW_2834' 'ABUW_1227' 'ABUW_1044' 'ABUW_2161'
 'ABUW_2639' 'ABUW_1693' 'ABUW_1499' 'hppD' 'ABUW_0810' 'ABUW_2730'
 'ABUW_1467' 'ABUW_0944' 'ABUW_2058' 'ABUW_3403' 'ABUW_1471' 'ABUW_2519'
 'ABUW_1210' 'ABUW_2686' 'ABUW_2861' 'ABUW_2149' 'ABUW_0117' 'ABUW_1633'
 'cbpA' 'ABUW_0235' 'ABUW_0851' 'ABUW_1536' 'sndH2' 'ABUW_0651'
 'ABUW_2065' 'ABUW_2933' 'bfr2' 'ABUW_2060' 'otsB' 'ABUW_0116' 'ABUW_2064'
 'ABUW_1508' 'ABUW_3865' 'degP' 'acnA' 'ABUW_2122' 'gst' 'ABUW_0813'
 'ABUW_2673' 'ABUW_0812' 'ABUW_0328' 'ABUW_0628' 'ABUW_3352' 'ABUW_1287'
 'ABUW_1632']","['ABUW_3106' 'ABUW_0646' 'ABUW_0233' 'ABUW_1631' 'ABUW_3351' 'ABUW_3147'
 'ABUW_2685' 'ABUW_2442' 'ABUW_0274' 'add2' 'katE' 'ABUW_1466' 'ABUW_1286']",['ABUW_2691' 'mdfA' 'ABUW_0381' 'ABUW_2696'],['ABUW_1573'],[],['ABUW_1572'],[],[],[],['ABUW_2450'],['ABUW_2455' 'ABUW_2456'],['ABUW_2451' 'mgh' 'ABUW_2453'],['ABUW_2452'],[],[]
