,USA300HOU_RS01070
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.0841168815
USA300_LAC_U01-Set001_CAMHB_Control_1,5.2720140476
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,4.8928549121
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,4.8153003918
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,5.469258864
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,5.091233804
USA300_LAC_U01-Set001_CAMHB_Control_2,5.3508430846
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.2020785532
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,4.7336196407
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,5.3772454938
USA300_TCH1516_U01-Set000_CAMHB_Control_1,4.4043074443
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,4.5286148696
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,4.4684197749
USA300_LAC_U01-Set001_R10LB_PreCulture_1,5.8690117899
USA300_LAC_U01-Set001_R10LB_PreCulture_2,5.611157655
USA300_LAC_U01-Set001_R10LB_Control_1,6.3068273627
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.4089277075
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.0947785866
USA300_LAC_U01-Set001_R10LB_Control_2,6.3730899601
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.485819096
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.2380004553
USA300_TCH1516_U01-Set000_R10LB_Control_1,5.850181723
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.1925070177
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,5.6762917766
USA300_TCH1516_U01-Set000_R10LB_Control_2,5.9132766054
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.099260342
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,5.8466106524
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,4.7482155688
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,4.8930232523
USA300_TCH1516_U01-Set000_CAMHB_Control_2,4.4888905429
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,4.6414207868
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,4.540160362
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,4.9034703204
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,4.7934273841
