,new_591895_592302_c
LBexp_1,9.5736
LBexp_2,9.7873
LBexp_3,9.4369
LBtran_1,7.8102
LBtran_2,8.1597
LBtran_3,8.2375
LBstat_1,7.373
LBstat_2,7.6983
LBstat_3,7.7196
LBGexp_1,9.8447
LBGexp_2,9.3323
LBGexp_3,9.9219
LBGtran_2,8.0994
LBGtran_3,8.3405
LBGstat_1,7.9907
LBGstat_2,7.8785
LBGstat_3,8.1005
S0_1,8.3255
S0_2,8.6218
S0_3,8.49
S1_1,8.5845
S1_2,8.3071
S1_3,8.2877
S2_1,8.0435
S2_2,7.6836
S2_3,7.3639
S3_1,8.1517
S3_2,7.5852
S4_1,8.2397
S4_2,7.3993
S4_3,7.4143
S5_1,7.5075
S5_2,7.572
S5_3,7.3993
S6_1,7.4405
S6_2,7.2096
S6_3,7.1602
S6/t_1,7.9751
S6/t_2,7.4747
S6_4,7.6963
S6_5,7.9643
S6_6,7.8672
S7_4,8.5346
S7_5,8.7927
S7_6,9.1934
S8_4,8.623
S8_5,8.951
G135_1,8.8306
G135_3,8.1247
G150_1,8.6354
G150_2,9.3773
G150_3,8.7518
G180_1,8.2684
G180_2,8.5061
G180_3,8.2013
C30_1,9.4724
C30_2,9.5388
C90_1,8.1821
C90_2,7.1047
BI_1,8.5715
BI_2,8.7828
BC_2,7.7238
BC/t_1,7.8177
BC/t_2,8.5193
BC_1,7.6706
Sw_1,7.8305
Sw_2,8.0327
BT_1,7.591
BT_2,7.3681
B36_1,7.4548
B36_2,7.575
B60_1,7.9349
B60_2,7.7775
M9exp_1,9.9315
M9exp_2,9.6816
M9exp_3,9.4761
M9tran_1,8.937100000000001
M9tran_2,9.0583
M9tran_3,9.1664
M9stat_1,8.0238
M9stat_2,8.0039
M9stat_3,7.8585
M+G_1,10.3948
M+G_2,9.831900000000001
M+G_3,10.1013
Glu_1,9.0717
Glu_2,9.002
Glu_3,9.1784
Fru_1,8.4831
Fru_2,9.0036
Fru_3,8.3532
Mal_1,9.0159
Mal_2,9.246
Mal_3,9.267
G+S_2,7.7702
G+S_3,7.9643
Pyr_1,8.2365
Pyr_2,8.4846
Pyr_3,8.3661
Gly_1,7.9667
Gly_2,8.311
Gly_3,8.0165
Glucon_1,8.6815
Glucon_2,8.2899
Glucon_3,8.4991
aero_1,10.7492
aero_2,9.9814
aero_3,10.6145
nit_1,10.3486
nit_2,10.9701
nit_3,10.16
ferm_1,10.6343
ferm_2,9.8336
ferm_3,10.3236
T-5.40H_1,8.9133
T-4.40H_1,9.0336
T-3.40H_1,9.0454
T-2.40H_1,8.8194
T-1.40H_1,8.8122
T-1.10H_1,8.8554
T-0.40H_1,8.7492
T0.0H_1,8.0287
T0.30H_1,8.1584
T1.0H_1,7.7419
T1.30H_1,7.9661
T2.0H_1,8.0892
T2.30H_1,7.8659
T3.0H_1,7.9379
T3.30H_1,7.9519
T4.0H_1,7.6074
T5.0H_1,7.7531
HPh_1,9.3217
HPh_2,9.0557
HPh_3,9.2506
LPh_1,9.2048
LPh_2,9.3826
LPh_3,9.1099
LPhT_1,8.1839
LPhT_2,7.8957
LPhT_3,8.2053
SMMPr_1,8.6288
SMMPr_2,8.8916
SMMPr_3,9.0099
HiTm_1,7.7931
HiTm_2,7.7412
HiTm_3,7.6198
LoTm_1,10.0247
LoTm_2,9.443
LoTm_3,9.4079
HiOs_1,7.9995
HiOs_2,8.0801
HiOs_3,8.0661
BMM_1,8.7274
BMM_2,8.5181
BMM_3,8.7625
Heat_1,9.0813
Heat_2,8.5882
Heat_3,8.7688
Cold_1,8.3814
Cold_2,8.3127
Cold_3,8.2481
Etha_1,7.644
Etha_2,7.7892
Etha_3,7.489
SMM_1,9.2026
SMM_2,9.2492
SMM_3,9.1582
Salt_1,8.1076
Salt_2,8.1101
Salt_3,8.2214
Mt0_1,9.4865
Mt0_3,9.4441
M0t45_1,8.409
M0t45_2,9.6432
M0t45_3,8.7883
M0t90_1,7.5589
M0t90_2,7.5818
M0t90_3,7.3765
M40t45_1,8.2255
M40t45_2,8.2908
M40t45_3,8.8065
M40t90_1,7.4119
M40t90_2,7.5935
M40t90_3,7.6387
dia0_1,9.1395
dia0_2,9.6203
dia0_3,9.6281
dia5_1,8.4769
dia5_2,8.5518
dia5_3,8.4622
dia15_1,9.5563
dia15_2,10.9113
dia15_3,9.8014
Diami_1,8.9391
Diami_2,9.5846
Diami_3,9.3877
Paraq_1,9.9781
Paraq_2,10.666
Paraq_3,9.612
H2O2_1,10.3641
H2O2_2,10.6
H2O2_3,10.2879
Oxctl_1,9.4153
Oxctl_2,9.9297
Oxctl_3,10.5182
GM-0.1_1,8.6879
GM-0.2_1,8.8922
GM+5_1,8.6763
GM+15_1,8.8646
GM+25_1,9.512
GM+45_1,9.3282
GM+60_1,9.2693
GM+90_1,9.7937
GM+120_1,9.1111
GM+150_1,10.2745
GM-0.1_2,9.0271
GM-0.2_2,8.8114
GM+5_2,8.7254
GM+10_2,8.5737
GM+15_2,8.4567
GM+25_2,8.8109
GM+45_2,8.2755
GM+60_2,8.3156
GM+90_2,9.6486
GM+150_2,9.6039
GM-0.1_3,9.3094
GM-0.2_3,8.9899
GM+5_3,9.046
GM+10_3,8.1412
GM+15_3,8.3967
GM+25_3,8.4576
GM+45_3,9.4545
GM+60_3,8.8472
GM+90_3,9.0911
GM+120_3,10.2532
GM+150_3,10.0019
MG-0.1_1,8.9858
MG+5_1,8.8469
MG+10_1,9.4434
MG+15_1,9.0155
MG+25_1,9.4668
MG+45_1,9.1435
MG+120_1,8.7467
MG+150_1,8.7385
MG-0.1_2,8.3949
MG-0.2_2,8.912
MG+5_2,8.7296
MG+10_2,8.9244
MG+15_2,9.4717
MG+25_2,8.7808
MG+45_2,8.6168
MG+60_2,9.1824
MG+90_2,8.9568
MG+120_2,9.0643
MG-0.1_3,9.2483
MG-0.2_3,8.9238
MG+5_3,8.7848
MG+10_3,8.1463
MG+15_3,9.1984
MG+25_3,9.0975
MG+45_3,9.3145
MG+60_3,9.415
MG+90_3,9.077
MG+120_3,8.606300000000001
MG+150_3,8.8302
