,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,8.8801,0.2067408764613327,3.0,0.0,9.1171,1.0,8.7864,2.0,8.7368,,,,,,,,,,
1,LB__LBtran,7.830699999999999,0.3040615233797264,3.0,3.0,8.1512,4.0,7.5463,5.0,7.7946,,,,,,,,,,
2,LB__LBstat,7.847866666666667,0.17388390763188347,3.0,6.0,7.8906,7.0,7.9964,8.0,7.6566,,,,,,,,,,
3,LB__LBGexp,8.770633333333334,0.05181354391791147,3.0,9.0,8.8063,10.0,8.7944,11.0,8.7112,,,,,,,,,,
4,LB__LBGtran,7.9834,0.10026774157225238,2.0,12.0,7.9125,13.0,8.0543,,,,,,,,,,,,
5,LB__LBGstat,7.948933333333334,0.20177869890881334,3.0,14.0,8.1795,15.0,7.8046,16.0,7.8627,,,,,,,,,,
6,Life Cycle__S0,8.414166666666667,0.29440654431131974,3.0,17.0,8.1647,18.0,8.7389,19.0,8.3389,,,,,,,,,,
7,Life Cycle__S1,8.8331,0.19885831639637438,3.0,20.0,8.972000000000003,21.0,8.6053,22.0,8.922,,,,,,,,,,
8,Life Cycle__S2,7.892666666666667,0.350438658445859,3.0,23.0,8.2788,24.0,7.8044,25.0,7.5948,,,,,,,,,,
9,Life Cycle__S3,8.07335,0.14290628047780168,2.0,26.0,8.1744,27.0,7.9723,,,,,,,,,,,,
10,Life Cycle__S4,7.8354,0.4426635291053461,3.0,28.0,8.3464,29.0,7.5694,30.0,7.5904,,,,,,,,,,
11,Life Cycle__S5,7.926366666666667,0.21041768778630104,3.0,31.0,7.8878,32.0,7.7379,33.0,8.1534,,,,,,,,,,
12,Life Cycle__S6,7.816025,0.41154690671729194,8.0,34.0,7.2987,35.0,7.3576,36.0,7.5999,37.0,8.3719,38.0,7.5962,39.0,8.2464,40.0,8.1472,41.0,7.9103
13,Life Cycle__S7,9.275266666666667,0.23521159268482728,3.0,42.0,9.1292,43.0,9.15,44.0,9.5466,,,,,,,,,,
14,Life Cycle__S8,9.1774,0.14778531726798816,2.0,45.0,9.0729,46.0,9.2819,,,,,,,,,,,,
15,Life Cycle__G135,8.79415,0.7240066332569068,2.0,47.0,9.3061,48.0,8.2822,,,,,,,,,,,,
16,Life Cycle__G150,9.270133333333334,0.21791544996473552,3.0,49.0,9.1987,50.0,9.5148,51.0,9.0969,,,,,,,,,,
17,Life Cycle__G180,9.189333333333332,0.07927549011726913,3.0,52.0,9.1733,53.0,9.2754,54.0,9.1193,,,,,,,,,,
18,Stress Time Course__C30,9.812850000000001,0.16355379848844787,2.0,55.0,9.6972,56.0,9.9285,,,,,,,,,,,,
19,Stress Time Course__C90,9.10975,0.4616700174366961,2.0,57.0,9.4362,58.0,8.7833,,,,,,,,,,,,
20,Biofilm__BI,8.678049999999999,0.11999602076735756,2.0,59.0,8.5932,60.0,8.7629,,,,,,,,,,,,
