sample,BSU32000
LBexp_1,14.2028
LBexp_2,14.9431
LBexp_3,14.7102
LBtran_1,8.8333
LBtran_2,9.4668
LBtran_3,9.7743
LBstat_1,7.4286
LBstat_2,7.6903
LBstat_3,7.8054
LBGexp_1,13.3406
LBGexp_2,14.0209
LBGexp_3,13.13
LBGtran_2,7.8281
LBGtran_3,8.6031
LBGstat_1,7.2235
LBGstat_2,7.317
LBGstat_3,7.6725
S0_1,7.9965
S0_2,8.0425
S0_3,8.4528
S1_1,10.9439
S1_2,11.7661
S1_3,11.4152
S2_1,12.9131
S2_2,12.1087
S2_3,12.4222
S3_1,9.0677
S3_2,9.257
S4_1,12.1516
S4_2,11.2135
S4_3,11.4889
S5_1,11.3547
S5_2,10.0653
S5_3,11.6044
S6_1,9.0007
S6_2,7.0129
S6_3,9.9326
S6/t_1,8.9177
S6/t_2,7.4188
S6_4,8.9998
S6_5,9.3768
S6_6,10.1635
S7_4,9.1555
S7_5,8.7175
S7_6,9.255
S8_4,8.6993
S8_5,8.3862
G135_1,10.5274
G135_3,8.1578
G150_1,11.2957
G150_2,12.0752
G150_3,10.6284
G180_1,8.7022
G180_2,8.6985
G180_3,7.6597
C30_1,8.3979
C30_2,8.8092
C90_1,9.0264
C90_2,9.4864
BI_1,14.3125
BI_2,14.4171
BC_2,8.1925
BC/t_1,8.1791
BC/t_2,8.5049
BC_1,8.0818
Sw_1,8.1502
Sw_2,8.3493
BT_1,10.8517
BT_2,10.0686
B36_1,15.0226
B36_2,14.8076
B60_1,14.8313
B60_2,14.8543
M9exp_1,14.2397
M9exp_2,13.8171
M9exp_3,13.3356
M9tran_1,11.7859
M9tran_2,11.7105
M9tran_3,12.7947
M9stat_1,7.7306
M9stat_2,7.8794
M9stat_3,7.667000000000002
M+G_1,12.1516
M+G_2,10.9995
M+G_3,11.0791
Glu_1,11.4032
Glu_2,11.8179
Glu_3,12.0007
Fru_1,10.5934
Fru_2,11.1047
Fru_3,10.6074
Mal_1,10.5272
Mal_2,10.5757
Mal_3,10.7147
G+S_2,11.27
G+S_3,11.9555
Pyr_1,10.4272
Pyr_2,12.5023
Pyr_3,12.3029
Gly_1,10.8316
Gly_2,11.6108
Gly_3,10.0356
Glucon_1,11.1093
Glucon_2,12.6499
Glucon_3,10.3762
aero_1,13.5376
aero_2,12.5822
aero_3,13.3359
nit_1,14.9834
nit_2,15.3375
nit_3,14.839
ferm_1,11.9334
ferm_2,11.1733
ferm_3,11.8777
T-5.40H_1,14.6814
T-4.40H_1,13.9827
T-3.40H_1,13.2746
T-2.40H_1,12.4869
T-1.40H_1,11.7018
T-1.10H_1,11.7126
T-0.40H_1,11.6029
T0.0H_1,11.1332
T0.30H_1,8.654
T1.0H_1,8.173
T1.30H_1,8.0534
T2.0H_1,8.062999999999999
T2.30H_1,7.8651
T3.0H_1,7.5387
T3.30H_1,7.6533
T4.0H_1,7.3738
T5.0H_1,7.5336
HPh_1,7.9942
