,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-3.001321913499999,0.6350082674168852,2.0,0.0,-3.4503405654999995,1.0,-2.552303261499999
1,RichMedia__BHIN_Growth_Mid,-2.183121955999999,1.3875014942632338,2.0,2.0,-1.202010240499999,3.0,-3.1642336714999995
2,RichMedia__BHIN_Growth_Stat,-2.4556902594999994,0.10758920438061796,2.0,4.0,-2.5317673155,5.0,-2.379613203499999
3,RichMedia__LBv2_Growth_Late,-0.27854240049999923,0.3526029188712067,2.0,6.0,-0.0292144854999989,7.0,-0.5278703154999995
4,RichMedia__LBv2_Growth_Mid,4.510281037539698e-16,0.051402002451467275,2.0,8.0,0.0363467045000005,9.0,-0.0363467044999996
5,RichMedia__LBv2_Growth_Stat,-2.2934477809999994,0.22674687864109366,2.0,10.0,-2.133113525499999,11.0,-2.4537820365
6,RichMedia__MHB_Rich_Mid,-1.5773101559999994,0.08381681957645443,2.0,12.0,-1.6365775974999996,13.0,-1.518042714499999
7,RichMedia__NBO_Rich_Mid,-0.8080213539999991,0.7162370521325659,2.0,14.0,-0.301565277499999,15.0,-1.314477430499999
8,Carbon__M9Na_Arabinose_Mid,1.2969265469999995,0.23915960926895058,2.0,16.0,1.1278151654999995,17.0,1.4660379284999996
9,Carbon__M9Na_Galactose_Mid,0.3407523514999995,0.07536663968994005,2.0,18.0,0.2874600894999997,19.0,0.3940446134999993
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.26115872400000084,0.1733114343697254,2.0,20.0,-0.3837084145000009,21.0,-0.1386090335000007
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.08610595100000035,0.12106521218245245,2.0,22.0,-0.0004999185,23.0,-0.1717119835000007
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.1068905035000007,0.2249917328370638,2.0,24.0,-1.9477973235000008,25.0,-2.2659836835000005
13,Carbon__M9Na_GlcNAc_Mid,0.14345348499999933,0.32534117423392134,2.0,26.0,0.3735044354999992,27.0,-0.0865974655000005
14,Carbon__M9Na_Gluconate_Mid,0.09671554749999967,0.5719544484092611,2.0,28.0,-0.3077173215000002,29.0,0.5011484164999995
15,Carbon__M9Na_Glucosamine_Mid,-1.1251670820000006,0.0976222974190213,2.0,30.0,-1.0561376935000006,31.0,-1.1941964705000006
16,Carbon__M9Na_Glycerol_Mid,0.2058927609999994,0.09395474667704108,2.0,32.0,0.2723287994999994,33.0,0.1394567224999994
17,Carbon__M9Na_Maltose_Mid,1.0653202844999994,0.7364688712589413,2.0,34.0,1.5860824174999992,35.0,0.5445581514999995
18,Carbon__M9Na_Mannitol_Mid,1.2237141789999995,0.09032829722382442,2.0,36.0,1.2875859304999997,37.0,1.1598424274999992
19,Carbon__M9Na_Trehalose_Mid,0.17809287799999932,0.6039787863204342,2.0,38.0,-0.2489846175000005,39.0,0.6051703734999991
20,Carbon__M9Na_ethanol_Mid,-0.8278016280000007,0.30805714680670376,2.0,40.0,-1.0456309255000007,41.0,-0.6099723305000007
21,Carbon__M9Na_fructose_Mid,-0.2478975735000008,0.039286436983937245,2.0,42.0,-0.2201178675000008,43.0,-0.2756772795000008
