,BSU_03990
LBexp_1,9.3347
LBexp_2,11.1484
LBexp_3,10.9738
LBtran_1,12.9175
LBtran_2,10.1615
LBtran_3,9.7976
LBstat_1,10.0489
LBstat_2,9.8318
LBstat_3,9.8947
LBGexp_1,12.3309
LBGexp_2,10.4396
LBGexp_3,12.008
LBGtran_2,8.6858
LBGtran_3,8.7799
LBGstat_1,10.2032
LBGstat_2,10.3299
LBGstat_3,8.2938
S0_1,14.1601
S0_2,12.1915
S0_3,12.3899
S1_1,8.638
S1_2,8.7879
S1_3,8.8856
S2_1,8.6521
S2_2,8.6475
S2_3,8.6709
S3_1,8.6889
S3_2,9.5584
S4_1,9.6953
S4_2,8.9367
S4_3,8.7379
S5_1,9.1122
S5_2,9.2513
S5_3,9.2983
S6_1,8.8125
S6_2,7.8921
S6_3,8.9887
S6/t_1,8.7789
S6/t_2,7.8162
S6_4,8.5042
S6_5,8.9205
S6_6,8.7185
S7_4,9.0183
S7_5,8.7354
S7_6,9.1083
S8_4,8.7956
S8_5,8.7365
G135_1,13.7847
G135_3,11.6108
G150_1,12.8626
G150_2,9.9414
G150_3,13.8313
G180_1,11.4082
G180_2,11.5106
G180_3,11.0732
C30_1,10.8102
C30_2,11.3804
C90_1,8.2807
C90_2,7.9199
BI_1,11.804
BI_2,12.0822
BC_2,9.2916
BC/t_1,8.8939
BC/t_2,9.4747
BC_1,8.8397
Sw_1,10.7371
Sw_2,10.9074
BT_1,10.1476
BT_2,9.3818
B36_1,10.5089
B36_2,9.6488
B60_1,12.7291
B60_2,12.2717
M9exp_1,8.9682
M9exp_2,8.6737
M9exp_3,8.3939
M9tran_1,9.1539
M9tran_2,9.2131
M9tran_3,9.3741
M9stat_1,8.7848
M9stat_2,8.7157
M9stat_3,8.5047
M+G_1,9.207
M+G_2,8.7113
M+G_3,8.5965
Glu_1,9.6392
Glu_2,9.6336
Glu_3,9.6546
Fru_1,10.437100000000001
Fru_2,9.7756
Fru_3,9.482
Mal_1,10.3099
Mal_2,9.6054
Mal_3,9.8657
G+S_2,9.2797
G+S_3,9.4924
Pyr_1,8.8612
Pyr_2,9.0375
Pyr_3,8.9675
Gly_1,10.3494
Gly_2,10.3267
Gly_3,10.3127
Glucon_1,9.3969
Glucon_2,9.6143
Glucon_3,9.3192
aero_1,8.816
aero_2,7.776
aero_3,8.6634
nit_1,8.5716
nit_2,8.66
nit_3,8.5333
ferm_1,9.1143
ferm_2,8.9423
ferm_3,9.2175
T-5.40H_1,9.4256
T-4.40H_1,9.5388
T-3.40H_1,9.5754
T-2.40H_1,9.4653
T-1.40H_1,9.6762
T-1.10H_1,9.9743
T-0.40H_1,9.2407
T0.0H_1,10.3326
T0.30H_1,12.8119
T1.0H_1,11.543800000000001
T1.30H_1,11.0731
T2.0H_1,10.4082
T2.30H_1,10.8119
T3.0H_1,9.8328
T3.30H_1,9.8108
T4.0H_1,9.4293
T5.0H_1,8.5857
HPh_1,10.3258
HPh_2,9.8098
HPh_3,9.5874
LPh_1,10.5033
LPh_2,10.7413
LPh_3,9.8102
LPhT_1,10.9761
LPhT_2,10.8752
LPhT_3,11.169
SMMPr_1,9.5286
SMMPr_2,9.528
SMMPr_3,9.6333
HiTm_1,10.8791
HiTm_2,10.792
HiTm_3,10.1503
LoTm_1,7.6903
LoTm_2,7.4164
LoTm_3,7.355
HiOs_1,9.5793
HiOs_2,9.1937
HiOs_3,9.5087
BMM_1,8.8311
BMM_2,8.6007
BMM_3,8.3107
Heat_1,9.9046
Heat_2,9.5781
Heat_3,9.4166
Cold_1,7.7526
Cold_2,7.5682
Cold_3,7.507
Etha_1,7.9545
Etha_2,8.0327
Etha_3,7.7875
SMM_1,9.2279
SMM_2,9.5036
SMM_3,9.2345
Salt_1,7.5946
Salt_2,7.4184
Salt_3,7.5425
Mt0_1,9.2337
Mt0_3,9.7723
M0t45_1,12.4512
M0t45_2,11.2888
M0t45_3,9.973
M0t90_1,9.5056
M0t90_2,10.4538
M0t90_3,9.9451
M40t45_1,11.9692
M40t45_2,13.49
M40t45_3,10.2651
M40t90_1,10.0485
M40t90_2,10.5166
M40t90_3,10.6441
dia0_1,9.3061
dia0_2,9.2246
dia0_3,10.0299
dia5_1,15.8444
dia5_2,14.9616
dia5_3,14.4045
dia15_1,12.4606
dia15_2,10.3091
dia15_3,9.3249
Diami_1,8.8582
Diami_2,8.758
Diami_3,8.9283
Paraq_1,8.643
Paraq_2,8.4885
Paraq_3,7.5987
H2O2_1,8.4423
H2O2_2,8.5213
H2O2_3,8.3145
Oxctl_1,8.766
Oxctl_2,8.5573
Oxctl_3,8.4853
GM-0.1_1,9.2405
GM-0.2_1,9.4636
GM+5_1,9.0103
GM+15_1,8.5842
GM+25_1,8.7386
GM+45_1,8.7898
GM+60_1,8.8991
GM+90_1,9.5639
GM+120_1,9.3766
GM+150_1,9.5132
GM-0.1_2,9.6534
GM-0.2_2,9.6318
GM+5_2,9.6508
GM+10_2,9.2196
GM+15_2,8.6359
GM+25_2,8.8596
GM+45_2,8.1327
GM+60_2,8.5853
GM+90_2,9.7919
GM+150_2,9.5601
GM-0.1_3,9.118
GM-0.2_3,9.1301
GM+5_3,9.2501
GM+10_3,8.2164
GM+15_3,8.5388
GM+25_3,8.6008
GM+45_3,9.0137
GM+60_3,8.7815
GM+90_3,9.1762
GM+120_3,9.6487
GM+150_3,9.6142
MG-0.1_1,10.1935
MG+5_1,9.5293
MG+10_1,10.0556
MG+15_1,9.1756
MG+25_1,9.5873
MG+45_1,9.4805
MG+120_1,8.3551
MG+150_1,9.5641
MG-0.1_2,9.5387
MG-0.2_2,10.113
MG+5_2,9.3507
MG+10_2,9.9435
MG+15_2,10.5482
MG+25_2,9.4129
MG+45_2,9.3023
MG+60_2,9.4261
MG+90_2,8.880700000000001
MG+120_2,8.401
MG-0.1_3,10.9028
MG-0.2_3,10.4122
MG+5_3,9.3791
MG+10_3,9.7016
MG+15_3,10.4582
MG+25_3,9.9076
MG+45_3,10.1651
MG+60_3,9.2758
MG+90_3,9.5397
MG+120_3,8.3414
MG+150_3,9.7573
