,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.34091634255584014,0.34610207132745663,2.0,0.0,0.5856474641741949,1.0,0.09618522093748537,,
1,Chrom__sac_sta,0.6897775007792273,0.038253035562800124,2.0,2.0,0.6627285199318012,3.0,0.7168264816266534,,
2,Chrom__sac_MW001,-4.432218481120742e-16,0.013464733992880158,2.0,4.0,-0.009521004713239023,5.0,0.009521004713238137,,
3,Chrom__sac_fadR,-0.08508133548911134,0.012224491486661736,2.0,6.0,-0.09372535631588708,7.0,-0.07643731466233561,,
4,FadR__wt_p,4.440892098500626e-16,0.2135861458255455,2.0,8.0,-0.15102821208074158,9.0,0.15102821208074246,,
5,FadR__ko_p,0.021340915831959545,0.5885189591492153,2.0,10.0,-0.3948048310392993,11.0,0.4374866627032184,,
6,GDGT__75_2.4_log,-5.921189464667501e-16,0.29268552850918184,3.0,12.0,-0.09749082338583648,27.0,-0.2314981843362567,50.0,0.3289890077220914
7,GDGT__80_3.5_stat,0.5960701509740834,0.1612768436355202,3.0,13.0,0.6056507958619441,20.0,0.4302165529963258,42.0,0.7523431040639803
8,GDGT__80_2.4_log,0.7143573613574056,0.41978532050280687,3.0,14.0,1.0293477032451015,37.0,0.2377924038499461,41.0,0.8759319769771691
9,GDGT__75_3.5_stat,0.6350210831660877,0.21806257291694264,3.0,15.0,0.41064587141323816,24.0,0.6482485507528715,28.0,0.8461688273321535
10,GDGT__80_1.6_stat,0.6917195875280813,0.17560435867445054,3.0,16.0,0.5892590986072692,17.0,0.8944862201698287,33.0,0.5914134438071459
11,GDGT__75_2.4_stat,0.41138633359387394,0.06509165902085631,3.0,18.0,0.4075328390459507,26.0,0.3483070272350064,31.0,0.4783191345006648
12,GDGT__80_2.4_stat,0.23924103619557582,0.29616728837794054,3.0,19.0,0.1256852784011908,29.0,0.01665556726605466,30.0,0.575382262919482
13,GDGT__80_1.6_log,0.5198178988725295,0.17151109923182362,2.0,21.0,0.6410945601881108,39.0,0.39854123755694815,,
14,GDGT__65_3.5_stat,0.8459561932833491,0.153812213454428,3.0,22.0,0.6869102510571707,23.0,0.8570212342218353,34.0,0.9939370945710416
15,GDGT__75_1.6_stat,0.41429432589842463,0.2499141310878557,3.0,25.0,0.6382637552906116,32.0,0.4599019458531686,38.0,0.1447172765514937
16,GDGT__75_1.6_log,0.1642158096921249,0.23819240164284367,2.0,35.0,0.3326432721208894,36.0,-0.004211652736639593,,
17,GDGT__65_2.4_stat,1.3174675800293125,0.5239132270858302,3.0,40.0,0.7250788600778746,46.0,1.7199246939276138,49.0,1.5073991860824494
18,GDGT__65_2.4_log,0.18327524123632433,0.13331506020423842,3.0,43.0,0.09099002460032947,44.0,0.33612063475740506,47.0,0.12271506435123848
19,GDGT__80_3.5_log,0.9369894822101811,0.4056916158456223,3.0,45.0,0.4698534487273314,51.0,1.1401661871361473,52.0,1.2009488107670645
20,GDGT__65_1.6_log,0.2925252932012832,0.03139761395261754,3.0,48.0,0.2835037020045785,53.0,0.3274460925998204,54.0,0.2666260849994506
21,NutLim__t0,0.0,0.020398659713628232,2.0,55.0,0.014424030610623362,56.0,-0.014424030610623362,,
22,NutLim__t05,0.19092767267127927,0.050418826314393,3.0,57.0,0.15081667918507335,58.0,0.17444019200307806,59.0,0.2475261468256864
23,NutLim__t1,0.19573041376921405,0.1724198392384167,3.0,60.0,-0.002551211141187615,61.0,0.31042432495648603,62.0,0.2793181274923437
24,NutLim__t15,0.3466341606487046,0.14498696445560708,3.0,63.0,0.28223027168581005,64.0,0.5126655644315061,65.0,0.2450066458287976
25,NutLim__t2,0.4343500263798156,0.1784947832201891,3.0,66.0,0.2899627971781431,67.0,0.6339195950277956,68.0,0.3791676869335081
26,NutLim__t4,0.2931533722000865,0.20685946059992255,2.0,69.0,0.14688164485728986,70.0,0.4394250995428832,,
27,UV_irr__wt0,0.0,0.0994475212780985,3.0,71.0,0.11420013258080974,72.0,-0.046681007923548457,73.0,-0.06751912465726129
28,UV_irr__wt1,-1.0805695326898779,0.23024257816581511,3.0,74.0,-0.8480660282873798,75.0,-1.0851600331926994,76.0,-1.3084825365895547
29,UV_irr__wt2,-1.4162331984177576,0.11078843527159773,3.0,77.0,-1.5392834033602192,78.0,-1.3850076452442082,79.0,-1.324408546648845
30,UV_irr__mut0,0.2961514929623024,0.10489027137991526,3.0,80.0,0.20788099450649436,81.0,0.26846607415568696,82.0,0.412107410224726
31,UV_irr__mut1,-0.8139331033054157,0.062453317584539064,3.0,83.0,-0.798191740113765,84.0,-0.7608564798667548,85.0,-0.8827510899357272
32,UV_irr__mut2,-1.130740720821106,0.26371002468267396,3.0,86.0,-0.8262924922344785,87.0,-1.27782341498132,88.0,-1.288106255247519
33,YtrA__overexpr,0.19168307340179394,0.11690578058211049,3.0,89.0,0.1304715320880412,90.0,0.11809276955963455,91.0,0.3264849185577061
34,YtrA__wt,0.0,0.08970399407310976,3.0,92.0,-0.03723954371341786,93.0,0.10232591763275599,94.0,-0.06508637391933814
