,USA300HOU_RS06920
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,8.4985132224
USA300_LAC_U01-Set001_CAMHB_Control_1,9.0211519663
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,9.0868600782
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,9.2240805809
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,9.2558374177
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,8.5800514348
USA300_LAC_U01-Set001_CAMHB_Control_2,9.1156719958
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,9.1251486541
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,9.1201208585
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,9.3190063163
USA300_TCH1516_U01-Set000_CAMHB_Control_1,9.1715302345
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.9622374892
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.9389178501
USA300_LAC_U01-Set001_R10LB_PreCulture_1,9.495911832200001
USA300_LAC_U01-Set001_R10LB_PreCulture_2,9.2851390176
USA300_LAC_U01-Set001_R10LB_Control_1,10.0445183558
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,10.0545810031
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,10.1189870442
USA300_LAC_U01-Set001_R10LB_Control_2,9.7892427081
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,10.0730755728
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.9695746897
USA300_TCH1516_U01-Set000_R10LB_Control_1,9.9574137175
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,9.8582047532
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.8552807985
USA300_TCH1516_U01-Set000_R10LB_Control_2,9.737586343
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,9.8069435035
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,9.8794119209
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,8.692109264900001
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,8.6924021855
USA300_TCH1516_U01-Set000_CAMHB_Control_2,9.0554450068
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,9.0802562885
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.9868862503
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,9.3129112731
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,9.2152323597
USA300_LAC_U01-Set004_CAMHB_Control_1,9.2359967026
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,9.1767351169
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,9.3568730283
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,9.1746200867
USA300_LAC_U01-Set004_CAMHB_Control_2,9.3634443118
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,9.2597410186
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,9.2866712131
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,9.2390106217
USA300_LAC_U01-Set004_R10LB_Control_1,9.8926429106
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,10.1401358529
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,10.1242235239
USA300_LAC_U01-Set004_R10LB_Control_2,9.863966966
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,10.1254665652
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,10.116932501
USA300_TCH1516_U01-Set003_CAMHB_Control_2,8.322785514
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,8.758983175600001
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,8.6202652846
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,8.5769657634
USA300_TCH1516_U01-Set003_CAMHB_Control_3,8.5650676147
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,8.429560822100001
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,8.242802299
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,8.5015381717
USA300_LAC_ICA-Set001_R10LB_Control_1,10.1131004704
USA300_LAC_ICA-Set001_R10LB_Control_2,10.0106277462
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,10.0928164065
