,-0.07508034207250538,-0.03754017103625269,0.0,0.03754017103625269,0.07508034207250538,0.11262051310875806,0.15016068414501077,0.18770085518126348,0.22524102621751615,0.2627811972537688,0.30032136829002154,0.3378615393262743,0.3754017103625269,0.41294188139877963,0.45048205243503237,0.488022223471285,0.5255623945075377,0.5631025655437905,0.6006427365800431,0.6381829076162958
thresh,-0.09385042759063174,0.09385042759063174,1,,,,,,,,,,,,,,,,,
unreg,5,213,5127,223,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],['PA4881'],[],[],[],[],[],[],[],[],[],[],['PA1230'],[],[],[]
