,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.001366248011973041,,1.0,0.0,0.001366248011973041
1,Cr__2,0.006053535239074539,,1.0,1.0,0.006053535239074539
2,Cr__3,0.009787686912594714,,1.0,2.0,0.009787686912594714
3,Cr__4,0.014081736010012369,,1.0,3.0,0.014081736010012369
4,Cr__5,0.017238797428752114,,1.0,4.0,0.017238797428752114
5,Cr__6,0.01857802207999976,,1.0,5.0,0.01857802207999976
6,Fe__1,0.002826831587710799,,1.0,6.0,0.002826831587710799
7,Fe__2,0.028605310826773363,,1.0,7.0,0.028605310826773363
8,Fe__3,0.05737545647062745,,1.0,8.0,0.05737545647062745
9,Fe__4,0.06272902401703828,,1.0,9.0,0.06272902401703828
10,Fe__5,0.06566042948078378,,1.0,10.0,0.06566042948078378
11,Fe__6,0.06277273715433727,,1.0,11.0,0.06277273715433727
12,Cd__1,0.03640367393599085,,1.0,12.0,0.03640367393599085
13,Cd__2,0.0821198840213334,,1.0,13.0,0.0821198840213334
14,Cd__3,0.1293052484779435,,1.0,14.0,0.1293052484779435
15,Cd__4,0.17179770522687599,,1.0,15.0,0.17179770522687599
16,Cd__5,0.2032600360605062,,1.0,16.0,0.2032600360605062
17,Cd__6,0.22694225492377404,,1.0,17.0,0.22694225492377404
18,Zn__1,-0.004697649917201827,,1.0,18.0,-0.004697649917201827
19,Zn__2,0.00631579319432041,,1.0,19.0,0.00631579319432041
20,Zn__3,0.03544658793474701,,1.0,20.0,0.03544658793474701
21,Zn__4,0.06333288590019319,,1.0,21.0,0.06333288590019319
22,Zn__5,0.07562884900849304,,1.0,22.0,0.07562884900849304
23,Zn__6,0.07139503826809034,,1.0,23.0,0.07139503826809034
24,Cu__1,0.0040977266807558695,,1.0,24.0,0.0040977266807558695
25,Cu__2,0.007429486610550856,,1.0,25.0,0.007429486610550856
26,Cu__3,0.018044959225055168,,1.0,26.0,0.018044959225055168
27,Cu__4,0.029183470579451483,,1.0,27.0,0.029183470579451483
28,Cu__5,0.0390171115171495,,1.0,28.0,0.0390171115171495
29,Cu__6,0.0490616283394561,,1.0,29.0,0.0490616283394561
30,Pb__1,-0.01358701107067929,,1.0,30.0,-0.01358701107067929
31,Pb__2,-0.022869491424311883,,1.0,31.0,-0.022869491424311883
32,Pb__3,-0.02668667627755952,,1.0,32.0,-0.02668667627755952
33,Pb__4,-0.023882720987343696,,1.0,33.0,-0.023882720987343696
34,Pb__5,-0.024164180849283998,,1.0,34.0,-0.024164180849283998
35,Pb__6,-0.037309514461645266,,1.0,35.0,-0.037309514461645266
