,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-1.3688914589999999,0.6140725715730994,2.0,0.0,-0.9346765794999996,1.0,-1.8031063385
1,RichMedia__BHIN_Growth_Mid,-0.44945866350000024,0.6605489926376144,2.0,2.0,-0.9165373355000002,3.0,0.0176200084999997
2,RichMedia__BHIN_Growth_Stat,-0.828168604,0.6583884667585718,2.0,4.0,-1.2937195535,5.0,-0.3626176545000001
3,RichMedia__LBv2_Growth_Late,-1.9430963084999997,1.4245616444374782,2.0,6.0,-0.9357791094999994,7.0,-2.9504135075
4,RichMedia__LBv2_Growth_Mid,3.95516952522712e-16,0.09231593195933273,2.0,8.0,-0.0652772214999997,9.0,0.0652772215000005
5,RichMedia__LBv2_Growth_Stat,-3.6967146695,0.09562771111674685,2.0,10.0,-3.6290956665,11.0,-3.7643336725
6,RichMedia__MHB_Rich_Mid,-0.5794170429999997,0.6646669555499685,2.0,12.0,-0.1094265314999995,13.0,-1.0494075545
7,RichMedia__NBO_Rich_Mid,0.7668686204999999,0.5487721505779593,2.0,14.0,0.3788281114999998,15.0,1.1549091295
8,Carbon__M9Na_Arabinose_Mid,0.08293249150000026,1.0509732444553423,2.0,16.0,0.8260827995,17.0,-0.6602178164999994
9,Carbon__M9Na_Galactose_Mid,0.1161582405000003,0.01538198372493098,2.0,18.0,0.1270349455000001,19.0,0.1052815355000005
10,Carbon__M9Na_GlcNAcGrowth_Late,0.09694990750000046,0.575958252467326,2.0,20.0,0.5042138935000002,21.0,-0.3103140784999993
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.2426014680000001,0.07777480143482249,2.0,22.0,0.1876063784999999,23.0,0.2975965575000003
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.1498525809999998,0.12860475379320288,2.0,24.0,-1.2407898745,25.0,-1.0589152874999996
13,Carbon__M9Na_GlcNAc_Mid,-0.061846900999999566,0.8997875829055966,2.0,26.0,-0.6980928024999997,27.0,0.5743990005000006
14,Carbon__M9Na_Gluconate_Mid,0.2940109550000001,0.7119061532054463,2.0,28.0,0.7974046235000003,29.0,-0.2093827135000001
15,Carbon__M9Na_Glucosamine_Mid,1.1681151294999998,0.3150828982662834,2.0,30.0,1.3909123835,31.0,0.9453178754999998
16,Carbon__M9Na_Glycerol_Mid,1.8237035445000003,0.14044912966801265,2.0,32.0,1.7243910125,33.0,1.9230160765000008
17,Carbon__M9Na_Maltose_Mid,0.3635621315000006,0.21250950916896508,2.0,34.0,0.2132952165000006,35.0,0.5138290465000006
18,Carbon__M9Na_Mannitol_Mid,0.29594627400000034,0.4449477700836757,2.0,36.0,-0.0186793114999996,37.0,0.6105718595000003
19,Carbon__M9Na_Trehalose_Mid,1.408194516,0.5832788490698844,2.0,38.0,0.9957540865,39.0,1.8206349455
20,Carbon__M9Na_ethanol_Mid,1.0479777510000003,0.32800322478990884,2.0,40.0,0.8160444465000003,41.0,1.2799110555000004
21,Carbon__M9Na_fructose_Mid,0.814445445,1.2188576031667633,2.0,42.0,-0.0474170315000002,43.0,1.6763079215000003
22,Carbon__M9Na_fumarate_Mid,0.23892390950000042,0.37283468920721385,2.0,44.0,-0.0247100274999994,45.0,0.5025578465000002
23,Carbon__M9Na_glucoseGrowth_Late,0.8972001350000003,0.11103205850784725,2.0,46.0,0.9757116565000006,47.0,0.8186886135
24,Carbon__M9Na_glucoseGrowth_Mid,0.0,0.3242769756998084,2.0,48.0,-0.2292984484999998,49.0,0.2292984484999998
25,Carbon__M9Na_glucoseGrowth_Stat,1.5172073835000002,0.4327424557950509,2.0,50.0,1.2112122584999998,51.0,1.8232025085000003
26,Carbon__M9Na_ribose_Mid,0.16800193800000016,0.2156555368400149,2.0,52.0,0.0155104455000003,53.0,0.3204934305
27,Carbon__M9Na_succinate_Mid,0.9429448760000003,0.7592575276949047,2.0,54.0,1.4798210225000004,55.0,0.4060687295000003
28,Carbon__M9Na_sucrose_Mid,2.4976747505000008,0.5794783417469448,2.0,56.0,2.907427815500001,57.0,2.0879216855000005
29,TF__LBv2_HapROver_Late,-3.692626421,0.06010527918949129,2.0,58.0,-3.6501255705,59.0,-3.7351272715
30,TF__LBv2_HapROver_Mid,-1.0505543585,0.19402488230954323,2.0,60.0,-0.9133580485,61.0,-1.1877506684999997
31,TF__LBv2_HapROver_Stat,-1.766327998,0.21067570197816987,2.0,62.0,-1.9152982155,63.0,-1.6173577805
32,TF__LBv2_LuxOOver_Late,-3.530725166,0.23158826765203627,2.0,64.0,-3.6944828005,65.0,-3.3669675315
33,TF__LBv2_LuxOOver_Mid,-1.6136035599999996,0.3207535092782041,2.0,66.0,-1.3867965784999994,67.0,-1.8404105415
34,TF__LBv2_LuxOOver_Stat,-0.5357507244999997,0.43139334979666233,2.0,68.0,-0.2307095614999994,69.0,-0.8407918875
35,TF__LBv2_QstROver_Late,-1.4184321834999998,0.045869038259785576,2.0,70.0,-1.3859978755000002,71.0,-1.4508664914999994
36,TF__LBv2_QstROver_Mid,-1.165604305,0.13178671309533885,2.0,72.0,-1.0724170265,73.0,-1.2587915835
37,TF__LBv2_QstROver_Stat,-0.8665345909999997,0.16655798336761937,2.0,74.0,-0.9843088704999996,75.0,-0.7487603114999999
38,TF__LBv2_TfoXOver_Late,1.237376577,0.16125373215720665,2.0,76.0,1.1233529695,77.0,1.3514001845
39,TF__LBv2_TfoXOver_Mid,-2.257471357,0.36573705751489993,2.0,78.0,-2.5160865105,79.0,-1.9988562035
40,TF__LBv2_TfoXOver_Stat,-1.3379840389999997,0.3329362562539077,2.0,80.0,-1.1025625544999995,81.0,-1.5734055235
41,Stress-I__20-300-T1,0.05549875350000022,0.7284002638692254,2.0,82.0,-0.4595580124999996,83.0,0.5705555195
42,Stress-I__20-300-T2,0.46127575850000024,0.00242925968991177,2.0,84.0,0.4595580125000005,85.0,0.4629935045
43,Stress-II-1__LBv2_LowpH_Mid,-1.3570477654999995,0.30514939149349657,2.0,86.0,-1.1412745614999995,87.0,-1.5728209694999995
44,Stress-II-1__LBv2_highSalt_Mid,-1.9849603749999998,0.09311769346846198,2.0,88.0,-2.0508045274999995,89.0,-1.9191162225
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-0.9218221399999997,0.1797880290253661,2.0,90.0,-0.7946928054999995,91.0,-1.0489514745
46,Stress-III__R_wt,0.0,0.20638785949006302,2.0,92.0,-0.1459382549999999,93.0,0.1459382549999999
47,Stress-III__R_s,0.010355735000000546,0.08300422024168909,2.0,94.0,0.0690485820000006,95.0,-0.0483371119999995
48,Competence-condition__OSS_TfoXOver_Stat,-1.237077739,0.508683338316206,2.0,96.0,-0.877384301,97.0,-1.596771177
49,Competence-condition__OSS_VectorOnly_Stat,0.0,0.7037370977619285,2.0,98.0,0.497617274,99.0,-0.497617274
50,Competence-Recovery__LBv2_TfoXOver_Recov,-1.5103802050000001,0.5768860458607076,2.0,100.0,-1.10246017,101.0,-1.91830024
51,Competence-Recovery__LBv2_VectorOnly_Recov,0.0,0.20391768518757797,2.0,102.0,0.144191578,103.0,-0.144191578
