,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.6376,0.30920270050567167,3.0,0.0,13.8075,1.0,13.8246,2.0,13.2807,,,,,,,,,,
1,LB__LBtran,13.502666666666668,0.5701820440292144,3.0,3.0,14.0481,4.0,13.5493,5.0,12.9106,,,,,,,,,,
2,LB__LBstat,12.3673,0.48439079264577267,3.0,6.0,12.7761,7.0,12.493500000000001,8.0,11.8323,,,,,,,,,,
3,LB__LBGexp,14.004633333333336,0.2009012775801418,3.0,9.0,14.218,10.0,13.8191,11.0,13.9768,,,,,,,,,,
4,LB__LBGtran,12.741499999999998,1.3500082666413566,2.0,12.0,11.7869,13.0,13.6961,,,,,,,,,,,,
5,LB__LBGstat,12.338999999999999,0.19884918908559857,3.0,14.0,12.439,15.0,12.11,16.0,12.468,,,,,,,,,,
6,Life Cycle__S0,13.9861,0.3706927029225146,3.0,17.0,13.8415,18.0,13.7095,19.0,14.4073,,,,,,,,,,
7,Life Cycle__S1,14.886333333333333,0.05990027824086681,3.0,20.0,14.9545,21.0,14.862400000000001,22.0,14.8421,,,,,,,,,,
8,Life Cycle__S2,14.513366666666668,0.258745247943481,3.0,23.0,14.707,24.0,14.2195,25.0,14.6136,,,,,,,,,,
9,Life Cycle__S3,15.04715,0.23412305525086538,2.0,26.0,14.8816,27.0,15.2127,,,,,,,,,,,,
10,Life Cycle__S4,16.1717,0.15630319894359207,3.0,28.0,16.011,29.0,16.1809,30.0,16.3232,,,,,,,,,,
11,Life Cycle__S5,15.937400000000002,0.39612158487010085,3.0,31.0,15.7255,32.0,15.6923,33.0,16.3944,,,,,,,,,,
12,Life Cycle__S6,15.243525,1.2645839086999557,8.0,34.0,15.7644,35.0,13.5589,36.0,15.4174,37.0,15.8381,38.0,12.9832,39.0,15.7299,40.0,16.2912,41.0,16.3651
13,Life Cycle__S7,16.025566666666666,0.2029845889059892,3.0,42.0,16.2438,43.0,15.8424,44.0,15.9905,,,,,,,,,,
14,Life Cycle__S8,15.1647,0.8564477333731462,2.0,45.0,15.7703,46.0,14.5591,,,,,,,,,,,,
15,Life Cycle__G135,12.8062,1.0465180361560906,2.0,47.0,13.5462,48.0,12.0662,,,,,,,,,,,,
16,Life Cycle__G150,13.745766666666666,0.4301692031437548,3.0,49.0,13.2491,50.0,13.988,51.0,14.0002,,,,,,,,,,
17,Life Cycle__G180,13.826133333333333,0.20281701933845084,3.0,52.0,13.9303,53.0,13.9557,54.0,13.5924,,,,,,,,,,
18,Stress Time Course__C30,14.3262,0.31706668068404753,2.0,55.0,14.102,56.0,14.5504,,,,,,,,,,,,
19,Stress Time Course__C90,14.729949999999999,0.3324108978357963,2.0,57.0,14.4949,58.0,14.965,,,,,,,,,,,,
20,Biofilm__BI,14.801200000000001,0.2517300141024108,2.0,59.0,14.9792,60.0,14.6232,,,,,,,,,,,,
21,Biofilm__BC,15.108799999999999,0.24830216806678682,4.0,61.0,15.1124,62.0,14.9631,63.0,15.457,64.0,14.9027,,,,,,,,
22,Biofilm__Sw,15.54965,0.014919953083036551,2.0,65.0,15.5602,66.0,15.5391,,,,,,,,,,,,
23,Life Cycle__BT,14.8087,0.45099270504077904,2.0,67.0,15.1276,68.0,14.4898,,,,,,,,,,,,
24,Life Cycle__B36,16.42735,0.03966869042456581,2.0,69.0,16.4554,70.0,16.3993,,,,,,,,,,,,
25,Life Cycle__B60,16.3934,0.08372144289248805,2.0,71.0,16.3342,72.0,16.4526,,,,,,,,,,,,
26,M9__M9exp,14.677,0.3097116077902151,3.0,73.0,15.0106,74.0,14.6218,75.0,14.3986,,,,,,,,,,
27,M9__M9tran,14.123266666666666,0.24672762985392077,3.0,76.0,14.0901,77.0,13.8948,78.0,14.3849,,,,,,,,,,
28,M9__M9stat,14.4713,0.2246630365681007,3.0,79.0,14.7259,80.0,14.3871,81.0,14.3009,,,,,,,,,,
29,Supplement__M+G,13.586,0.27786307779192226,3.0,82.0,13.2665,83.0,13.7203,84.0,13.7712,,,,,,,,,,
30,Supplement__Glu,14.2622,0.25692592317631174,3.0,85.0,14.4879,86.0,13.9826,87.0,14.3161,,,,,,,,,,
31,Supplement__Fru,14.018966666666666,0.35980342318178826,3.0,88.0,14.4239,89.0,13.897,90.0,13.736,,,,,,,,,,
32,Supplement__Mal,13.191899999999999,0.39984595783876564,3.0,91.0,12.7956,92.0,13.1849,93.0,13.5952,,,,,,,,,,
33,Supplement__G+S,14.775749999999999,0.3025709916697232,2.0,94.0,14.5618,95.0,14.9897,,,,,,,,,,,,
34,Supplement__Pyr,14.802999999999999,0.16680731398832552,3.0,96.0,14.7086,97.0,14.9956,98.0,14.7048,,,,,,,,,,
35,Supplement__Gly,13.720733333333333,0.9478711375146587,3.0,99.0,14.251,100.0,14.2848,101.0,12.6264,,,,,,,,,,
36,Supplement__Glucon,13.845766666666668,0.6659828100884683,3.0,102.0,13.8534,103.0,14.5079,104.0,13.176,,,,,,,,,,
37,Stressors__aero,14.3755,1.0487913948922345,3.0,105.0,15.2228,106.0,13.2025,107.0,14.7012,,,,,,,,,,
38,Stressors__nit,14.952633333333333,0.09700109965012475,3.0,108.0,15.0379,109.0,14.9729,110.0,14.8471,,,,,,,,,,
39,Stressors__ferm,14.520000000000001,0.544770382821974,3.0,111.0,14.7419,112.0,13.8993,113.0,14.918800000000001,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,15.1467,,1.0,114.0,15.1467,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,14.8308,,1.0,115.0,14.8308,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,14.6467,,1.0,116.0,14.6467,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,14.1655,,1.0,117.0,14.1655,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,13.9829,,1.0,118.0,13.9829,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,13.8439,,1.0,119.0,13.8439,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,14.2444,,1.0,120.0,14.2444,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,13.6974,,1.0,121.0,13.6974,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,14.0295,,1.0,122.0,14.0295,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,13.5217,,1.0,123.0,13.5217,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,14.1778,,1.0,124.0,14.1778,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,14.1262,,1.0,125.0,14.1262,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,14.8289,,1.0,126.0,14.8289,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,14.6825,,1.0,127.0,14.6825,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,15.113,,1.0,128.0,15.113,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,14.8932,,1.0,129.0,14.8932,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,14.4021,,1.0,130.0,14.4021,,,,,,,,,,,,,,
57,Stressors__HPh,15.2213,0.2086124876415606,3.0,131.0,15.1465,132.0,15.0604,133.0,15.457,,,,,,,,,,
58,Stressors__LPh,15.156466666666667,0.2646949628030973,3.0,134.0,15.0015,135.0,15.4621,136.0,15.0058,,,,,,,,,,
59,Stressors__LPhT,14.274266666666668,0.16118549355737147,3.0,137.0,14.3969,138.0,14.3342,139.0,14.0917,,,,,,,,,,
60,Stressors__SMMPr,13.885399999999999,0.10545534600009578,3.0,140.0,13.9133,141.0,13.7688,142.0,13.9741,,,,,,,,,,
61,Stressors__HiTm,13.760466666666668,0.46708856048219904,3.0,143.0,13.6543,144.0,13.3556,145.0,14.2715,,,,,,,,,,
62,Stressors__LoTm,16.220066666666668,0.08721194490053073,3.0,146.0,16.2184,147.0,16.3081,148.0,16.1337,,,,,,,,,,
63,Stressors__HiOs,14.7141,0.37025965213617323,3.0,149.0,15.0402,150.0,14.7905,151.0,14.3116,,,,,,,,,,
64,Stressors__BMM,14.109766666666667,0.30495613345747574,3.0,152.0,14.4136,153.0,13.8037,154.0,14.112,,,,,,,,,,
65,Stressors__Heat,13.553933333333333,0.302186802050211,3.0,155.0,13.7137,156.0,13.7427,157.0,13.2054,,,,,,,,,,
66,Stressors__Cold,13.6494,0.7110766695652444,3.0,158.0,14.434,159.0,13.4667,160.0,13.0475,,,,,,,,,,
67,Stressors__Etha,14.059333333333335,0.5782225984284372,3.0,161.0,14.582,162.0,13.4382,163.0,14.1578,,,,,,,,,,
68,Stress Time Course__SMM,14.232733333333334,0.09698011823736459,3.0,164.0,14.2494,165.0,14.3203,166.0,14.1285,,,,,,,,,,
