,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,0.6906192185666667,0.3802080546407158,3.0,0.0,1.0262607731,1.0,0.7678835795000001,2.0,0.27771330310000003,,,,,,,,,,
1,LB__LBtran,0.8548347496333335,1.6919503976473176,3.0,3.0,2.3298199779,4.0,-0.9921668011,5.0,1.2268510721,,,,,,,,,,
2,LB__LBstat,-1.1602760219333335,1.0631470227577646,3.0,6.0,-1.9066074394,7.0,-1.631221475,8.0,0.0570008486,,,,,,,,,,
3,LB__LBGexp,-0.21885874966666666,4.749030746386246,3.0,9.0,-5.6177383528,10.0,3.3126671672,11.0,1.6484949366000001,,,,,,,,,,
4,LB__LBGtran,-0.32961481914999996,1.6646305929563237,2.0,12.0,0.8474567613,13.0,-1.5066863996,,,,,,,,,,,,
5,LB__LBGstat,-1.6895937286000002,1.9029417991862432,3.0,14.0,-3.3025845929,15.0,-2.1753377653,16.0,0.40914117240000003,,,,,,,,,,
6,Life Cycle__S0,2.1456574741666667,0.4851192663409565,3.0,17.0,1.7933200091,18.0,1.9446863976,19.0,2.6989660158,,,,,,,,,,
7,Life Cycle__S1,0.7908654947666666,1.483772686675522,3.0,20.0,1.9116789476,21.0,-0.8917775208000001,22.0,1.3526950575,,,,,,,,,,
8,Life Cycle__S2,-2.2172838408,4.110779472818962,3.0,23.0,-3.2780663317,24.0,-5.6937071973,25.0,2.3199220066,,,,,,,,,,
9,Life Cycle__S3,-4.2285344008,5.973661020775345,2.0,26.0,-0.0045181845,27.0,-8.4525506171,,,,,,,,,,,,
10,Life Cycle__S4,-2.9514903259666667,4.184980779438442,3.0,28.0,-7.6351333711,29.0,-1.6400473715000001,30.0,0.4207097647,,,,,,,,,,
11,Life Cycle__S5,-1.4872386036666667,1.905066263988833,3.0,31.0,0.3111435256,32.0,-3.4835366631,33.0,-1.2893226735,,,,,,,,,,
12,Life Cycle__S6,0.006185488912500037,1.2053441059858336,8.0,34.0,1.7607487749000001,35.0,-0.3513799818,36.0,-2.251107849,37.0,0.5435343632,38.0,-0.8471481415000001,39.0,0.8595092492,40.0,-0.020788234200000002,41.0,0.3561157305
13,Life Cycle__S7,-0.9780047170666668,1.1653476701003778,3.0,42.0,0.3256474548,43.0,-1.9186273634000002,44.0,-1.3410342426000001,,,,,,,,,,
14,Life Cycle__S8,-2.0290703783,0.3945801354525435,2.0,45.0,-2.3080806678,46.0,-1.7500600888000002,,,,,,,,,,,,
15,Life Cycle__G135,-0.08348229794999995,1.6106522897982742,2.0,47.0,1.0554208583,48.0,-1.2223854541999999,,,,,,,,,,,,
16,Life Cycle__G150,-0.9983143872666668,2.130850099385124,3.0,49.0,-1.3511582152,50.0,1.2869337573,51.0,-2.9307187039,,,,,,,,,,
17,Life Cycle__G180,0.6511669374666668,1.2645418611539365,3.0,52.0,0.9452544190000001,53.0,-0.7345052922,54.0,1.7427516856,,,,,,,,,,
18,Stress Time Course__C30,-4.680622845349999,1.0253664923611023,2.0,55.0,-3.9555792454,56.0,-5.4056664453,,,,,,,,,,,,
19,Stress Time Course__C90,1.8684659007000002,1.6900005692135127,2.0,57.0,3.0634767634,58.0,0.6734550380000001,,,,,,,,,,,,
20,Biofilm__BI,-0.9169635118,2.347804834531806,2.0,59.0,-2.5771122312,60.0,0.7431852076000001,,,,,,,,,,,,
21,Biofilm__BC,0.746319077325,0.7297594185942164,4.0,61.0,-0.29119077860000003,62.0,1.3880520036,63.0,1.0688648489,64.0,0.8195502354,,,,,,,,
22,Biofilm__Sw,0.89628860585,1.4878702432814621,2.0,65.0,1.9483717444000002,66.0,-0.15579453270000002,,,,,,,,,,,,
23,Life Cycle__BT,-2.12253383535,7.252776930160726,2.0,67.0,-7.2510215851,68.0,3.0059539144,,,,,,,,,,,,
24,Life Cycle__B36,-0.28077867635000003,0.5422347803066075,2.0,69.0,0.1026392138,70.0,-0.6641965665,,,,,,,,,,,,
25,Life Cycle__B60,-2.8155258717500002,3.3399563572095623,2.0,71.0,-5.1772316608,72.0,-0.4538200827,,,,,,,,,,,,
26,M9__M9exp,-4.625929269271486e-17,1.4376487801043505,3.0,73.0,-1.3935581711,74.0,1.4780157543999999,75.0,-0.0844575833,,,,,,,,,,
27,M9__M9tran,1.6707145698666668,0.155057005522273,3.0,76.0,1.7830708878000001,77.0,1.4938106128,78.0,1.735262209,,,,,,,,,,
28,M9__M9stat,-2.4623280431,1.4303613520467198,3.0,79.0,-1.2344734264000001,80.0,-2.1195875002,81.0,-4.0329232027,,,,,,,,,,
29,Supplement__M+G,1.0337156834333332,1.5869116976046482,3.0,82.0,-0.6867041081,83.0,1.3476604955,84.0,2.4401906629,,,,,,,,,,
30,Supplement__Glu,0.8662085536666667,1.9968009865130782,3.0,85.0,2.6498515614,86.0,1.2397634347,87.0,-1.2909893351,,,,,,,,,,
31,Supplement__Fru,-0.12766498073333343,3.1084705558484895,3.0,88.0,-3.6432108211000003,89.0,1.0029777458,90.0,2.2572381331,,,,,,,,,,
32,Supplement__Mal,0.05390039849999998,1.0029435610742112,3.0,91.0,0.12148673280000001,92.0,-0.9811269332,93.0,1.0213413959,,,,,,,,,,
33,Supplement__G+S,-0.9506000521,1.6369220529291406,2.0,94.0,-2.108078736,95.0,0.20687863180000002,,,,,,,,,,,,
34,Supplement__Pyr,2.056661484033333,0.282310691128043,3.0,96.0,2.369279448,97.0,1.820341048,98.0,1.9803639561000002,,,,,,,,,,
35,Supplement__Gly,0.8186620161666668,1.2691840619016688,3.0,99.0,1.5166848802000001,100.0,-0.6463248833,101.0,1.5856260516,,,,,,,,,,
36,Supplement__Glucon,-1.2046075846,1.5256353371370834,3.0,102.0,-2.8850140324,103.0,0.09356813800000001,104.0,-0.8223768594,,,,,,,,,,
37,Stressors__aero,1.3903501132,0.5352473209100898,3.0,105.0,1.2459016856,106.0,0.9421507655,107.0,1.9829978885,,,,,,,,,,
38,Stressors__nit,1.4218563595000002,1.2485846436857306,3.0,108.0,0.0201328793,109.0,1.830584438,110.0,2.4148517612,,,,,,,,,,
39,Stressors__ferm,-1.808531984,5.628208367567982,3.0,111.0,-8.1006689397,112.0,-0.0708273891,113.0,2.7459003768,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.35069237210000004,,1.0,114.0,0.35069237210000004,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,1.6992749728,,1.0,115.0,1.6992749728,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-3.6244281368999998,,1.0,116.0,-3.6244281368999998,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.0344651413,,1.0,117.0,-0.0344651413,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,0.3695661236,,1.0,118.0,0.3695661236,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,2.3668707009,,1.0,119.0,2.3668707009,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,1.9449685023,,1.0,120.0,1.9449685023,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,0.49226728210000004,,1.0,121.0,0.49226728210000004,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,1.0650190293,,1.0,122.0,1.0650190293,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-5.2688137187,,1.0,123.0,-5.2688137187,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-3.6318804857,,1.0,124.0,-3.6318804857,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-5.3817480997,,1.0,125.0,-5.3817480997,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-0.5683771708,,1.0,126.0,-0.5683771708,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-0.5449946960000001,,1.0,127.0,-0.5449946960000001,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-4.5013849402,,1.0,128.0,-4.5013849402,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-5.5908515354,,1.0,129.0,-5.5908515354,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-8.891687793100001,,1.0,130.0,-8.891687793100001,,,,,,,,,,,,,,
57,Stressors__HPh,1.6130952530333333,0.33482074759648084,3.0,131.0,1.6076329054,132.0,1.2810390987,133.0,1.950613755,,,,,,,,,,
58,Stressors__LPh,-1.3262446578333336,2.7527153760064795,3.0,134.0,-1.0757632528,135.0,1.2926695625,136.0,-4.1956402832,,,,,,,,,,
59,Stressors__LPhT,0.7639225877666665,1.2196545983067444,3.0,137.0,0.5991304014000001,138.0,2.0575948636,139.0,-0.3649575017,,,,,,,,,,
60,Stressors__SMMPr,-0.5461009147999999,2.5574398276342487,3.0,140.0,0.9482191761000001,141.0,-3.4991063926,142.0,0.9125844721,,,,,,,,,,
