locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
new_1233399_1233524,0.774458384,S415,independent transcript,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_1233399_1233524
new_490527_490638_c,0.116402504,S144,independent transcript,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_490527_490638_c
