,SACI_RS01365
SRX5495523,0.4154866954770462
SRX5495524,0.5853358604098435
SRX5495525,-0.3157878475648808
SRX5495526,-0.5597052306451387
SRX6762909,0.2242663607821616
SRX6762910,-0.2242663607821616
SRX6762911,0.14722166151482166
SRX6762912,-0.30352428945763865
SRX3467357,-0.5789541410779364
SRX3467358,0.5789541410779364
SRX3467359,-0.5151135207370814
SRX3467360,0.44599237983422396
SRX3565164,0.15899978773460874
SRX3565165,-1.5517422848183695
SRX3565166,-0.7864409933316256
SRX3565167,-0.8362682183573176
SRX3565168,-1.1362311492298165
SRX3565169,-1.3016569843727943
SRX3565170,-1.517172689863556
SRX3565171,-0.995999707074624
SRX3565172,-1.4593521180874287
SRX3565173,-0.8252742986626558
SRX3565174,-0.5191645882388674
SRX3565176,-1.8874537334774797
SRX3565177,-1.3863482398648266
SRX3565178,-1.6473357077481685
SRX3565179,-1.2483579483340463
SRX3565180,-0.4121361496892737
SRX3565181,-1.6102313971272393
SRX3565182,-0.8980760805556303
SRX3565183,-1.069447757633978
SRX3565184,-1.4164603738788983
SRX3565185,-1.5760035772720444
SRX3565186,-0.9858375876505248
SRX3565187,-1.9696346565991307
SRX3565188,-1.2631897967326662
SRX3565191,-1.2653523442859471
SRX3565192,-0.3984891462571252
SRX3565193,-1.1757824315103926
SRX3565194,-0.9887323459103818
SRX3565195,0.1256816604674702
SRX3565197,-1.1339643258850678
SRX3565198,-1.874467324668819
SRX3565199,-0.28228503647027914
SRX3565200,-0.4887626839198571
SRX3565201,-0.625020982735478
SRX3565202,-0.059635894829617626
SRX3565203,-0.1633879981138353
SRX3565204,-1.1041903128973782
SRX3565205,0.2129045132901952
SRX3565206,0.25313636195466405
SRX3565208,-0.8973801245242942
SRX3565209,-1.0385602407908399
SRX3565210,-0.9061076713111921
SRX3565211,-1.071369365562585
SRX4001511,-0.3370038875407673
SRX4001513,0.3370038875407681
SRX4001514,-1.5536923475195152
SRX4001515,-1.4029448681748429
SRX4001516,-1.4511155255629022
SRX4001517,-1.9523566651133681
SRX4001518,-1.6560756848962075
SRX4001519,-1.7901589762875254
SRX4001520,-2.0548316976498318
SRX4001521,-1.7634712079843402
SRX4001522,-2.000134391710251
SRX4001523,-1.9936318234945143
SRX4001524,-1.99807475931326
SRX4001525,-2.4461261070207136
SRX4001526,-2.1614401259474016
SRX4001528,-2.5659828056524807
SRX3823521,-0.020843780978071717
SRX3823522,0.07794035354212969
SRX3823523,-0.05709657256405533
SRX3823524,0.12055641565445717
SRX3823525,0.13171181495223294
SRX3823526,0.5333183199847431
SRX3823527,-0.15733391813552267
SRX3823528,-0.030969120557843514
SRX3823529,0.07221496361822677
SRX3823530,0.2970413716263733
SRX3823531,0.3976075387832374
SRX3823532,0.3495521733572193
SRX3823533,0.4670573328491434
SRX3823534,0.4972626490617511
SRX3823536,0.5795278904324777
SRX3823537,0.4574667985198842
SRX3823538,0.4360503732224679
SRX3823539,0.22882177463124265
SRX5653264,0.07571775932121394
SRX5653265,0.013187741822356713
SRX5653266,-0.09676281641120177
SRX5653267,-0.09980231049223498
SRX5653268,0.2953910573191658
SRX5653269,-0.19558874682693173
