,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.015143072910745443,,1.0,0.0,-0.015143072910745443
1,Cr__2,-0.02396088595963291,,1.0,1.0,-0.02396088595963291
2,Cr__3,-0.030925258142547006,,1.0,2.0,-0.030925258142547006
3,Cr__4,-0.034504902198954204,,1.0,3.0,-0.034504902198954204
4,Cr__5,-0.04882398469780723,,1.0,4.0,-0.04882398469780723
5,Cr__6,-0.043973689040081664,,1.0,5.0,-0.043973689040081664
6,Fe__1,-0.10983402028615856,,1.0,6.0,-0.10983402028615856
7,Fe__2,-0.3399516975519512,,1.0,7.0,-0.3399516975519512
8,Fe__3,-0.1647146723336619,,1.0,8.0,-0.1647146723336619
9,Fe__4,-0.21481971131823496,,1.0,9.0,-0.21481971131823496
10,Fe__5,-0.2305228008114755,,1.0,10.0,-0.2305228008114755
11,Fe__6,-0.23488183169902374,,1.0,11.0,-0.23488183169902374
12,Cd__1,-0.00260322561975255,,1.0,12.0,-0.00260322561975255
13,Cd__2,0.0002597326779857006,,1.0,13.0,0.0002597326779857006
14,Cd__3,0.005753259035312909,,1.0,14.0,0.005753259035312909
15,Cd__4,0.008978622463704778,,1.0,15.0,0.008978622463704778
16,Cd__5,0.005621178335095877,,1.0,16.0,0.005621178335095877
17,Cd__6,0.007462440157012477,,1.0,17.0,0.007462440157012477
18,Zn__1,-0.017689569884501283,,1.0,18.0,-0.017689569884501283
19,Zn__2,-0.03095775385243293,,1.0,19.0,-0.03095775385243293
20,Zn__3,-0.041100833806711916,,1.0,20.0,-0.041100833806711916
21,Zn__4,-0.023035416144103985,,1.0,21.0,-0.023035416144103985
22,Zn__5,-0.00635854518237126,,1.0,22.0,-0.00635854518237126
23,Zn__6,0.0072873366125426105,,1.0,23.0,0.0072873366125426105
24,Cu__1,0.006348746352508293,,1.0,24.0,0.006348746352508293
25,Cu__2,0.010175081396546458,,1.0,25.0,0.010175081396546458
26,Cu__3,0.006963606571846861,,1.0,26.0,0.006963606571846861
27,Cu__4,0.017138634457478666,,1.0,27.0,0.017138634457478666
28,Cu__5,0.013994466762589707,,1.0,28.0,0.013994466762589707
29,Cu__6,0.019927131657091385,,1.0,29.0,0.019927131657091385
30,Pb__1,-0.00929710087512302,,1.0,30.0,-0.00929710087512302
31,Pb__2,-0.005856150500365583,,1.0,31.0,-0.005856150500365583
32,Pb__3,-0.0020000240994598514,,1.0,32.0,-0.0020000240994598514
33,Pb__4,0.007577472020459016,,1.0,33.0,0.007577472020459016
34,Pb__5,0.017736248585847908,,1.0,34.0,0.017736248585847908
35,Pb__6,0.0371344912819367,,1.0,35.0,0.0371344912819367
