sample,new_1277495_1278195_c
LBexp_1,7.8210000000000015
LBexp_2,8.7013
LBexp_3,8.3805
LBtran_1,8.3314
LBtran_2,8.4466
LBtran_3,8.8693
LBstat_1,9.1099
LBstat_2,9.6482
LBstat_3,9.7237
LBGexp_1,8.0082
LBGexp_2,8.2591
LBGexp_3,8.1488
LBGtran_2,7.7318
LBGtran_3,7.9858
LBGstat_1,7.6272
LBGstat_2,7.631
LBGstat_3,8.2792
S0_1,11.2508
S0_2,11.5421
S0_3,11.3208
S1_1,9.5892
S1_2,9.7089
S1_3,9.4998
S2_1,9.9731
S2_2,9.1317
S2_3,9.2156
S3_1,10.2134
S3_2,9.6275
S4_1,10.4029
S4_2,10.2857
S4_3,9.6659
S5_1,10.2076
S5_2,10.5135
S5_3,10.558
S6_1,9.9435
S6_2,8.6689
S6_3,9.9275
S6/t_1,9.8311
S6/t_2,8.3751
S6_4,9.0783
S6_5,9.298
S6_6,9.3031
S7_4,9.9218
S7_5,9.8384
S7_6,10.4022
S8_4,9.7219
S8_5,10.082
G135_1,8.4378
G135_3,7.8769
G150_1,8.0891
G150_2,8.5543
G150_3,8.4441
G180_1,8.0088
G180_2,7.9568
G180_3,7.7313
C30_1,10.2504
C30_2,10.216
C90_1,9.4258
C90_2,8.2467
BI_1,9.7064
BI_2,9.9572
BC_2,8.4567
BC/t_1,8.4389
BC/t_2,9.5583
BC_1,7.7944
Sw_1,9.9088
Sw_2,10.3892
BT_1,9.1699
BT_2,8.5212
B36_1,8.3405
B36_2,8.3041
B60_1,9.0288
B60_2,9.3149
M9exp_1,8.8859
M9exp_2,8.7924
M9exp_3,8.6381
M9tran_1,9.5763
M9tran_2,9.8219
M9tran_3,9.3886
M9stat_1,8.6008
M9stat_2,8.4116
M9stat_3,8.3357
M+G_1,10.8295
M+G_2,9.7171
M+G_3,9.5591
Glu_1,9.7214
Glu_2,9.2986
Glu_3,9.5071
Fru_1,8.6168
Fru_2,9.9251
Fru_3,9.0716
Mal_1,8.4986
Mal_2,9.3224
Mal_3,9.1786
G+S_2,10.024
G+S_3,9.9478
Pyr_1,10.0473
Pyr_2,10.4255
Pyr_3,10.2752
Gly_1,8.7494
Gly_2,9.3258
Gly_3,8.6678
Glucon_1,9.4949
Glucon_2,8.731
Glucon_3,8.8524
aero_1,10.0275
aero_2,9.997
aero_3,9.8284
nit_1,10.5296
nit_2,10.5757
nit_3,10.4015
ferm_1,10.7711
ferm_2,10.0614
ferm_3,11.396
T-5.40H_1,10.1024
T-4.40H_1,10.4274
T-3.40H_1,10.5645
T-2.40H_1,10.509
T-1.40H_1,11.0634
T-1.10H_1,11.2874
T-0.40H_1,12.1396
T0.0H_1,11.7897
T0.30H_1,13.1548
T1.0H_1,11.8245
T1.30H_1,10.8165
T2.0H_1,10.2785
T2.30H_1,10.8533
T3.0H_1,10.3591
T3.30H_1,10.4875
T4.0H_1,10.5556
T5.0H_1,10.0745
HPh_1,9.1539
HPh_2,8.773
HPh_3,9.1861
LPh_1,8.7169
LPh_2,9.0714
LPh_3,8.898
LPhT_1,8.4109
LPhT_2,8.2605
LPhT_3,8.844
SMMPr_1,9.9431
SMMPr_2,9.9093
SMMPr_3,10.487
HiTm_1,8.1332
HiTm_2,8.7503
HiTm_3,8.872
LoTm_1,11.2563
LoTm_2,11.0212
LoTm_3,10.9352
HiOs_1,9.3379
HiOs_2,9.7112
HiOs_3,9.5328
BMM_1,8.4564
BMM_2,8.4934
BMM_3,8.6541
Heat_1,9.5394
Heat_2,8.9464
Heat_3,9.1845
Cold_1,10.1902
Cold_2,10.1933
Cold_3,9.9442
Etha_1,8.562999999999999
Etha_2,8.6274
Etha_3,8.4452
SMM_1,8.8709
SMM_2,9.1067
SMM_3,8.9822
Salt_1,10.8434
Salt_2,10.7425
Salt_3,10.9248
Mt0_1,8.7288
Mt0_3,7.7360000000000015
M0t45_1,8.6382
M0t45_2,10.0588
M0t45_3,8.6975
M0t90_1,8.0631
M0t90_2,8.8049
M0t90_3,8.2202
M40t45_1,8.493
M40t45_2,8.9908
