,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
15,co_culture__mono_35,-20.747772281125002,3.629671332722421,4.0,19.0,-20.9187600445,28.0,-23.6401234803,56.0,-15.580405695,73.0,-22.8517999047,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-29.8942628465,2.0876262818822995,4.0,21.0,-27.295725321,34.0,-31.34758053,45.0,-31.7999625384,58.0,-29.1337829966,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-25.612368619275003,0.6497186219027725,4.0,23.0,-25.2204544785,42.0,-26.5413406765,70.0,-25.5736237807,79.0,-25.1140555414,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-18.63303640995,5.762088450070117,4.0,24.0,-20.6043991366,29.0,-20.0080901737,68.0,-10.3179649321,74.0,-23.6016913974,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-19.17148771175,4.182140452404342,4.0,27.0,-21.0910595597,31.0,-21.100316394,69.0,-12.9078942399,75.0,-21.5866806534,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-29.53143151185,2.592681280100484,4.0,30.0,-27.124583258,32.0,-32.5048759516,59.0,-27.6093560258,86.0,-30.886910812,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-32.3536511988,,1.0,35.0,-32.3536511988,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-29.005056576925,3.5290789617966722,4.0,36.0,-32.9708443854,44.0,-30.7682393169,60.0,-25.1118932999,61.0,-27.1692493055,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.220446049250313e-16,2.918953349787828,4.0,37.0,-0.43427289020000004,46.0,-2.2850680424,57.0,-1.5085458365000002,84.0,4.2278867691,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-28.628675539249997,0.778740006461242,2.0,39.0,-29.1793278786,43.0,-28.0780231999,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-27.61899213235,0.5766277444911534,2.0,47.0,-28.0267295207,55.0,-27.211254744,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-7.401486830834377e-17,1.401749536753392,3.0,87.0,-0.7787121986000001,90.0,-0.8395081111,93.0,1.6182203096999999,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.8384594523666666,0.6998708205244688,3.0,88.0,1.5902469703,91.0,0.7193356514,94.0,0.2057957354,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,1.2979840153,0.3773733186747907,3.0,89.0,1.7146436514,92.0,0.9791703415,95.0,1.200138053,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,1.0408340855860843e-17,0.6310192578809092,4.0,96.0,-0.537409476,97.0,0.867447103,98.0,-0.3873024976,99.0,0.057264870600000004,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.23793873845000002,0.5047593518352053,2.0,100.0,-0.1189800221,104.0,0.5948574990000001,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.9421049993499999,0.6153233861226581,2.0,101.0,0.5070056604000001,105.0,1.3772043382999999,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,0.0,2.7384601417541834,12.0,102.0,2.8105795096,110.0,7.2298953095,117.0,-0.6614845324,125.0,0.0935991131,131.0,-1.1424103668,134.0,-1.2692811521,138.0,1.3306254835,159.0,-0.821083619,162.0,-3.1168658691,164.0,-1.2590246019,170.0,-1.3624868845,174.0,-1.8320623899,,,,
33,immunity_isolated__WT_npr1,0.14776091845,0.49391540718071736,2.0,103.0,0.4970118522,126.0,-0.20149001530000002,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-1.6862689178928572,2.2180693293168234,14.0,106.0,-1.1512951176,113.0,2.5398934634,121.0,0.37208662130000003,127.0,-3.3473514061,136.0,-3.2864280506,142.0,1.9045680505,145.0,-2.0817595004,150.0,-5.3407423,160.0,-0.9281333909,161.0,-2.8790173964,163.0,-0.5748140757,167.0,-2.2983083537,172.0,-4.0544820532,176.0,-2.4819813411
35,immunity_isolated__AvrRpt2_npr1,-0.09708206433333333,0.7364508206652126,3.0,107.0,-0.28695387850000004,128.0,-0.7200050096,146.0,0.7157126951,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-1.2541150408999997,1.5442899092527758,3.0,108.0,-1.5869153727,129.0,-2.6048715176,147.0,0.4294417676,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.5836221875000001,1.2575672305218695,2.0,109.0,1.4728565040000001,148.0,-0.305612129,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,1.5650189933249998,2.8895328296666136,4.0,111.0,5.8699145452,119.0,-0.2917166338,140.0,0.5304957652,165.0,0.1513822967,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,1.7386534897,2.357698266376374,4.0,112.0,5.2006090291,120.0,0.012644869900000001,141.0,1.1910123414,166.0,0.5503477184000001,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,2.6471727175666664,1.7223229985463724,3.0,114.0,4.232125239,122.0,0.8143404409,143.0,2.8950524727999998,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.601672759775,1.3714881097185703,4.0,115.0,0.6993774225,123.0,-0.3752311062,144.0,2.5062904366,168.0,-0.42374571380000003,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.2649447727666667,3.086866220282507,3.0,116.0,4.7514310411,124.0,-1.120212053,169.0,0.16361533020000002,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.43485802300000004,0.9446136093889117,2.0,118.0,-1.1028007118,139.0,0.2330846658,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.1930021381,1.6743862020433227,3.0,130.0,1.7401830996,152.0,-1.1853878015000001,156.0,-1.1338017124,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.014204328000000016,0.43860076363513206,2.0,132.0,-0.2959332462,135.0,0.32434190220000003,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-2.8403326402999998,0.25302715949035487,2.0,133.0,-3.0192498606,137.0,-2.66141542,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-2.0757567402,0.47798639030564294,2.0,149.0,-2.4137441581,151.0,-1.7377693223000001,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,2.9567846898999997,1.7711167474677432,3.0,153.0,4.9185295196,155.0,2.4764344529,158.0,1.4753900972,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,5.65288789345,4.773698358380583,2.0,154.0,9.028402374,157.0,2.2773734129,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.9488151174500001,0.7333607037113019,2.0,171.0,-1.4302507908,175.0,-2.4673794441,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-4.00779568215,0.7136294491522833,2.0,173.0,-4.5124079049,177.0,-3.5031834593999998,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.700743415417188e-17,1.7322844826444723,3.0,178.0,1.9758740275000002,182.0,-1.2576607602,183.0,-0.7182132673,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,7.692565294,2.801539344679434,3.0,179.0,6.5544319426,180.0,10.8840568124,181.0,5.639207127,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-1.3877787807814457e-17,0.9377722117425644,3.0,184.0,0.9697742992,185.0,-0.9021042125000001,186.0,-0.0676700867,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-1.2175160372333333,2.122420099088054,3.0,187.0,1.1882056587,188.0,-2.0153529127,189.0,-2.8254008577,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-5.5343413882000005,4.035032945986747,3.0,190.0,-6.221752945,191.0,-1.19975978,192.0,-9.1815114396,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-0.21344198446666673,1.222295666832964,3.0,193.0,-0.6273104572,194.0,1.1620560553,195.0,-1.1750715515,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-6.686790764033334,2.660639453877523,3.0,196.0,-9.2245615519,197.0,-3.9183081326,198.0,-6.9175026076,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-0.5511487898666666,2.114001563667986,3.0,199.0,-2.9061376086,200.0,1.1826938548,201.0,0.0699973842,,,,,,,,,,,,,,,,,,,,,,
