,-0.1006443789,-0.0851606283,-0.0696768777,-0.0541931271,-0.0387093765,-0.023225625900000005,-0.007741875300000006,0.007741875299999992,0.02322562589999999,0.0387093765,0.05419312709999999,0.06967687769999997,0.08516062829999999,0.1006443789,0.11612812949999998,0.13161188009999997,0.14709563069999998,0.1625793813,0.1780631319,0.19354688249999996
thresh,-0.0464512518,0.0464512518,1,,,,,,,,,,,,,,,,,
unreg,1,0,1,8,24,265,2935,2351,223,46,16,9,10,9,3,4,1,0,0,0
unreg_genes,['PSPTO_1447'],[],['PSPTO_3077'],"['PSPTO_5471' 'PSPTO_RS09775' 'PSPTO_1210' 'PSPTO_RS20450' 'PSPTO_RS10780'
 'PSPTO_2240' 'PSPTO_RS04610' 'PSPTO_RS11875']",[],[],[],[],[],[],"['PSPTO_2991' 'PSPTO_5218' 'PSPTO_2430' 'PSPTO_2988' 'PSPTO_RS01845'
 'PSPTO_3467' 'ssuD' 'PSPTO_5217' 'tauA' 'PSPTO_2487' 'tauB' 'PSPTO_2995'
 'iscS-3' 'ssuC' 'PSPTO_5197' 'PSPTO_2486']","['PSPTO_1793' 'PSPTO_2992' 'PSPTO_1792' 'PSPTO_5195' 'PSPTO_1797'
 'PSPTO_5313' 'PSPTO_2423' 'PSPTO_1796' 'PSPTO_2986']","['PSPTO_5198' 'tonB-2' 'PSPTO_RS29930' 'PSPTO_1790' 'PSPTO_2987'
 'PSPTO_2484' 'PSPTO_2788' 'PSPTO_2787' 'PSPTO_2786' 'metI-1']","['PSPTO_2425' 'PSPTO_2984' 'PSPTO_RS15445' 'PSPTO_1795' 'metN-1' 'exbD-3'
 'PSPTO_5642' 'PSPTO_2996' 'PSPTO_2424']",['PSPTO_5184' 'exbB-3' 'PSPTO_5186'],['metQ-1' 'PSPTO_5185' 'ssuE' 'PSPTO_2985'],['sfnG'],[],[],[]
