,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.49464668485318697,0.2582196867691726,2.0,0.0,0.6772355764035352,1.0,0.3120577933028388,,
1,Chrom__sac_sta,-0.42327400158476935,0.11231843766049918,2.0,2.0,-0.5026951305067868,3.0,-0.3438528726627519,,
2,Chrom__sac_MW001,0.0,0.10961230839509396,2.0,4.0,-0.07750760656768207,5.0,0.07750760656768207,,
3,Chrom__sac_fadR,-0.07379036971782238,0.21084555435797808,2.0,6.0,-0.2228806909873855,7.0,0.07529995155174074,,
4,FadR__wt_p,-4.440892098500626e-16,0.19336750094640223,2.0,8.0,-0.1367314711802976,9.0,0.13673147118029672,,
5,FadR__ko_p,-0.1698006038552866,0.10698017259551175,2.0,10.0,-0.094154198360493,11.0,-0.24544700935008024,,
6,GDGT__75_2.4_log,0.0,0.11792843916419002,3.0,12.0,0.08977563396781996,27.0,-0.13355781429393065,50.0,0.0437821803261107
7,GDGT__80_3.5_stat,-1.2500729597584386,0.33226947573251214,3.0,13.0,-0.9310527322221196,20.0,-1.5941706552339407,42.0,-1.2249954918192554
8,GDGT__80_2.4_log,-0.20420714780027094,0.5638504702884948,3.0,14.0,-0.7366745006697197,37.0,0.3865049430794025,41.0,-0.2624518858104956
9,GDGT__75_3.5_stat,-0.9537368055127269,0.4028507687975937,3.0,15.0,-0.5443163121924748,24.0,-1.3496795981943484,28.0,-0.9672145061513576
10,GDGT__80_1.6_stat,-0.9735420587332513,0.20132449665208732,3.0,16.0,-1.07623416078477,17.0,-1.1028124579117762,33.0,-0.7415795575032078
11,GDGT__75_2.4_stat,-1.0628819022972829,0.28729824745897614,3.0,18.0,-1.390584802919962,26.0,-0.9437338040482991,31.0,-0.8543270999235872
12,GDGT__80_2.4_stat,-0.9932731774366083,0.33921160068129075,3.0,19.0,-1.0330106366771403,29.0,-0.635943026633722,30.0,-1.3108658689989623
13,GDGT__80_1.6_log,-0.12544714155316328,0.31689567792465806,2.0,21.0,0.09863194123607057,39.0,-0.3495262243423971,,
14,GDGT__65_3.5_stat,-1.0634698316168292,0.2347324541187316,3.0,22.0,-0.8028837400935442,23.0,-1.1291835331957838,34.0,-1.2583422215611595
15,GDGT__75_1.6_stat,-1.0418217866667725,0.24378892980036057,3.0,25.0,-1.1650809603862475,32.0,-0.7610155031358348,38.0,-1.1993688964782354
16,GDGT__75_1.6_log,0.27288662540977615,0.15476628230915132,2.0,35.0,0.38232291312960864,36.0,0.16345033768994366,,
17,GDGT__65_2.4_stat,-0.41085249672762664,0.34993990450657836,3.0,40.0,-0.05453843464441999,46.0,-0.7540493824631698,49.0,-0.4239696730752902
18,GDGT__65_2.4_log,0.3836791359892719,0.16726292141596355,3.0,43.0,0.5751509552012344,44.0,0.2660162631565015,47.0,0.3098701896100797
19,GDGT__80_3.5_log,-0.26957355390133814,0.25746826252105076,3.0,45.0,-0.13186647845511246,51.0,-0.11024410094669612,52.0,-0.5666100823022058
20,GDGT__65_1.6_log,0.4853679524130919,0.12768964073678601,3.0,48.0,0.3572894540209184,53.0,0.6126651500322344,54.0,0.4861492531861229
21,NutLim__t0,0.0,0.044155469087247844,2.0,55.0,0.031222631618065926,56.0,-0.031222631618065926,,
22,NutLim__t05,-1.1540577684124658,0.4156681464774795,3.0,57.0,-1.6114379526042668,58.0,-1.0513935995527346,59.0,-0.7993417530803955
23,NutLim__t1,-1.4006568565940967,0.5747175444659519,3.0,60.0,-2.0641713146824587,61.0,-1.0583318062156095,62.0,-1.0794674488842215
24,NutLim__t15,-1.6489338412598835,0.47525102087575,3.0,63.0,-1.1044188903956609,64.0,-1.862105497264297,65.0,-1.9802771361196925
25,NutLim__t2,-1.3443159186491949,0.37914173384335603,3.0,66.0,-1.0287663216609877,67.0,-1.7649020434254457,68.0,-1.2392793908611512
26,NutLim__t4,-1.7462788125284772,0.06281759214827112,2.0,69.0,-1.7906975579143305,70.0,-1.7018600671426238,,
27,UV_irr__wt0,-5.874930171974787e-16,0.11306163734901555,3.0,71.0,-0.12580007912355384,72.0,0.09312732705869033,73.0,0.032672752064861754
28,UV_irr__wt1,-0.9937821499365797,0.3163790989375611,3.0,74.0,-0.6646933468122098,75.0,-1.2956988703558414,76.0,-1.0209542326416878
29,UV_irr__wt2,-0.7797256897333286,0.505698668583388,3.0,77.0,-1.3635132924115771,78.0,-0.4990198116330769,79.0,-0.4766439651553318
30,UV_irr__mut0,0.32608880114526756,0.10488607946585984,3.0,80.0,0.4328772520448281,81.0,0.32217446788992105,82.0,0.2232146835010536
31,UV_irr__mut1,-0.7680404185540111,0.22726976158076134,3.0,83.0,-0.5357959659370302,84.0,-0.9899852804394672,85.0,-0.7783400092855359
32,UV_irr__mut2,-0.8808183161204614,0.17092520981703235,3.0,86.0,-0.7573414259138094,87.0,-0.8092131429300444,88.0,-1.07590037951753
33,YtrA__overexpr,-0.031204981014174866,0.13674326942585044,3.0,89.0,-0.17010300502280362,90.0,0.1032765300052052,91.0,-0.026788468024926185
34,YtrA__wt,6.013708050052932e-16,0.09257984230359761,3.0,92.0,0.10511471338855484,93.0,-0.035699125088008536,94.0,-0.0694155883005445
