,b4403
control__wt_glc__1,5.5087158233
control__wt_glc__2,5.1342298082
fur__wt_dpd__1,5.076296302
fur__wt_dpd__2,5.4708975755
fur__wt_fe__1,5.5336236013
fur__wt_fe__2,5.3022786489
fur__delfur_dpd__1,5.0590532786
fur__delfur_dpd__2,5.1627774684
fur__delfur_fe2__1,4.9714269133
fur__delfur_fe2__2,4.9338585649
acid__wt_ph5__1,5.7080677145
acid__wt_ph5__2,5.7367335294
acid__delgadx_ph5__1,5.5589890089
acid__delgadx_ph5__2,5.6536160413
acid__delgadw_ph5__1,5.4696159371
acid__delgadw_ph5__2,5.5298366905
acid__delgade_ph5__1,5.7682891471
acid__delgade_ph5__2,5.5759440496
oxidative__wt_pq__1,5.9016951512
oxidative__wt_pq__2,5.8388517063
oxidative__deloxyr_pq__1,6.2456151581
oxidative__deloxyr_pq__2,6.1716239982
oxidative__delsoxr_pq__1,5.5295584836
oxidative__delsoxr_pq__2,5.4794136895
oxidative__delsoxs_pq__1,5.8127300918
oxidative__delsoxs_pq__2,5.7015675793
nac_ntrc__wt_csn__1,5.1664970088
nac_ntrc__wt_csn__2,5.3315945083
nac_ntrc__wt_cytd__1,5.3747322409
nac_ntrc__wt_cytd__2,5.3979557509
nac_ntrc__wt_gln__1,5.4383788823
nac_ntrc__wt_gln__2,5.30435705
nac_ntrc__bw_delnac_csn__1,5.5094491225999995
nac_ntrc__bw_delnac_csn__2,5.5882992719
nac_ntrc__bw_delnac_cytd__1,5.2283573702
nac_ntrc__bw_delnac_cytd__2,5.5422044829
nac_ntrc__bw_delnac_gln__1,5.6944609982
nac_ntrc__bw_delnac_gln__2,5.4999150195
nac_ntrc__bw_delnac_nh4__1,5.6143406235
nac_ntrc__bw_delnac_nh4__2,5.3577628319
misc__wt_no_te__1,5.4277121912
misc__wt_no_te__2,5.620700513
misc__bw_delcbl__1,5.3165256115
misc__bw_delcbl__2,5.2856149757
misc__bw_delfabr__1,5.3557466079000005
misc__bw_delfabr__2,5.4087041608
misc__bw_delfadr__1,5.7195276639
misc__bw_delfadr__2,5.5076055553
misc__nitr_031__1,5.3782075438
omics__wt_glu__1,4.5709373948
omics__wt_glu__2,4.6401341378000005
omics__wt_gly__1,4.8992966388
omics__wt_gly__2,4.5882853057
omics__wt_thr__1,4.6418456108
omics__wt_thr__2,4.4941201284
omics__bw_ac__1,4.8640786421
omics__bw_ac__2,5.0057263702
omics__bw_fum__1,4.9582868994
omics__bw_fum__2,4.4998574124
omics__bw_glc__1,5.4129271701
omics__bw_glc__2,5.4134413352
omics__bw_pyr__1,4.8982182196
omics__bw_pyr__2,4.9274948095
ompr__wt_nacl__1,5.7566284539
ompr__wt_nacl__2,6.1200911869
ompr__bw_delompr_nacl__1,5.5823755891
ompr__bw_delompr_nacl__2,5.5305180926
minspan__wt_ade__1,5.7240855918
minspan__wt_glc__1,4.9823852732
minspan__wt_glc__2,5.2001709052
minspan__wt_glc__3,5.2374371314
minspan__wt_glc__4,5.42800439
minspan__wt_glc_anaero__1,5.3493251622
minspan__wt_glc_anaero__2,5.7054980451
minspan__wt_trp__1,5.0188391292
minspan__bw_delcra_glc__1,5.2794197586
minspan__bw_delcra_glc__2,5.1449050841
minspan__bw_delcra_trp__1,5.1962754041
minspan__bw_delmntr__1,5.4138698212
minspan__bw_delnac_ade__1,5.6375076283
minspan__bw_delnac_glc__1,5.6690234757999995
cra_crp__wt_ac__1,4.1923294129
cra_crp__wt_ac__2,3.8818757779
cra_crp__wt_fru__1,4.5695464965
cra_crp__wt_fru__2,4.6115500437
cra_crp__delcra_ac__1,4.6691921256
cra_crp__delcra_ac__2,4.9572321468
cra_crp__delcra_fru__1,5.4579297874
cra_crp__delcra_fru__2,5.3875690504
cra_crp__delcra_glc__1,5.1772698456
cra_crp__delcra_glc__2,5.34722045
rpoB__wt_031__1,4.9351052933
rpoB__wt_044__1,5.263123672
rpoB__wt_lb__1,5.2054642849
rpoB__wt_lb__2,4.894292335
rpoB__rpoBE546V_031__1,5.1169530523
rpoB__rpoBE546V_044__1,5.1305334586
rpoB__rpoBE546V_lb__1,4.7898849463
rpoB__rpoBE546V_lb__2,4.7992776292
rpoB__rpoBE546V_glc__1,5.4693537597
