,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,1.26462377185,1.7884480894496886,2.0,0.0,2.5292475437,1.0,0.0,,,,,,,,
1,Fur__wt_dpd,1.30013454295,0.21978004211644048,2.0,2.0,1.4555425011,3.0,1.1447265848,,,,,,,,
2,Fur__wt_fe,1.7976869655,0.11336584563011272,2.0,4.0,1.7175252073,5.0,1.8778487237,,,,,,,,
3,Fur__delfur_dpd,2.43462574415,0.06820753616457838,2.0,6.0,2.4828557555,7.0,2.3863957328,,,,,,,,
4,Fur__delfur_fe2,4.2384619920999995,0.15370846227442136,2.0,8.0,4.3471502881,9.0,4.1297736961,,,,,,,,
5,Acid__wt_ph5,1.9972497325499998,0.7575698284933816,2.0,10.0,2.5329324955,11.0,1.4615669696,,,,,,,,
6,Acid__delgadx_ph5,2.57569087,0.08405756991930098,2.0,12.0,2.5162531922999998,13.0,2.6351285477,,,,,,,,
7,Acid__delgadw_ph5,2.0031767718499998,0.36932511990873307,2.0,14.0,1.7420244751,15.0,2.2643290686,,,,,,,,
8,Acid__delgade_ph5,2.35602196355,0.3989364829405862,2.0,16.0,2.6381126559,17.0,2.0739312712,,,,,,,,
9,Oxidative__wt_pq,2.44955016535,0.1573745584270422,2.0,18.0,2.5608307828,19.0,2.3382695479,,,,,,,,
10,Oxidative__deloxyr_pq,2.8539589006000003,0.14205713984448332,2.0,20.0,2.9544084675,21.0,2.7535093337000003,,,,,,,,
11,Oxidative__delsoxr_pq,1.0216666006500001,0.0777025882255042,2.0,22.0,1.0766106277,23.0,0.9667225736,,,,,,,,
12,Oxidative__delsoxs_pq,1.59403438395,0.23857435756296988,2.0,24.0,1.4253368379,25.0,1.7627319300000002,,,,,,,,
13,Nac/NtrC__wt_csn,3.1423126807,0.32947471866846256,2.0,26.0,3.3752864885,27.0,2.9093388729000003,,,,,,,,
14,Nac/NtrC__wt_cytd,1.7442414561000001,0.48775706396317264,2.0,28.0,2.0891377836,29.0,1.3993451286,,,,,,,,
15,Nac/NtrC__wt_gln,1.1851867291,1.6761071462378274,2.0,30.0,0.0,31.0,2.3703734582,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,3.3207764209999997,0.053672827088880035,2.0,32.0,3.358728841,33.0,3.282824001,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,1.88157509475,0.3537863816412788,2.0,34.0,1.6314103452,35.0,2.1317398443,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,1.8557408254,0.44860189300930253,2.0,36.0,2.172950266,37.0,1.5385313848000002,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.0,0.0,2.0,38.0,0.0,39.0,0.0,,,,,,,,
20,Misc__wt_no_te,1.35907847045,0.6819427524663849,2.0,40.0,0.8768721258000001,41.0,1.8412848151,,,,,,,,
21,Misc__bw_delcbl,1.0630325511,0.27102006287992564,2.0,42.0,0.8713924268000001,43.0,1.2546726754,,,,,,,,
22,Misc__bw_delfabr,1.2840211751000001,0.4122464509686218,2.0,44.0,0.9925189141,45.0,1.5755234361000001,,,,,,,,
23,Misc__bw_delfadr,2.3613019776,0.1364822094310246,2.0,46.0,2.2647944818,47.0,2.4578094734,,,,,,,,
24,Misc__nitr_031,2.4439460497,,1.0,48.0,2.4439460497,,,,,,,,,,
25,Omics__wt_glu,3.2360993601,0.40220439694096205,2.0,49.0,2.9516979036,50.0,3.5205008166000002,,,,,,,,
26,Omics__wt_gly,3.5286342726499997,0.30383685896701906,2.0,51.0,3.743479376,52.0,3.3137891693,,,,,,,,
27,Omics__wt_thr,2.60856373595,0.03136757013244998,2.0,53.0,2.5863835144,54.0,2.6307439575,,,,,,,,
28,Omics__bw_ac,2.44598760675,0.7138206895753677,2.0,55.0,1.9412401566000002,56.0,2.9507350569,,,,,,,,
29,Omics__bw_fum,1.57145391965,0.6412277469453098,2.0,57.0,1.1180374315,58.0,2.0248704078,,,,,,,,
30,Omics__bw_glc,2.08752937775,0.4905064735314669,2.0,59.0,2.4343698314,60.0,1.7406889241,,,,,,,,
31,Omics__bw_pyr,2.046693865,0.6406818721774957,2.0,61.0,1.5936633686000001,62.0,2.4997243614,,,,,,,,
32,OmpR__wt_nacl,5.3267250021,0.41707257085715327,2.0,63.0,5.031810159,64.0,5.6216398452,,,,,,,,
33,OmpR__bw_delompr_nacl,5.677740368449999,0.13537929616424585,2.0,65.0,5.7734679868,66.0,5.5820127501,,,,,,,,
34,MinSpan__wt_ade,4.171728881,,1.0,67.0,4.171728881,,,,,,,,,,
35,MinSpan__wt_glc,2.3839978854,0.6148938763618516,4.0,68.0,1.7210268471,69.0,2.1453013208,70.0,2.49477687,71.0,3.1748865037,,,,
36,MinSpan__wt_glc_anaero,0.79444826025,1.1235195042492603,2.0,72.0,1.5888965205,73.0,0.0,,,,,,,,
37,MinSpan__wt_trp,2.1976612699,,1.0,74.0,2.1976612699,,,,,,,,,,
38,MinSpan__bw_delcra_glc,0.0,0.0,2.0,75.0,0.0,76.0,0.0,,,,,,,,
39,MinSpan__bw_delcra_trp,2.2467230918,,1.0,77.0,2.2467230918,,,,,,,,,,
40,MinSpan__bw_delmntr,2.6628625454,,1.0,78.0,2.6628625454,,,,,,,,,,
41,MinSpan__bw_delnac_ade,3.9078922570000003,,1.0,79.0,3.9078922570000003,,,,,,,,,,
42,MinSpan__bw_delnac_glc,2.8554419951,,1.0,80.0,2.8554419951,,,,,,,,,,
43,Cra/Crp__wt_ac,3.7301178953,0.47473788065884603,2.0,81.0,3.3944275206,82.0,4.06580827,,,,,,,,
44,Cra/Crp__wt_fru,2.5907153826,0.31308795034960096,2.0,83.0,2.3693287698,84.0,2.8121019954,,,,,,,,
45,Cra/Crp__delcra_ac,0.4743869677,0.6708844835343873,2.0,85.0,0.9487739354,86.0,0.0,,,,,,,,
46,Cra/Crp__delcra_fru,0.8794676585500001,1.2437550903899204,2.0,87.0,0.0,88.0,1.7589353171000002,,,,,,,,
47,Cra/Crp__delcra_glc,1.2140368289,0.667297054496098,2.0,89.0,1.6858871012,90.0,0.7421865566,,,,,,,,
48,RpoB Knock-in__wt_031,3.3680727473,,1.0,91.0,3.3680727473,,,,,,,,,,
49,RpoB Knock-in__wt_044,3.4690434096000002,,1.0,92.0,3.4690434096000002,,,,,,,,,,
50,RpoB Knock-in__wt_lb,0.0,0.0,2.0,93.0,0.0,94.0,0.0,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,2.2773417804,,1.0,95.0,2.2773417804,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,4.0646044551,,1.0,96.0,4.0646044551,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,1.757943602,0.5059826095849732,2.0,97.0,2.1157273364,98.0,1.4001598676,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,3.2992998089,,1.0,99.0,3.2992998089,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,1.7813100150499999,0.4293083305474813,2.0,100.0,2.0848768468,101.0,1.4777431833,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,0.70999300465,1.0040817363660541,2.0,102.0,0.0,103.0,1.4199860093,,,,,,,,
57,Crp ARs__wt_fru,1.7389167609,,1.0,104.0,1.7389167609,,,,,,,,,,
58,Crp ARs__wt_glyc,1.5600997543,0.27048233787131815,2.0,105.0,1.368839859,106.0,1.7513596496,,,,,,,,
59,Crp ARs__delar1_glyc,0.0,0.0,2.0,107.0,0.0,108.0,0.0,,,,,,,,
60,Crp ARs__delar1ar2_glyc,0.0,0.0,3.0,109.0,0.0,110.0,0.0,111.0,0.0,,,,,,
61,Crp ARs__delar2_glyc,0.0,0.0,3.0,112.0,0.0,113.0,0.0,114.0,0.0,,,,,,
62,Crp ARs__delcrp_fru,2.4948866542,0.4560450044255136,3.0,115.0,2.5827840021,116.0,2.0012907983,117.0,2.9005851622,,,,,,
63,Crp ARs__delcrp_glc,1.6682693081,0.37196201521280403,3.0,118.0,1.7373620173000002,119.0,2.0008406307,120.0,1.2666052763,,,,,,
64,Crp ARs__delcrp_glyc,1.0645091190666667,0.9715296342947705,3.0,121.0,0.0,122.0,1.290193814,123.0,1.9033335432,,,,,,
65,Glucose Evolution__glu_ale3,2.6845980229,,1.0,124.0,2.6845980229,,,,,,,,,,
66,Glucose Evolution__glu_ale4,1.0974304532,,1.0,125.0,1.0974304532,,,,,,,,,,
67,Glucose Evolution__glu_ale5,1.0535831656,,1.0,126.0,1.0535831656,,,,,,,,,,
68,Glucose Evolution__glu_ale6,1.3425246317,,1.0,127.0,1.3425246317,,,,,,,,,,
69,Glucose Evolution__glu_ale8,1.4492938559000001,,1.0,128.0,1.4492938559000001,,,,,,,,,,
70,Glucose Evolution__glu_ale9,3.1799771967,,1.0,129.0,3.1799771967,,,,,,,,,,
71,Glucose Evolution__glu_ale10,2.8403928983,,1.0,130.0,2.8403928983,,,,,,,,,,
72,42C Evolution__wt_42c,0.0,,1.0,131.0,0.0,,,,,,,,,,
73,42C Evolution__42c_ale1,1.1232994614,,1.0,132.0,1.1232994614,,,,,,,,,,
74,42C Evolution__42c_ale2,1.1695469316,,1.0,133.0,1.1695469316,,,,,,,,,,
75,42C Evolution__42c_ale3,0.0,,1.0,134.0,0.0,,,,,,,,,,
76,42C Evolution__42c_ale4,3.4433495001,,1.0,135.0,3.4433495001,,,,,,,,,,
77,42C Evolution__42c_ale5,2.9968244788,,1.0,136.0,2.9968244788,,,,,,,,,,
78,42C Evolution__42c_ale6,1.6224252336,,1.0,137.0,1.6224252336,,,,,,,,,,
79,42C Evolution__42c_ale8,0.9057277760000001,,1.0,138.0,0.9057277760000001,,,,,,,,,,
80,42C Evolution__42c_ale9,0.0,,1.0,139.0,0.0,,,,,,,,,,
81,42C Evolution__42c_ale10,2.5997075482,,1.0,140.0,2.5997075482,,,,,,,,,,
82,Substrate-switching Evolution__wt_ac,2.2985447645,,1.0,141.0,2.2985447645,,,,,,,,,,
83,Substrate-switching Evolution__wt_glc,2.0478925623,,1.0,142.0,2.0478925623,,,,,,,,,,
84,Substrate-switching Evolution__wt_glyc,1.5301993044,,1.0,143.0,1.5301993044,,,,,,,,,,
85,Substrate-switching Evolution__wt_xyl,0.0,,1.0,144.0,0.0,,,,,,,,,,
86,Substrate-switching Evolution__glc_ale1,0.0,,1.0,145.0,0.0,,,,,,,,,,
87,Substrate-switching Evolution__glc_ale2,2.1755305321,,1.0,146.0,2.1755305321,,,,,,,,,,
88,Substrate-switching Evolution__glc_ale3,0.0,,1.0,147.0,0.0,,,,,,,,,,
89,Substrate-switching Evolution__glyc_ale1,0.0,,1.0,148.0,0.0,,,,,,,,,,
90,Substrate-switching Evolution__glyc_ale2,0.0,,1.0,149.0,0.0,,,,,,,,,,
91,Substrate-switching Evolution__xyl_ale1,2.8466648544,,1.0,150.0,2.8466648544,,,,,,,,,,
92,Substrate-switching Evolution__xyl_ale2,0.0,,1.0,151.0,0.0,,,,,,,,,,
93,Substrate-switching Evolution__xyl_ale3,0.0,,1.0,152.0,0.0,,,,,,,,,,
94,Substrate-switching Evolution__glc_ac_ac2,0.0,,1.0,153.0,0.0,,,,,,,,,,
95,Substrate-switching Evolution__glc_ac_glc1,0.0,,1.0,154.0,0.0,,,,,,,,,,
96,Substrate-switching Evolution__glc_ac_glc2,1.3265107980000002,,1.0,155.0,1.3265107980000002,,,,,,,,,,
97,Substrate-switching Evolution__glc_glyc_glc,0.0,,1.0,156.0,0.0,,,,,,,,,,
98,Substrate-switching Evolution__glc_glyc_glyc,0.0,,1.0,157.0,0.0,,,,,,,,,,
99,Substrate-switching Evolution__glc_xyl_glc,0.0,,1.0,158.0,0.0,,,,,,,,,,
100,Substrate-switching Evolution__glc_xyl_xyl,0.0,,1.0,159.0,0.0,,,,,,,,,,
101,PGI KO Evolution__glu4_delpgi,2.4169913023,,1.0,160.0,2.4169913023,,,,,,,,,,
