,SP5448_07975
SRX1726505,0.0461501524
SRX1726506,0.07449683330000001
SRX1726507,-0.1206469857
SRX1726508,-0.9016092218
SRX1726509,-0.8827512682
SRX1726510,0.2380010831
SRX1726511,-1.5860963163
SRX1726512,-1.5043471044999999
SRX1726513,-1.172671787
SRX1081650,0.3379116069
SRX1081651,0.1337983278
SRX1081652,-0.2095426879
SRX1081653,-0.0675087667
SRX1081654,-0.0293724165
SRX1081655,0.0613175565
SRX1081656,-0.0395265859
SRX1081657,-0.253728757
SRX1081658,-0.2302665787
SRX1081659,0.1285090466
SRX1081660,0.06447736700000001
SRX1081661,-0.0724520882
SRX1081662,0.0218560801
SRX1081663,0.0353135065
SRX1081664,0.0041052634
SRX1081665,0.2654914789
SRX1081666,0.1591355285
SRX1081668,0.1814261214
SRX1081669,-0.1317236058
SRX1081670,-0.2626474051
SRX1081671,-0.09657299180000001
SRX1081672,-0.2928933027
SRX1081673,-0.5985422795
SRX1081674,-0.8255600355
SRX1081675,-0.5927580406
SRX1081676,-0.49326762560000004
SRX1081677,-0.3610556494
SRX1081678,-0.3303153764
SRX1081679,-0.6583608314
SRX1081680,-0.4398994156
SRX1081681,-0.6468174479000001
SRX1081682,-0.6812707543000001
SRX1081683,-0.7751077253
SRX1081684,-0.4917592483
SRX1081685,-0.7255396088
SRX1081686,-0.8177474052
SRX1081687,-0.7903945262000001
SRX1081688,-1.5622398126
SRX1081689,-0.8008552462
SRX1081690,-0.5815224693000001
SRX1081691,-0.27057186650000004
SRX1081692,-0.5185123658
SRX1962715,-0.1032524189
SRX1962716,0.0866002151
SRX1962717,0.0166522038
SRX1962718,-0.3836532234
SRX1962719,-0.1673691488
SRX1962720,0.042867739
SRX1962721,0.0528796469
SRX4892146,0.0270732295
SRX4892147,0.0194458121
SRX4892148,-0.0288923661
SRX4892149,-0.0176266754
SRX4892150,-0.0225273306
SRX4892151,-0.0380302525
SRX4892152,-0.033851262300000004
SRX4892153,0.0223294759
SRX4892154,0.0850917531
SRX4892155,-0.044129187300000004
SRX4892156,0.0289088347
SRX4892157,-0.048762291900000004
SRX4892158,-0.15463780570000002
SRX4892159,-0.0637113679
SRX4892160,-0.0522830324
SRX4892161,-0.090647512
SRX7620814,-0.2268992752
SRX7620815,-0.3500337558
SRX7620816,-0.2604366818
SRX7620817,-0.5503941838
SRX7620818,-0.4492062492
SRX7620819,-0.5590484047000001
SRX7620856,-0.157302524
SRX7620857,0.1586531234
SRX7620858,-0.0471698401
SRX7620859,0.3471235999
SRX7620860,0.11141426980000001
SRX7620861,0.2057077592
SRX7620862,0.2707729958
SRX7620863,-0.0662140127
SRX7620864,0.2281895452
SRX7620865,-0.2427779123
SRX7620866,0.3384071719
SRX7620867,-0.3959392537
SRX2161502,-0.0416701821
SRX2161503,0.0287050785
SRX2161504,0.0129651036
SRX2161505,-0.1618005146
SRX2161506,0.0734059557
SRX2161507,0.1200072863
SRX2161508,0.3086628359
SRX2161509,0.5276844756
SRX2161510,0.5565775885
SRX2161511,0.49443983340000003
SRX2161512,0.4629681472
SRX2161513,0.3952686875
SRX2161514,-0.5855206985
SRX2161515,-0.59853133
SRX2161516,-0.49815361680000003
SRX2161517,-0.29082961690000003
SRX2161518,-0.27212431870000003
SRX2161519,0.27719737310000003
SRX2161520,0.49090421970000003
SRX2161521,0.2684852494
SRX2161522,0.5653582226
SRX2161523,0.4595727124
SRX2161524,0.2883964821
SRX2161525,0.2670981872
