,PSPTO_RS12110
SRX1828913,-0.0729101108
SRX1828914,0.7561726789000001
SRX1828915,0.0072673985
SRX1828916,0.4915380965
SRX1828917,0.06564271220000001
SRX1828918,0.3301439604
SRX3983989,-1.0040565491
SRX3983990,-0.7924820651000001
SRX3983993,-1.3219178086
SRX3983994,-1.772510874
SRX3983995,-0.2533130005
SRX3983996,-2.0517086302
SRX3983997,-1.2357882005
SRX3983998,-0.24064720890000002
SRX3983999,-0.8486847184
SRX3984000,-1.0471657325
SRX3984001,-1.1738396766
SRX3984002,-1.3669431363
SRX3984003,-0.46157105870000004
SRX3984004,-0.3233760171
SRX3984005,-1.1350922144
SRX3984006,-0.2393975442
SRX3984007,-1.3739439816
SRX3984008,-0.6998572385
SRX3984009,0.0738643249
SRX3984010,-1.0827334222
SRX3984011,-0.4217395624
SRX3984012,0.0371499384
SRX3984013,-0.3042438923
SRX3984014,-0.15043349690000002
SRX3984015,-0.5736644321000001
SRX3984016,-0.2578277446
SRX3984017,-1.1121766597
SRX3984019,-0.4126251486
SRX3984020,-0.9571382530000001
SRX3984021,-1.3411954132
SRX3984022,-1.3797766251999999
SRX3984023,-0.07509081150000001
SRX3984024,-0.6564949048000001
SRX3984025,-1.0421653307
SRX3984026,-1.5769220186
SRX3984027,-0.9547038795
SRX3984028,-0.6945332052000001
SRX3984029,-0.8997091605
SRX3984031,-0.8115093378
SRX3984032,-1.0826436130000001
SRX3984034,0.0375266352
SRX3984035,-2.6649574679
SRX3984036,-0.9648513985
SRX3984037,-1.7777534256
SRX3984038,-0.9794773195
SRX3984039,-1.0791645459
SRX3984040,-0.9683826209
SRX3984041,-0.5728442542000001
SRX3984042,-2.6653790231
SRX3984043,-2.4072569206
SRX3984045,-0.0553027934
SRX3984046,-0.3058973397
SRX3984047,-0.5754679357
SRX3984048,-1.0571929443
SRX3984049,-1.7569874403
SRX3984050,-0.8728255544
SRX3984051,-0.9399501787000001
SRX3984052,-0.8172003304000001
SRX3984056,-0.7002081793
SRX3984057,-1.5423633046
SRX3984058,-0.6385187813000001
SRX3984059,-0.07948410930000001
SRX3984061,0.022388749700000002
SRX3984062,-0.0055392144
SRX3984063,-0.560482286
SRX3984064,-0.7977720256
SRX3984065,-0.10815036880000001
SRX3984066,-0.2951524399
SRX3984067,-0.3126668416
SRX3984068,-0.1933951301
SRX3984069,-1.0022261852
SRX3984070,-1.1159051814
SRX3984071,-1.0416118892
SRX3984073,-0.6256540871
SRX3984074,-0.7491098475
SRX3984077,-0.3043383955
SRX3984078,-0.4705052954
SRX3984079,-2.0271385086
SRX3984080,0.34346151610000003
SRX3984082,-0.5740684489
SRX3984084,-0.8835964438
SRX6997963,-0.0767632251
SRX6997964,-0.15250990790000002
SRX6997965,-0.25382844930000004
