,ABUW_2578
SRX3737100,-1.0355978821
SRX3737101,-0.7339927197
SRX3737103,-0.5495568441
SRX3737104,-0.0460579116
SRX3737105,-0.017361042400000002
SRX3737106,0.0347507808
SRX3737107,0.0286681732
SRX3737108,0.5122554673
SRX3737109,0.4214416145
SRX3737110,0.5536518419
SRX3737111,0.4882460796
Abaum_0017,0.16219495280000001
Abaum_0018,0.9606269462
Abaum_0019,0.9450853858
Abaum_0020,0.4876704941
Abaum_0021,0.46369258360000004
Abaum_0022,-0.0773793096
Abaum_0023,-0.16219495280000001
Abaum_0024,0.6242703279
Abaum_0025,0.9081664978
Abaum_0026,0.0377291515
SRX3141471,-1.1005846528
SRX3141472,0.0206198138
SRX3141473,-0.0175425177
SRX3141474,-0.003077296
SRX3141475,-2.404796319
SRX3141476,-2.7328165182
SRX3141477,-2.5119879881
SRX3141478,-0.5229520421
SRX3141479,-0.9859994452
SRX8944518,-0.1111186318
SRX8944519,-0.1767360854
SRX8944520,0.21800156610000002
SRX8944521,-0.5925143954000001
SRX8944522,-0.10688293430000001
SRX8944523,0.21627737130000002
SRX5930997,0.3411551144
SRX5930998,-0.4399333367
SRX5930999,0.0987782222
SRX5931001,-1.7058055412000002
SRX5931002,-2.4271175904
SRX4488546,0.95724458
SRX4488547,-0.1748842764
SRX4488548,1.4662781002
SRX4488549,-0.7823603036
SRX4488550,1.2454315716
SRX4488551,1.9106283274
SRX4488552,2.4065269298
SRX4488553,1.518201693
SRX4488554,-0.0753674506
SRX4488555,1.5625206144
SRX4488556,0.8353027344
SRX4488557,1.9834960825
SRX2568047,-2.2647969637
SRX2568048,-2.8354424261
SRX2568049,-2.7316402506
SRX2568050,-2.686919316
SRX2568051,-2.6330032134
SRX2568052,-2.8749970522
SRX2568053,-2.3456819296
SRX2568054,-2.449151251
SRX2568055,-3.2592806951
SRX2568056,-3.4306575816000002
SRX2568057,-2.4572273471
SRX2568058,-3.2998689165
SRX2568059,-0.7709949415
SRX2568060,-0.8818159397
SRX2568061,-0.9356211458
SRX2568062,0.3360884965
SRX2568063,0.0031134177
SRX2568064,-0.3392019142
Abaum_0001,-0.3466451474
Abaum_0002,-0.6088660692
Abaum_0003,-0.6034992714
Abaum_0004,-0.2562537147
Abaum_0005,-0.4747767499
Abaum_0006,-0.3037652675
Abaum_0007,-0.4070359337
Abaum_0008,-0.3711856756
Abaum_0009,-0.19419023030000002
Abaum_0010,-0.0351918346
Abaum_0011,0.0328083288
Abaum_0012,-0.0328083288
Abaum_0013,-0.011207568900000001
Abaum_0014,-0.4071511414
Abaum_0015,-0.2497119988
Abaum_0016,-0.5910114449
ERX1221046,0.0971803058
ERX1221048,0.0026672642
ERX1221049,-0.09984757
ERX1221050,-8.5027765336
ERX1221052,-7.9435543916
ERX1221053,-8.1578854375
ABNM035,0.20239221000000002
ABNM036,-0.20239221000000002
ABNM037,-0.10442215
ABNM038,-0.22775667
ABNM041,0.16979363
ABNM042,-0.61359874
ABNM019,0.13545868590000001
ABNM020,-0.13545868590000001
ABNM021,0.8130653937000001
ABNM022,0.1349246586
ABNM023,0.6745000749000001
ABNM024,-0.0795741606
ABNM025,-0.4397833041
ABNM026,-0.5924284318
ABNM027,-0.0313340129
ABNM028,0.0313340129
ABNM029,0.10317754950000001
ABNM030,0.2620289834
ABNM031,0.1532691017
ABNM032,0.1568723618
ABNM033,0.1686102055
ABNM034,0.35719050480000003
ABNM001,-0.0248808165
ABNM002,0.0248808165
ABNM003,-0.7753901787
ABNM004,-0.0239883291
ABNM005,-2.380561181
ABNM006,-0.6746746545
ABNM007,-1.780227917
ABNM008,-0.9168984968
ABNM009,-1.0118467136
ABNM010,0.126258276
ABNM043,-0.01922444
ABNM044,0.01922444
ABNM045,-0.18568679
ABNM046,-0.20227603
ABNM047,0.5463369
ABNM048,0.64961475
ABNM011,-0.0099028382
ABNM012,0.0099028382
ABNM013,0.1212809505
ABNM014,0.2906654012
ABNM015,0.20294661860000002
ABNM016,0.0991699122
ABNM017,-0.068019725
ABNM018,-0.0732561718
