,PP_3337
SRX8894563,2.49255938825
SRX8894564,2.36637181625
SRX8894565,2.42603990425
SRX8894566,2.21001776225
SRX8894567,2.39375235525
SRX8894568,2.32700710525
SRX8245718,-0.90416727675
SRX8245719,-0.3991280637500001
SRX8245720,0.7209056502499998
SRX8245721,0.5823896902500003
SRX8245722,-0.6869497737500003
SRX8245723,-1.4598202587500002
SRX8245724,-1.87251110375
SRX8245725,-1.1419891347500002
SBRG_IL__IL3__1,-1.3984744507500002
SBRG_IL__IL3__2,-1.3977592847499998
SRX8245728,0.7401261542500004
SRX8245729,1.0396765112499995
SRX8245730,0.9235496682499996
SRX8245731,1.0588448062499998
SRX8245732,0.86778118325
SRX8245733,1.04754384825
SBRG_IL__wt__1,0.9113914772499996
SBRG_IL__wt__2,0.6920441132499997
SRX8245726,1.29772024725
SRX8245727,1.01611859625
SRX8894553,1.38925195825
SRX8894554,1.34684204625
SRX8894555,1.84849571825
SRX8894556,1.88571264325
SRX8894557,1.69776775325
SRX8894558,1.98410201225
SRX8894559,1.6164281972500003
SRX8894560,1.3574568882499998
SBRG_UNeb__coum__1,0.554083764333333
SBRG_UNeb__coum__2,-1.451157707666667
SBRG_UNeb__coum__3,-0.5991604866666669
SBRG_UNeb__coumferul__1,-0.079692453666667
SBRG_UNeb__coumferul__2,0.0241533313333328
SBRG_UNeb__coumferul__3,-0.5831959916666669
SBRG_UNeb__ferulate__1,-0.8990638226666672
SBRG_UNeb__ferulate__2,-0.284370304666667
SBRG_UNeb__ferulate__3,-0.697340384666667
SBRG_UNeb__glc__1,0.0870045913333328
SBRG_UNeb__glc__2,-0.0791615206666671
SBRG_UNeb__glc__3,-0.007843070666667
SRX5659920,-0.1685463990000002
SRX5659925,0.1685463990000002
SRX5704140,0.3010333883333329
SRX5704141,0.8499971693333328
SRX5704142,0.6211686313333331
SRX5704143,0.1960406803333332
SRX5704144,-0.5402186376666669
SRX5704145,1.1356231943333328
SRX5704146,0.9751797093333332
SRX5704147,0.726051130333333
SRX5704148,0.983977856333333
SRX5704149,0.1107800353333328
SRX5704150,-0.1125055476666669
SRX5704151,-0.4501551896666669
SRX5704152,-0.0982927856666668
SRX5704153,1.338352059333333
SRX5704154,0.7629524453333332
SRX5704155,0.1669914143333328
SRX5704156,-0.9114771056666672
SRX5704157,0.6721785063333332
SRX5704158,0.7060957953333329
SRX5704159,1.2114813483333329
SRX5704160,0.6396665503333332
SRX5704161,0.2894536603333328
SRX5704162,-0.729356251666667
SRX5704163,-0.6995298016666669
SRX5704164,-0.2027406026666669
SRX5704165,1.1859472073333328
SRX5704166,0.4276787483333328
SRX5704167,-0.771066872666667
SRX5704168,-0.1157931686666668
SRX5704169,0.946360035333333
SRX5704170,1.260644360333333
SRX5704171,1.2837597133333332
SRX5704172,0.6727126383333331
SRX5704173,0.692478587333333
SRX5704174,-0.6694360706666669
SRX5704175,-1.169736080666667
SRX4552613,-0.4228666504999996
SRX4552614,-0.1649575764999999
SRX4552615,-0.6366188025000001
SRX4552616,-0.0754773584999997
SRX4552617,0.3730702165000004
SRX4552618,-0.5232125214999996
SRX4552619,-0.1299137495
SRX4552621,0.1299137495
SRX4552622,-0.1640662504999994
SRX4552623,-0.6976855254999998
SRX4552624,-0.4736469175
SRX7195897,-0.0839954370000004
SRX7195898,0.1467635359999999
SRX7195899,-0.0627680990000003
SRX7195900,-0.2139108630000006
SRX7195901,-0.8637918300000003
SRX7195902,-0.1025201110000004
SRX801088,-0.3299569934999997
SRX801089,0.3299569935000006
SRX801090,0.9864895694999998
SRX801091,1.0237574275000003
SRX801092,0.2758024355000001
SRX801093,1.0628176854999998
SRX3921725,0.0389954323333325
SRX3921834,0.0911581863333328
SRX3921973,-0.1301536186666672
SRX3922005,0.3512091543333326
SRX3922933,0.4367185053333324
SRX3923031,0.3794973143333324
SRX5739419,-0.0189663956666663
SRX5739420,0.1935976793333331
SRX5739421,-0.2213023806666667
