,-0.34685115569109054,-0.28904262974257544,-0.23123410379406034,-0.17342557784554524,-0.11561705189703014,-0.057808525948515044,5.551115123125783e-17,0.057808525948515155,0.11561705189703025,0.1734255778455453,0.23123410379406045,0.2890426297425756,0.34685115569109065,0.4046596816396057,0.46246820758812085,0.5202767335366361,0.5780852594851511,0.6358937854336661,0.6937023113821812,0.7515108373306965
thresh,-0.37575541866534806,0.37575541866534806,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,41,4125,44,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ymfT'],[]
