,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.3713271069057867,3.0,0.0,-0.23355680110000002,2.0,0.42818205470000004,4.0,-0.19462525360000002,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-6.091668153666666,0.3217838738456414,3.0,1.0,-6.136208252,3.0,-5.7499344975,5.0,-6.3888617115,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.161648372975,0.41758230656699435,4.0,6.0,1.3004342115,20.0,1.3104515377000001,40.0,1.4870911994,63.0,0.5486165433,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.0031997779499999975,0.1807376154694211,4.0,7.0,-0.2390737262,33.0,0.009605081500000001,81.0,0.2013881486,82.0,0.0152813843,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.02950627,0.8072552032067515,4.0,8.0,-0.5746287615,51.0,1.0700062444,65.0,0.2652821527,76.0,-0.6426345556,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.5151890414666667,1.0999557133604998,3.0,9.0,-0.9452276043000001,22.0,-1.3351589857000001,49.0,0.7348194656,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.7341464353,0.03816035826261049,2.0,10.0,0.7611298834,26.0,0.7071629872,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-1.5045394542333337,0.5525084986877468,3.0,11.0,-1.6068078153,54.0,-1.9987689394,83.0,-0.9080416080000001,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.265056970175,0.6947994940538749,4.0,12.0,-0.2138024103,48.0,1.2326771382000001,64.0,0.3063340297,78.0,-0.2649808769,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.6962831606250001,0.17544342822395922,4.0,13.0,0.6046831616,38.0,0.9228275194000001,67.0,0.5203598556,72.0,0.7372621059000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.9367892851,0.3786537920623521,3.0,14.0,1.1297621976,41.0,1.1800818534,85.0,0.5005238043,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.0350924517750002,0.5429808916532072,4.0,15.0,1.4674578159,52.0,1.333776727,71.0,0.2565810378,80.0,1.0825542264,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.4632578141333334,0.6784470413510596,3.0,16.0,0.0906950629,53.0,1.2463541822,77.0,0.052724197300000004,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.8271288132,0.6765926000704013,3.0,17.0,0.2073751758,50.0,1.5489602631000001,66.0,0.7250510007000001,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.6808665600333333,0.5287372232803592,3.0,18.0,0.14766556720000001,25.0,1.2050239962,62.0,0.6899101167,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.48475695290000004,0.10575518077694694,4.0,19.0,0.6306104840000001,28.0,0.378075733,56.0,0.4732672344,73.0,0.45707436020000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.543198459575,0.28783431021238454,4.0,21.0,0.23577716,34.0,0.9311904676,45.0,0.5141891231,58.0,0.4916370876,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.9368606914500001,0.33731606521238744,4.0,23.0,1.178108387,42.0,0.9745786094000001,70.0,0.44894397070000003,79.0,1.1458117987,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.304161817725,0.1235621460980411,4.0,24.0,0.2548599999,29.0,0.465360492,68.0,0.1736255997,74.0,0.3228011793,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.314662591675,0.14130532737724835,4.0,27.0,0.10994751280000001,31.0,0.4185455856,69.0,0.3325356471,75.0,0.3976216212,,,,,,,,,,,,,,,,,,,,
