,b0384
SRX1125282,-0.5053168139
SRX1125283,0.2317922199
SRX1125284,-0.3821213248
SRX1125285,0.0163609789
SRX1125286,-0.39522748760000004
SRX1125287,0.0175823924
SRX1125288,0.0519361343
SRX1125289,-0.060330381200000005
SRX1125290,-0.3918951954
SRX1125291,-0.20485963170000002
SRX1125292,0.1452026351
SRX1125293,0.45772102740000004
SRX1125294,0.4533806796
SRX1125295,0.090901195
SRX1125296,-0.0840832737
SRX1125297,0.3011466634
SRX1125298,0.0379689037
SRX1125299,0.43423146490000003
SRX5694250,1.8377493171000001
SRX5694251,-0.0108257762
SRX5694252,-4.8443488309
SRX5694253,0.7203876058
SRX5694254,1.6084727117000002
SRX5694255,-2.122172162
SRX5694256,0.4080219061
SRX5694257,0.5766605014
SRX5694258,1.7519023375
SRX5694259,-1.132664468
SRX5694260,0.0564687695
SRX5694261,-0.43336368900000005
SRX5694262,0.27400775520000004
SRX5694263,0.3391939196
SRX5694264,-0.1957374484
SRX5694265,-0.9930091851
SRX5694267,1.327011274
SRX5694268,-0.3959479864
SRX5694269,0.1131957667
SRX5694271,0.2995685265
SRX5694273,-2.5013928608000002
SRX5694274,-0.3788817591
SRX5694275,-2.1693756449
SRX5694276,-1.1269823295
SRX5694277,-0.2444357396
SRX5694278,-1.1484131842
SRX5694279,-1.0826467971
SRX5694280,0.6193359944
SRX5694281,-0.0791830167
SRX5694282,-1.2913065331
SRX5694283,-0.6755264355
SRX5694284,-1.1576560794
SRX5694285,-1.0961803331
SRX5694286,-1.3645751292
SRX5694287,0.5706175649
SRX5694288,0.0538551945
SRX5694289,0.6805406696
SRX5694290,-0.7772312494
SRX5694291,-1.8886162755
SRX5694292,0.2973837307
SRX5694293,0.3973719087
SRX5694294,1.6641104656999999
SRX5694295,0.3156417781
SRX5694296,0.7305888459000001
SRX5694297,0.3459505371
SRX5694298,-0.7815805669
SRX5694299,0.8196438306
SRX5694300,-1.1252770407
SRX5694301,0.6824312139
SRX5694302,-1.1456321348
SRX5694303,-0.3121815133
SRX5694304,-0.2833441882
SRX5694305,-0.5749261408
SRX5694306,1.3325524375
SRX5694307,-0.615067876
SRX5694308,-0.9179076749
SRX5694309,-2.0231224796
SRX5694310,-1.0649526238
SRX5694311,-1.6828176548
SRX5694312,0.3073625096
SRX5694313,0.0800795566
SRX5694315,-1.2132763732
SRX5694317,-0.0882368033
SRX5694319,-0.1349372787
SRX5694320,-1.5000089907
SRX5694321,-0.0304322728
SRX5694322,-0.6465339048000001
SRX5694323,0.5821322979
SRX5694324,-0.6825743246
SRX5694325,-0.5490706871000001
SRX5694326,-0.0325654878
SRX5694327,-1.2161834453
SRX5694328,0.2858722368
SRX5694329,1.4793560279
SRX5694330,1.7486863693
SRX5694331,0.2193803614
SRX5694332,0.2286338228
SRX5694334,-0.7005739476
SRX5694335,1.4316255931000001
SRX5694336,-1.3621470851
SRX5694337,0.0779495142
SRX5694338,-0.5841586094
SRX5694339,-0.13090335490000002
SRX5694340,-0.2359260897
SRX5694341,-0.8763296126000001
SRX5694342,0.8047439735
SRX5694343,1.5983394438
SRX5694344,1.1546019262
SRX5694345,0.07991735900000001
SRX5694346,0.018621323500000002
SRX5694347,0.7872564245
SRX5694348,-0.8259835707000001
SRX5694349,-0.5312066367
SRX5694350,1.0782198823
SRX5694351,0.1957684674
SRX5694352,-1.3764952199
SRX5694353,0.129311019
SRX5694354,-0.4467152405
SRX5694356,-0.2192276168
SRX5694357,-0.1296274687
SRX5694358,-4.8443488309
SRX5694359,-1.8865384593
SRX5694360,-1.4487816798
SRX5694361,-1.0368294641
SRX5694362,1.243755167
SRX5694363,0.6038909993
SRX5694364,-2.2337174927
SRX5694365,1.705790265
SRX5694366,-0.913261953
