,SP5448_07195
SRX1726505,0.271479175
SRX1726506,-0.4544068961
SRX1726507,0.1829277211
SRX1726508,-0.0650835432
SRX1726509,-0.2648013154
SRX1726510,0.7005155196
SRX1726511,-0.4898131043
SRX1726512,-0.8101848454
SRX1726513,-0.19531100710000002
SRX1081650,-0.0090012028
SRX1081651,0.11718486930000001
SRX1081652,-0.2034183077
SRX1081653,0.16003840090000002
SRX1081654,-0.1777804516
SRX1081655,0.1772282644
SRX1081656,-0.3349114116
SRX1081657,-0.1389561659
SRX1081658,-0.2725382911
SRX1081659,0.3783541331
SRX1081660,0.1920137265
SRX1081661,-0.3935650444
SRX1081662,-0.0040920992
SRX1081663,0.07424566440000001
SRX1081664,0.1405250713
SRX1081665,0.0877869544
SRX1081666,0.1777074499
SRX1081668,0.3787282182
SRX1081669,-0.0700055
SRX1081670,0.1105769297
SRX1081671,-0.39012120780000004
SRX1081672,0.11370700190000001
SRX1081673,-0.7957186437
SRX1081674,-0.3280219199
SRX1081675,-0.5756441992
SRX1081676,-0.2631485186
SRX1081677,-0.0856088807
SRX1081678,-0.7485144421000001
SRX1081679,-0.4215680504
SRX1081680,-0.3334864005
SRX1081681,-0.2554468033
SRX1081682,-0.5677571305
SRX1081683,-1.4735292745000002
SRX1081684,-1.0199263574
SRX1081685,-0.3874028896
SRX1081686,-0.39381199380000004
SRX1081687,-0.6130652024000001
SRX1081688,-0.38817582300000003
SRX1081689,-0.49780457840000003
SRX1081690,-0.43618539240000004
SRX1081691,0.0237694303
SRX1081692,-0.9544970842
SRX1962715,0.2724702594
SRX1962716,-0.0969561743
SRX1962717,-0.1755140852
SRX1962718,0.1815140425
SRX1962719,-0.341099612
SRX1962720,-0.0038759225
SRX1962721,0.2966907447
SRX4892146,-0.0859288552
SRX4892147,0.42606110690000004
SRX4892148,-0.0443772679
SRX4892149,-0.29575498380000004
SRX4892150,-0.5667950707
SRX4892151,0.1678583883
SRX4892152,-0.3117910345
SRX4892153,-0.1375257701
SRX4892154,0.1214552083
SRX4892155,0.0419113413
SRX4892156,-0.17659638760000002
SRX4892157,-0.3813801486
SRX4892158,0.0981085823
SRX4892159,0.35915761350000003
SRX4892160,0.40727611810000003
SRX4892161,0.6050683839000001
SRX7620814,-0.5958997591
SRX7620815,-0.7013144543000001
SRX7620816,-0.7887738070000001
SRX7620817,-0.4387089089
SRX7620818,-0.5145136578
SRX7620819,-0.5164129281000001
SRX7620856,0.7150607762000001
SRX7620857,1.0322213256
SRX7620858,-0.2415714353
SRX7620859,1.0109949738
SRX7620860,0.36238806490000003
SRX7620861,0.4926764389
SRX7620862,1.051374561
SRX7620863,1.8351811406
SRX7620864,0.7247760184
SRX7620865,1.6810871741
SRX7620866,0.30983744100000005
SRX7620867,1.4708782978000001
SRX2161502,-0.1669269847
SRX2161503,0.0713327965
SRX2161504,0.0955941881
SRX2161505,0.6123249877
SRX2161506,-0.0569902469
SRX2161507,0.2033694977
SRX2161508,0.6169407305
SRX2161509,0.32354708320000003
SRX2161510,0.5166509558
SRX2161511,0.7106303642
SRX2161512,0.2642726858
SRX2161513,0.21839655830000002
SRX2161514,0.0600847835
SRX2161515,-0.1983735529
SRX2161516,-0.6378977905000001
SRX2161517,-0.4415909277
SRX2161518,-0.048258743
SRX2161519,-0.058293242200000005
SRX2161520,0.1778849489
SRX2161521,0.3337571174
SRX2161522,0.6656074715
SRX2161523,-0.3337095852
SRX2161524,0.2920168121
SRX2161525,-0.1843247517
