k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.010227067349478602,,,
14,UC-7,False,0.009589549927040936,,,
2,UC-3,False,0.008439293438568711,,,
10,Copper,False,0.007900045942515135,,,
13,UC-6,False,0.0075901643652468926,,,
7,Zinc - Steady,False,-0.007266020430251956,,,
3,Cadmium,False,-0.006505965408869089,,,
0,UC-1,False,-0.002768292652908713,,,
4,UC-4,False,-0.0026373454113490877,,,
1,UC-2,False,0.0025679572043009104,,,
11,Chromium,False,0.002535118500236422,,,
12,Zinc - Intermediate,False,0.001963432094337157,,,
5,Lead,False,-0.0015210917859803884,,,
9,UC-5,False,-0.00072447444352221,,,
8,Zinc - Fast,False,-5.089344986117794e-05,,,
