,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.004255839084584767,,1.0,0.0,-0.004255839084584767
1,Cr__2,-0.0035698187106297783,,1.0,1.0,-0.0035698187106297783
2,Cr__3,-0.0010075659152416411,,1.0,2.0,-0.0010075659152416411
3,Cr__4,0.002586597296712127,,1.0,3.0,0.002586597296712127
4,Cr__5,0.010013065907881808,,1.0,4.0,0.010013065907881808
5,Cr__6,0.01578708644878711,,1.0,5.0,0.01578708644878711
6,Fe__1,-0.010344120648051146,,1.0,6.0,-0.010344120648051146
7,Fe__2,-0.01805514109683686,,1.0,7.0,-0.01805514109683686
8,Fe__3,-0.02315198904562088,,1.0,8.0,-0.02315198904562088
9,Fe__4,-0.04190874752982135,,1.0,9.0,-0.04190874752982135
10,Fe__5,-0.09072484845135742,,1.0,10.0,-0.09072484845135742
11,Fe__6,-0.13691788588283774,,1.0,11.0,-0.13691788588283774
12,Cd__1,-0.0010737926527840471,,1.0,12.0,-0.0010737926527840471
13,Cd__2,-0.0006837329170967127,,1.0,13.0,-0.0006837329170967127
14,Cd__3,0.0013546471069399578,,1.0,14.0,0.0013546471069399578
15,Cd__4,0.00589388268306803,,1.0,15.0,0.00589388268306803
16,Cd__5,0.003130539859147148,,1.0,16.0,0.003130539859147148
17,Cd__6,0.003460337605398039,,1.0,17.0,0.003460337605398039
18,Zn__1,-0.0039834737289625105,,1.0,18.0,-0.0039834737289625105
19,Zn__2,-0.0058161596708692425,,1.0,19.0,-0.0058161596708692425
20,Zn__3,-0.008365061215946334,,1.0,20.0,-0.008365061215946334
21,Zn__4,-0.001724564202734092,,1.0,21.0,-0.001724564202734092
22,Zn__5,-0.012328801866403276,,1.0,22.0,-0.012328801866403276
23,Zn__6,-0.008627071717773764,,1.0,23.0,-0.008627071717773764
24,Cu__1,0.013530962282255782,,1.0,24.0,0.013530962282255782
25,Cu__2,0.029313168782200177,,1.0,25.0,0.029313168782200177
26,Cu__3,0.04112571549447508,,1.0,26.0,0.04112571549447508
27,Cu__4,0.05506977274075018,,1.0,27.0,0.05506977274075018
28,Cu__5,0.06772065178120862,,1.0,28.0,0.06772065178120862
29,Cu__6,0.08005476135971977,,1.0,29.0,0.08005476135971977
30,Pb__1,0.012691629298112772,,1.0,30.0,0.012691629298112772
31,Pb__2,0.022579418839642557,,1.0,31.0,0.022579418839642557
32,Pb__3,0.017387582973824454,,1.0,32.0,0.017387582973824454
33,Pb__4,0.015866913739278826,,1.0,33.0,0.015866913739278826
34,Pb__5,0.02488682618591793,,1.0,34.0,0.02488682618591793
35,Pb__6,0.028414889966668088,,1.0,35.0,0.028414889966668088
