,-0.04687279249058186,-0.0351545943679364,-0.02343639624529094,-0.011718198122645476,-1.3877787807814457e-17,0.011718198122645448,0.02343639624529091,0.03515459436793637,0.046872792490581836,0.0585909906132273,0.07030918873587276,0.08202738685851822,0.09374558498116368,0.10546378310380915,0.11718198122645461,0.12890017934910009,0.14061837747174555,0.152336575594391,0.16405477371703647,0.17577297183968194
thresh,-0.04101369342925913,0.04101369342925913,1,,,,,,,,,,,,,,,,,
unreg,1,10,149,1260,1667,458,148,81,46,34,11,6,3,7,2,1,2,0,0,0
unreg_genes,['STM3031'],[],[],[],[],[],[],[],"['ynfC' 'yccX' 'STM3737' 'ycgB' 'STM2527' 'gabD' 'ybiI' 'STM2788' 'phnV'
 'qor' 'pduW' 'yfeJ' 'fliR' 'baeS' 'sapD' 'nrdE' 'stdC' 'ybbJ' 'sitD'
 'fucR' 'nadB' 'STM0564' 'ycfS' 'torD' 'STM1808' 'sfbC' 'gabT' 'hisP'
 'yhhY' 'yfiK' 'caiE' 'yhbO' 'STM2287' 'STM3166' 'ydgC' 'ytfE' 'STM0573'
 'yeiH' 'nrdF' 'yebB' 'yafE' 'pepD' 'katE' 'flk' 'STM4466' 'yejE']","['adi' 'yihR' 'rthB' 'tktB' 'STM3350' 'STM0350' 'ybiO' 'yehX' 'STM1678'
 'htgA' 'aes' 'yifB' 'STM1301' 'pipB' 'STM0574' 'acpS' 'yjeS' 'yliH'
 'ydhB' 'STM1934' 'STM2234' 'dppF' 'STM1129' 'xapR' 'nxiA' 'yjiA'
 'STM0952' 'yiaL' 'STM1472' 'STM0307' 'STM2509' 'pduX' 'pflE' 'csiE']","['yfgD' 'ybdJ' 'yfeH' 'STM0771' 'blc' 'sthD' 'hofC' 'nrfG' 'cysU'
 'STM3118' 'ybdK']",['STM3633' 'araD' 'sapF' 'STM3527' 'STM2752' 'yabJ'],['pflF' 'STM3944' 'yehW'],['ssaU' 'STM0266' 'ybiU' 'STM3036' 'zraP' 'STM2753' 'nrdG'],['ygdI' 'STM4552'],['pipA'],['yejF' 'STM1060'],[],[],[]
