,BSU_19530
SRX8138083,-0.10162152701892292
SRX8138084,0.22125583508055469
SRX8138085,-0.11963430806163132
SRX8138086,-0.4516296391079919
SRX8138087,0.3378498708517741
SRX8138088,-0.02925364224880589
ERX4111143,-0.19228796867933395
ERX4111144,0.0676633186738056
ERX4111145,-0.27927775240777875
ERX4111146,-0.13296071411954902
ERX4111148,0.4193759296477935
ERX4111149,0.4587178283458031
ERX4111150,0.544774619430068
ERX4111151,0.1922879686793335
ERX4111152,0.3792222447857059
ERX4111153,-0.13368691097267593
ERX4111154,0.7217121971001053
ERX4111156,1.4299074204006383
ERX4111157,0.12874146516760998
ERX4111158,0.11779593910724585
SRX5577041,0.0458472011696438
SRX5577042,0.02412339911119865
SRX5577043,-0.21462961835196026
SRX5577044,0.1446590180711178
SRX5577045,-0.2761113645618112
SRX5577046,-0.4266016756306259
SRX5577047,-0.27913812063056564
SRX5577048,-0.2870191941999467
SRX5577049,-0.21530324200481127
SRX5577050,-0.03353244985475001
SRX5577051,0.3693298851207665
SRX5577052,0.4977712199406588
SRX5577053,0.9540199422158118
SRX5577054,-0.4117909272536329
SRX5577055,1.238273995718168
SRX5577056,-0.6032727151450104
SRX5577057,0.30370010375269363
SRX5577058,-0.8231069045316497
SRX5577059,-0.7293708418804807
SRX5577060,-0.960946173259264
SRX5577061,2.219229228125396
SRX5577062,-0.7866816571942881
SRX5577063,-1.4087782728629563
SRX5577064,1.093897061675967
SRX5577065,-1.0528694645411072
SRX5577066,1.1346906836115522
SRX5577067,1.88362129920038
SRX5577068,0.9822646975359568
SRX533166,0.2574596040267845
SRX533171,-0.2574596040267849
SRX533786,1.1601749970014206
SRX533787,1.026048829317145
SRX533789,1.1059894174228535
SRX533791,0.9281306068164978
SRX533792,1.0087571009541658
SRX533793,0.7822248440158539
SRX533794,0.6711285222873986
SRX533795,0.7162138488610159
SRX4703435,-0.499898393494084
SRX4703436,0.15621678489932167
SRX4703437,0.3436816085947623
SRX4703438,0.3296333864721328
SRX4703439,0.4892309536361341
SRX4703440,0.2303038969863196
SRX6902408,0.056175586667823296
SRX6902409,-0.08166123924493718
SRX6902410,-0.5862343050868621
SRX6902411,0.025138126880835717
SRX6902412,0.20108131234814053
SRX6902413,-0.06895031279368524
SRX6902414,-0.4282834631096297
SRX6902415,0.42828346310963017
SRX5278698,0.6287438522062765
SRX5278699,-0.1478835791259856
SRX5278700,-0.4808602730802909
SRX5278701,-0.5339765872386872
SRX5278702,-0.05519348929545687
SRX5278703,-0.18045310818811225
SRX5278704,2.546095166756391
SRX5278705,3.1001238547473107
SRX5278707,-0.9579758177144664
SRX5278708,-1.7890285505624937
SRX5278709,1.2500494773031197
SRX5278710,0.5334127455293125
SRX5278711,1.5020136253413117
SRX5278713,1.2355229729113788
SRX5278714,0.9388363631248404
SRX5278715,0.9283530896184656
SRX5278716,-0.6801570606225105
SRX5278717,-1.1238199499016774
SRX5278718,-0.09299501336436199
SRX5278719,0.0913888885418208
SRX5278720,0.9571668212557778
SRX5278721,-0.6609201548586598
SRX1254783,-0.6776232436334784
SRX1254784,-0.8569556944035202
SRX1254785,-0.19668838067949945
SRX1254786,-0.9319838262318872
SRX1473807,0.07243575518639966
SRX1473808,0.061300200693560576
SRX1473809,-0.1337359558799589
SRX7520944,-0.9369767226253214
SRX7520945,-1.255737177792315
SRX7520946,1.2670242651604582
SRX7520947,0.9256896352571804
SRX7520948,-0.09188255601956996
SRX7520949,-0.1402325466368346
SRX7520950,-0.11985419032968547
SRX7520951,-0.3001549678199016
SRX959206,-0.5271907926974073
