,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.5225366752902394,3.0,0.0,0.2613797618,1.0,0.3402719457,2.0,-0.6016517075000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.1606823697333333,0.3684227291579808,3.0,3.0,0.8816930054000001,4.0,1.0220421776,5.0,1.5783119262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,1.5651566362,0.26279842451334157,3.0,6.0,1.322141977,7.0,1.5292761693,8.0,1.8440517623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761926303011759e-12,0.5873435302755179,21.0,9.0,1.0607102094,10.0,-0.0175160348,11.0,0.20862226920000002,12.0,0.4007871443,13.0,-0.0066125001,14.0,-0.31601199080000003,15.0,0.1616554771,16.0,-0.1003395329,17.0,0.2277820708,18.0,0.40077497900000003,19.0,0.0324026566,20.0,-0.5734839555,21.0,0.0627498048,22.0,0.6509208158,23.0,0.4031003294,24.0,0.1928513631,25.0,0.7029282558000001,26.0,-0.18949300430000002,27.0,-1.0557852247,28.0,-1.3432090238,29.0,-0.9028341085
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.691815805652381,0.6812544144704259,21.0,30.0,1.0207310365,31.0,0.7870220052,32.0,0.5086307435,33.0,1.548302488,34.0,0.7020358083,35.0,1.0077863736,36.0,0.6744373063,37.0,0.24663412910000002,38.0,0.6337630508000001,39.0,1.0850034904,40.0,1.1492349364,41.0,0.8151296157,42.0,1.1554654395,43.0,0.8958449820000001,44.0,1.3184505147,45.0,0.4081917041,46.0,1.8464458452999999,47.0,0.6975766091000001,48.0,-0.8988417565,49.0,-0.3082052722,50.0,-0.7655071311
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.1619743538588781,3.0,51.0,-0.18387478670000001,52.0,0.12157248100000001,53.0,0.062302305700000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.0382065559,0.36894021092656915,4.0,54.0,-0.5076149371,55.0,-1.256799773,56.0,-1.0709810111,57.0,-1.3174305024000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.25258973553773484,4.0,58.0,-0.3387595131,59.0,0.13903854640000002,60.0,-0.0368340047,61.0,0.2365549714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-1.2551081653,0.31946805204476636,4.0,62.0,-1.3202418782,63.0,-1.5526961589,64.0,-1.3454042429,65.0,-0.8020903812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-1.14506812885,0.3044142244307174,4.0,66.0,-0.7297278934,67.0,-1.1048114227,68.0,-1.3660968162,69.0,-1.3796363831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
