,-0.18316450089166667,-0.15498534690833332,-0.12680619292499998,-0.09862703894166663,-0.07044788495833329,-0.042268730974999946,-0.014089576991666602,0.014089576991666741,0.042268730975000085,0.07044788495833346,0.09862703894166677,0.1268061929250001,0.15498534690833346,0.18316450089166683,0.21134365487500015,0.23952280885833346,0.2677019628416668,0.2958811168250002,0.32406027080833355,0.3522394247916668
thresh,-0.08453746195,0.08453746195,1,,,,,,,,,,,,,,,,,
unreg,3,0,0,0,3,54,2114,1959,63,7,4,0,2,0,1,1,0,0,0,0
unreg_genes,['feoA' 'feoB' 'feoC'],[],[],[],[],[],[],[],[],[],['preA' 'fepD' 'ydiE' 'cirA'],[],['ydhX' 'ydhW'],[],['ydhV'],['ydhY'],[],[],[],[]
