,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,1.9546944426,0.1453743590572082,2.0,0.0,2.0574896377,1.0,1.8518992475,,,,,,,,
1,Fur__wt_dpd,2.0212963576,0.18030712360876658,2.0,2.0,2.1487927474,3.0,1.8937999678000002,,,,,,,,
2,Fur__wt_fe,1.5299607443,0.015021783813437392,2.0,4.0,1.5193387391000002,5.0,1.5405827495,,,,,,,,
3,Fur__delfur_dpd,2.42077865625,0.2816623082242178,2.0,6.0,2.6199439844,7.0,2.2216133281,,,,,,,,
4,Fur__delfur_fe2,1.95193362925,0.06362618227830373,2.0,8.0,1.9069431243000001,9.0,1.9969241342,,,,,,,,
5,Acid__wt_ph5,1.2897831104,0.11462171139696306,2.0,10.0,1.3708328998,11.0,1.208733321,,,,,,,,
6,Acid__delgadx_ph5,1.15256507375,0.2543175020160889,2.0,12.0,0.9727354435000001,13.0,1.332394704,,,,,,,,
7,Acid__delgadw_ph5,1.4591117305,0.032107574703077825,2.0,14.0,1.4818152143,15.0,1.4364082467000001,,,,,,,,
8,Acid__delgade_ph5,1.47950344885,0.3848992538203335,2.0,16.0,1.7516683213,17.0,1.2073385764,,,,,,,,
9,Oxidative__wt_pq,2.02262412385,0.1299996352683103,2.0,18.0,2.1145477475,19.0,1.9307005002,,,,,,,,
10,Oxidative__deloxyr_pq,1.87960224085,0.05553218339118237,2.0,20.0,1.8403350574,21.0,1.9188694243,,,,,,,,
11,Oxidative__delsoxr_pq,2.3778659963,0.12372167659486788,2.0,22.0,2.4653504328,23.0,2.2903815598,,,,,,,,
12,Oxidative__delsoxs_pq,2.1999960188000003,0.08099448148962188,2.0,24.0,2.2572677659,25.0,2.1427242717,,,,,,,,
13,Nac/NtrC__wt_csn,2.4204074733,0.3357138040758987,2.0,26.0,2.6577929807,27.0,2.1830219659,,,,,,,,
14,Nac/NtrC__wt_cytd,1.64191164815,0.1947700097273799,2.0,28.0,1.7796348428000002,29.0,1.5041884534999999,,,,,,,,
15,Nac/NtrC__wt_gln,2.01040458725,0.07944142065182729,2.0,30.0,1.95423102,31.0,2.0665781545,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,2.36048714835,0.3095030744617664,2.0,32.0,2.5793388711,33.0,2.1416354256,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,1.3016529052,0.1941276874330895,2.0,34.0,1.4389219094,35.0,1.1643839009999999,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,1.2415531930500001,0.5830183015049312,2.0,36.0,1.6538093876,37.0,0.8292969985,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,1.11177521095,1.572287581635699,2.0,38.0,2.2235504219,39.0,0.0,,,,,,,,
20,Misc__wt_no_te,1.857977059,0.14869824543835142,2.0,40.0,1.9631225966999999,41.0,1.7528315213,,,,,,,,
21,Misc__bw_delcbl,1.34954887465,0.1112457588343328,2.0,42.0,1.4282115051,43.0,1.2708862442,,,,,,,,
22,Misc__bw_delfabr,0.9914985440999999,0.7101729793304287,2.0,44.0,1.4936666736,45.0,0.48933041460000004,,,,,,,,
23,Misc__bw_delfadr,1.42684100165,0.10639764396510819,2.0,46.0,1.3516065061,47.0,1.5020754971999999,,,,,,,,
24,Misc__nitr_031,1.2921100438,,1.0,48.0,1.2921100438,,,,,,,,,,
