,b4600_2
cra_crp__delcra_glc__2,1.1599095995
rpoB__wt_031__1,2.4976362417
rpoB__wt_044__1,1.9024738380000001
rpoB__wt_lb__1,1.676525768
rpoB__wt_lb__2,0.7650407530000001
rpoB__rpoBE546V_031__1,2.2044173591
rpoB__rpoBE546V_044__1,1.726654786
rpoB__rpoBE546V_lb__1,1.8949768537
rpoB__rpoBE546V_lb__2,2.5882299372
rpoB__rpoBE546V_glc__1,1.1941272175
rpoB__rpoBE672K_glc__1,1.5769004445
rpoB__rpoBE672K_glc__2,2.0961751461
rpoB__rpoBE672K_lb__1,1.6316960427
rpoB__rpoBE672K_lb__2,1.4374583175
crp__wt_fru__1,1.5393634738
crp__wt_glyc__1,1.385938135
crp__wt_glyc__2,1.7013048316
crp__delar1_glyc__1,1.3950414933
crp__delar1_glyc__2,1.6837374977000001
crp__delar1ar2_glyc__1,1.6502199561
crp__delar1ar2_glyc__2,1.5815492408
crp__delar1ar2_glyc__3,1.4593707655000001
crp__delar2_glyc__1,1.1929213525
crp__delar2_glyc__2,1.6377144637
crp__delar2_glyc__3,1.5766318243000002
crp__delcrp_fru__1,1.3370911018
crp__delcrp_fru__2,1.5044726951
crp__delcrp_fru__3,1.6368202974
crp__delcrp_glc__1,2.0333566209
crp__delcrp_glc__2,1.6043062231
crp__delcrp_glc__3,0.3636310418
crp__delcrp_glyc__1,1.7748173600000001
crp__delcrp_glyc__2,1.9809274034
crp__delcrp_glyc__3,1.6938862326000002
glu__glu_ale3__1,1.3503269369
glu__glu_ale4__1,0.948245761
glu__glu_ale5__1,0.5247081638000001
glu__glu_ale6__1,0.9556829778
glu__glu_ale8__1,0.9124259313
glu__glu_ale9__1,0.7588942839
glu__glu_ale10__1,1.1740275758
42c__wt_42c__1,1.6467683723
42c__42c_ale1__1,0.3106596035
42c__42c_ale2__1,1.2636893892
42c__42c_ale3__1,0.5546846876
42c__42c_ale4__1,0.6557569592
42c__42c_ale5__1,1.491555283
42c__42c_ale6__1,1.0424229322
42c__42c_ale8__1,0.7760084885
42c__42c_ale9__1,0.33166594590000004
42c__42c_ale10__1,0.928290528
ssw__wt_ac__1,2.0692539149
ssw__wt_glc__1,2.1749203338
ssw__wt_glyc__1,1.344825722
ssw__wt_xyl__1,2.7557207739000003
ssw__glc_ale1__1,2.1018320531
ssw__glc_ale2__1,2.6733142611
ssw__glc_ale3__1,1.6574467429
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,1.6341363041
ssw__xyl_ale1__1,2.9900896002
ssw__xyl_ale2__1,1.9881481868000002
ssw__xyl_ale3__1,1.4100547674000001
ssw__glc_ac_ac2__1,2.7782335041
ssw__glc_ac_glc1__1,2.572762152
ssw__glc_ac_glc2__1,1.343289257
ssw__glc_glyc_glc__1,2.1946416891
ssw__glc_glyc_glyc__1,0.964155151
ssw__glc_xyl_glc__1,1.5391057346
ssw__glc_xyl_xyl__1,1.8514988801
pgi__glu4_delpgi__1,1.1628559225
pgi__pgi_ale1__1,1.1095615687
pgi__pgi_ale2__1,1.3616445647
pgi__pgi_ale3__1,0.9634234302
pgi__pgi_ale5__1,1.2749934168000001
pgi__pgi_ale6__1,0.5327156781
pgi__pgi_ale7__1,1.6401881802
pgi__pgi_ale8__1,1.4825415575
ica__wt_glc__1,1.1821524292
ica__wt_glc__2,1.4685720169
ica__wt_glc__3,1.2770454534
ica__wt_glc__4,2.0804135482
ica__arg_sbt__1,2.1459641027
ica__arg_sbt__2,1.6011313618
ica__cytd_rib__1,1.7885133403
ica__cytd_rib__2,2.1608064201
ica__gth__1,3.4769096632
ica__gth__2,2.8580276996
ica__leu_glcr__1,2.3053965226
ica__leu_glcr__2,1.5501501532000002
ica__met_glc__1,1.374938411
ica__met_glc__2,1.138966109
ica__no3_anaero__1,1.8017736583000001
ica__no3_anaero__2,1.5849211511
ica__phe_acgam__1,1.5040640238
ica__phe_acgam__2,1.4080211184
ica__thm_gal__1,1.9039271489
ica__thm_gal__2,2.310468173
ica__tyr_glcn__1,1.3702091805
ica__tyr_glcn__2,1.4423531626
ica__ura_pyr__1,2.0259247055
ica__ura_pyr__2,2.2599648719
ica__wt_glc__5,1.7978208917
ica__wt_glc__6,1.3726685955
ica__bw_delpurR_cytd__1,1.8974311083000002
ica__bw_delpurR_cytd__2,1.2792596716
ica__ade_glc__1,2.1802160753
ica__ade_glc__2,1.9284181699
ytf__wt_glc__1,2.0740981619
ytf__wt_glc__2,1.8085027986000002
ytf__delyafC__1,1.8476958332
ytf__delyafC__2,2.2355222036
ytf__delyeiE__1,2.0411174385
ytf__delyeiE__2,2.0201665592
ytf__delyiaJ__1,1.9370819867
ytf__delyiaJ__2,2.2798945304
ytf__delyieP__1,1.6864729513999999
ytf__delyieP__2,2.1351195698
ytf__wt_ph5__1,1.6935786374
ytf__wt_ph5__2,2.0500131325
ytf__wt_ph8__1,1.7751542115999999
ytf__wt_ph8__2,2.2916171103
ytf__delybaO__1,2.01363812
ytf__delybaO__2,1.7498161654
ytf__delybaQ__1,1.6413561214999999
ytf__delybaQ__2,2.1514108327
ytf__delybiH__1,1.6066937312
ytf__delybiH__2,2.3987095893
ytf__delydcI_ph5__1,1.5927286373
ytf__delydcI_ph5__2,1.8123327805
ytf__delydcI_ph8__1,1.5807434638
ytf__delydcI_ph8__2,1.2287057608
ytf__delyddM__1,2.0319602185
ytf__delyddM__2,2.0358175623
ytf__delyheO__1,1.5585989215
ytf__delyheO__2,2.0116262856
fps__bw_glc__1,2.2613269642000002
fps__bw_glc__2,2.7408004822
fps__fps_thrA_ale1__1,3.1741655758
fps__fps_thrA_ale1__2,3.1330730343
fps__fps_thrA_ale2__1,3.3290201317
fps__fps_thrA_ale2__2,3.278728648
fps__fps_serB_ale1__1,2.7448082289
fps__fps_serB_ale1__2,2.3733688058
fps__fps_serB_ale4__1,3.0813561503
fps__fps_serB_ale4__2,2.4699212177
fps__fps_ptsI_ale1__1,3.1014558181
fps__fps_ptsI_ale1__2,3.0286489118
fps__fps_ptsI_ale3__1,3.0002850166
fps__fps_ptsI_ale3__2,2.8860874137
pal__lyx_ale2_f6__1,2.9316716953
pal__lyx_ale2__1,1.2295639556
pal__lyx_ale2__2,1.8953892676000001
pal__lyx_ale4__1,1.2295639556
pal__lyx_ale4__2,1.8953892676000001
pal__5drib_ale10_f18__1,2.7372290022
pal__5drib_ale10_f18__2,2.4141162663999998
pal__5drib_ale10__1,2.4000327249
pal__arab_ale14_f9__1,1.924249846
pal__arab_ale14_f9__2,2.6324120699
pal__arab_ale14__1,0.6774767624
pal__arab_ale14__2,2.3174428682
pal__arab_ale16__1,2.2334550802
pal__arab_ale16__2,3.0175391806
pal__tartr_ale26_f10__1,1.9623970750000002
pal__tartr_ale26_f10__2,1.9060101491
pal__tartr_ale26__1,1.3653476211
pal__tartr_ale26__2,0.6877521732
pal__tartr_ale28_f10__1,2.9035516963
pal__tartr_ale28_f10__2,2.585602616
pal__tartr_ale28__1,2.2233452042
pal__tartr_ale28__2,1.8302719342
efeU__delmenFentC_citr__1,2.1540173509000002
efeU__delmenFentC_citr__2,1.2027382302
efeU__delmenFentC__1,2.8036786163
efeU__delmenFentC__2,2.4201405381
efeU__menFentC_ale39__1,2.5540167864
efeU__menFentC_ale39__2,2.2727983454
efeU__menFentC_ale29__1,1.5249645778
efeU__menFentC_ale29__2,2.163252078
efeU__menFentC_ale30__1,2.2524375518
efeU__menFentC_ale30__2,1.7219845797
efeU__menFentCubiC_ale36__1,2.1693868453
efeU__menFentCubiC_ale36__2,1.9242758757
efeU__menFentCubiC_ale37__1,2.3522405668
efeU__menFentCubiC_ale37__2,2.7382517071
efeU__menFentCubiC_ale38__1,2.324970586
efeU__menFentCubiC_ale38__2,2.4490314122
