sample,new_3340938_3341024_c
LBexp_1,6.9719
LBexp_2,6.9536
LBexp_3,7.1505
LBtran_1,7.3402
LBtran_2,7.0043
LBtran_3,7.2269
LBstat_1,7.2514
LBstat_2,7.5778
LBstat_3,7.4799
LBGexp_1,6.9687
LBGexp_2,6.936
LBGexp_3,7.059
LBGtran_2,7.4378
LBGtran_3,7.3637
LBGstat_1,7.0695
LBGstat_2,7.1334
LBGstat_3,7.6245
S0_1,7.0765
S0_2,7.4609
S0_3,7.6193
S1_1,7.6543
S1_2,7.6493
S1_3,7.5301
S2_1,8.0188
S2_2,7.5193
S2_3,7.3431
S3_1,7.6111
S3_2,7.6417
S4_1,7.9241
S4_2,7.4701
S4_3,7.2097
S5_1,7.6478
S5_2,7.6338
S5_3,7.7849
S6_1,8.5447
S6_2,7.3942
S6_3,8.5309
S6/t_1,8.3811
S6/t_2,7.4292
S6_4,7.9163
S6_5,8.3171
S6_6,8.0078
S7_4,8.3889
S7_5,8.3379
S7_6,8.6985
S8_4,8.2792
S8_5,8.7257
G135_1,7.5866
G135_3,7.3699
G150_1,7.2639999999999985
G150_2,6.875
G150_3,7.2613
G180_1,7.1581
G180_2,6.8717
G180_3,6.9877
C30_1,8.5893
C30_2,8.8874
C90_1,7.9143
C90_2,7.1053
BI_1,6.8798
BI_2,6.8025
BC_2,7.5129
BC/t_1,7.6073
BC/t_2,8.4826
BC_1,7.5528
Sw_1,7.1881
Sw_2,7.3823
BT_1,12.8862
BT_2,12.7766
B36_1,7.8149
B36_2,7.5477
B60_1,7.0736
B60_2,7.3576
M9exp_1,7.12
M9exp_2,7.1413
M9exp_3,6.9399
M9tran_1,7.3917
M9tran_2,7.4058
M9tran_3,7.2077
M9stat_1,7.7624
M9stat_2,7.7942
M9stat_3,7.551
M+G_1,8.3069
M+G_2,7.365
M+G_3,7.4877
Glu_1,7.5571
Glu_2,7.7473
Glu_3,7.6012
Fru_1,7.3208
Fru_2,7.8517
Fru_3,7.5383
Mal_1,7.0318
Mal_2,7.529
Mal_3,7.1746
G+S_2,7.5817
G+S_3,7.8798
Pyr_1,7.742000000000001
Pyr_2,7.8761
Pyr_3,7.7816
Gly_1,7.4473
Gly_2,7.4804
Gly_3,7.8557
Glucon_1,7.9452
Glucon_2,7.705
Glucon_3,7.9658
aero_1,7.3556
aero_2,7.1693
aero_3,6.8045
nit_1,7.3447
nit_2,7.2836
nit_3,7.1685
ferm_1,7.3505
ferm_2,7.0597
ferm_3,7.3746
T-5.40H_1,7.4574
T-4.40H_1,7.6292
T-3.40H_1,7.5429
T-2.40H_1,7.2753
T-1.40H_1,7.3066
T-1.10H_1,7.3453
T-0.40H_1,7.1856
T0.0H_1,7.0248
T0.30H_1,7.7656
T1.0H_1,7.3035
T1.30H_1,7.7934
T2.0H_1,8.0101
T2.30H_1,7.5692
T3.0H_1,7.4555
T3.30H_1,7.8517
T4.0H_1,7.6535
T5.0H_1,7.77
HPh_1,7.5381
HPh_2,7.1233
HPh_3,7.6092
LPh_1,7.4616
LPh_2,7.3198
LPh_3,7.5462
LPhT_1,7.5522
LPhT_2,7.1803
LPhT_3,7.3958
SMMPr_1,6.9024
SMMPr_2,7.2634
SMMPr_3,7.2683
HiTm_1,7.5255
HiTm_2,7.1947
HiTm_3,7.4685
LoTm_1,7.5084
LoTm_2,7.4016
LoTm_3,7.4158
HiOs_1,7.6856
HiOs_2,7.8078
HiOs_3,7.7301
BMM_1,7.0214
BMM_2,7.042999999999998
BMM_3,7.2755
Heat_1,7.4255
Heat_2,6.9713
Heat_3,7.5509
Cold_1,7.8953
Cold_2,7.5905
Cold_3,7.6509
