k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.017839500643312932,,,
6,Iron,False,-0.008304251795634628,,,
10,Copper,False,-0.007798022106289864,,,
3,Cadmium,False,-0.005998795465566218,,,
7,Zinc - Steady,False,-0.0043518911907449356,,,
12,Zinc - Intermediate,False,-0.0028043932685381675,,,
11,Chromium,False,-0.0026028122729621827,,,
8,Zinc - Fast,False,0.0017477024276740848,,,
13,UC-6,False,0.0013072442496195435,,,
2,UC-3,False,0.0012617478927131741,,,
4,UC-4,False,0.0007029622059781103,,,
1,UC-2,False,0.0006728205567924307,,,
14,UC-7,False,0.0004934137794771231,,,
9,UC-5,False,0.00031936626372219303,,,
0,UC-1,False,0.00013942962817964144,,,
