,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.527,0.06444354118140899,3.0,0.0,7.5543,1.0,7.5733,2.0,7.4534,,,,,,,,,,
1,LB__LBtran,7.749466666666667,0.23152711144341898,3.0,3.0,8.0045,4.0,7.5525,5.0,7.6914,,,,,,,,,,
2,LB__LBstat,7.972566666666666,0.01740239447125958,3.0,6.0,7.9925,7.0,7.9604,8.0,7.9648,,,,,,,,,,
3,LB__LBGexp,7.4628000000000005,0.10468844253307032,3.0,9.0,7.3475,10.0,7.489,11.0,7.5519,,,,,,,,,,
4,LB__LBGtran,7.90245,0.21616254300872811,2.0,12.0,7.7496,13.0,8.0553,,,,,,,,,,,,
5,LB__LBGstat,7.750699999999999,0.3513307985360806,3.0,14.0,7.637,15.0,7.4703,16.0,8.1448,,,,,,,,,,
6,Life Cycle__S0,7.6541,0.11691496910148037,3.0,17.0,7.6082,18.0,7.5671,19.0,7.787000000000001,,,,,,,,,,
7,Life Cycle__S1,8.4106,0.08202517906106639,3.0,20.0,8.4805,21.0,8.431000000000001,22.0,8.3203,,,,,,,,,,
8,Life Cycle__S2,8.259333333333334,0.3371413699523293,3.0,23.0,8.6349,24.0,8.1603,25.0,7.9828,,,,,,,,,,
9,Life Cycle__S3,10.622050000000002,0.3681905009638351,2.0,26.0,10.3617,27.0,10.8824,,,,,,,,,,,,
10,Life Cycle__S4,14.696,0.24151049666629337,3.0,28.0,14.4532,29.0,14.9362,30.0,14.6986,,,,,,,,,,
11,Life Cycle__S5,15.863566666666665,0.28920501955072275,3.0,31.0,15.5954,32.0,16.17,33.0,15.8253,,,,,,,,,,
12,Life Cycle__S6,15.2496125,0.40892077275782523,8.0,34.0,15.7595,35.0,15.2186,36.0,15.5344,37.0,15.5612,38.0,14.6112,39.0,14.6913,40.0,15.3589,41.0,15.2618
13,Life Cycle__S7,15.011533333333334,0.21617734232183825,3.0,42.0,15.1188,43.0,15.1531,44.0,14.7627,,,,,,,,,,
14,Life Cycle__S8,14.95,0.4077177700321639,2.0,45.0,14.6617,46.0,15.2383,,,,,,,,,,,,
15,Life Cycle__G135,7.75965,0.007000357133746834,2.0,47.0,7.7646,48.0,7.7547,,,,,,,,,,,,
16,Life Cycle__G150,7.6907,0.13149783268175935,3.0,49.0,7.6075,50.0,7.6223,51.0,7.8423,,,,,,,,,,
17,Life Cycle__G180,7.450566666666667,0.18464561552696943,3.0,52.0,7.6157,53.0,7.4848,54.0,7.2512,,,,,,,,,,
18,Stress Time Course__C30,8.510549999999999,0.00388908729652574,2.0,55.0,8.5078,56.0,8.5133,,,,,,,,,,,,
19,Stress Time Course__C90,8.16465,0.3144503855936578,2.0,57.0,8.387,58.0,7.9423,,,,,,,,,,,,
20,Biofilm__BI,10.294350000000001,0.33354226868569464,2.0,59.0,10.0585,60.0,10.5302,,,,,,,,,,,,
21,Biofilm__BC,10.472525000000001,0.6586418469092288,4.0,61.0,10.9351,62.0,10.1248,63.0,11.1079,64.0,9.7223,,,,,,,,
22,Biofilm__Sw,8.3064,0.18356492039602698,2.0,65.0,8.1766,66.0,8.4362,,,,,,,,,,,,
23,Life Cycle__BT,14.17665,0.06894291116568849,2.0,67.0,14.2254,68.0,14.1279,,,,,,,,,,,,
24,Life Cycle__B36,12.30425,0.16581654018824582,2.0,69.0,12.187,70.0,12.4215,,,,,,,,,,,,
25,Life Cycle__B60,11.1715,0.40305086527633227,2.0,71.0,11.4565,72.0,10.8865,,,,,,,,,,,,
26,M9__M9exp,8.571066666666667,0.7863777484983495,3.0,73.0,9.185,74.0,8.8435,75.0,7.6847,,,,,,,,,,
27,M9__M9tran,8.079133333333333,0.07081421702831453,3.0,76.0,8.021,77.0,8.158,78.0,8.0584,,,,,,,,,,
28,M9__M9stat,8.5114,0.7006495343607959,3.0,79.0,9.2986,80.0,8.2795,81.0,7.9561,,,,,,,,,,
29,Supplement__M+G,8.1981,0.5699427690566836,3.0,82.0,8.8535,83.0,7.9221,84.0,7.8187,,,,,,,,,,
30,Supplement__Glu,8.015033333333333,0.2114154756240267,3.0,85.0,8.1654,86.0,7.7733,87.0,8.1064,,,,,,,,,,
31,Supplement__Fru,8.108733333333333,0.21632034886559676,3.0,88.0,7.9204,89.0,8.345,90.0,8.0608,,,,,,,,,,
32,Supplement__Mal,7.6674,0.30339929136370797,3.0,91.0,7.3363,92.0,7.9321,93.0,7.7338,,,,,,,,,,
33,Supplement__G+S,13.363900000000001,0.39541411203951654,2.0,94.0,13.0843,95.0,13.6435,,,,,,,,,,,,
34,Supplement__Pyr,13.220800000000002,0.4904182806543817,3.0,96.0,12.66,97.0,13.5693,98.0,13.4331,,,,,,,,,,
35,Supplement__Gly,8.707533333333332,0.39356226106339676,3.0,99.0,8.609,100.0,9.141,101.0,8.3726,,,,,,,,,,
36,Supplement__Glucon,9.787933333333333,1.1934227345468713,3.0,102.0,10.4203,103.0,10.5321,104.0,8.4114,,,,,,,,,,
37,Stressors__aero,10.488866666666667,1.30960696903053,3.0,105.0,11.2906,106.0,8.9776,107.0,11.1984,,,,,,,,,,
38,Stressors__nit,15.167700000000002,0.7709914980075974,3.0,108.0,15.9592,109.0,14.419,110.0,15.1249,,,,,,,,,,
39,Stressors__ferm,15.1517,0.9594070721023478,3.0,111.0,15.576,112.0,14.0533,113.0,15.8258,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,11.2753,,1.0,114.0,11.2753,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,10.2415,,1.0,115.0,10.2415,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,9.0172,,1.0,116.0,9.0172,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,8.3024,,1.0,117.0,8.3024,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,7.9595,,1.0,118.0,7.9595,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,7.9719,,1.0,119.0,7.9719,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,7.9005,,1.0,120.0,7.9005,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,7.8734,,1.0,121.0,7.8734,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,8.1287,,1.0,122.0,8.1287,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,7.7932,,1.0,123.0,7.7932,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,8.1443,,1.0,124.0,8.1443,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,8.3637,,1.0,125.0,8.3637,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,8.514,,1.0,126.0,8.514,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,8.2276,,1.0,127.0,8.2276,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,9.2153,,1.0,128.0,9.2153,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,10.4424,,1.0,129.0,10.4424,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,11.5771,,1.0,130.0,11.5771,,,,,,,,,,,,,,
57,Stressors__HPh,8.074366666666666,0.32973726409572407,3.0,131.0,8.2793,132.0,7.694,133.0,8.2498,,,,,,,,,,
58,Stressors__LPh,8.117533333333332,0.04152424994305517,3.0,134.0,8.1366,135.0,8.0699,136.0,8.1461,,,,,,,,,,
59,Stressors__LPhT,8.159333333333334,0.1274492186454405,3.0,137.0,8.2672,138.0,8.0187,139.0,8.1921,,,,,,,,,,
60,Stressors__SMMPr,11.528866666666667,0.48517380734468146,3.0,140.0,12.0347,141.0,11.4845,142.0,11.0674,,,,,,,,,,
61,Stressors__HiTm,8.821299999999999,0.49242848211694623,3.0,143.0,9.2584,144.0,8.2878,145.0,8.9177,,,,,,,,,,
62,Stressors__LoTm,11.6862,0.5423175361354264,3.0,146.0,11.3117,147.0,11.4388,148.0,12.3081,,,,,,,,,,
63,Stressors__HiOs,9.6491,0.22232168135384348,3.0,149.0,9.5015,150.0,9.9048,151.0,9.541,,,,,,,,,,
64,Stressors__BMM,7.902333333333334,0.14220521556304977,3.0,152.0,7.8872,153.0,7.7683,154.0,8.0515,,,,,,,,,,
65,Stressors__Heat,8.615033333333335,0.1671251726501227,3.0,155.0,8.7864,156.0,8.4525,157.0,8.6062,,,,,,,,,,
66,Stressors__Cold,7.492,0.06332866649472409,3.0,158.0,7.4276,159.0,7.4942,160.0,7.5542,,,,,,,,,,
67,Stressors__Etha,8.124433333333334,0.12264299137469392,3.0,161.0,8.2122,162.0,8.1768,163.0,7.9843,,,,,,,,,,
68,Stress Time Course__SMM,8.445400000000001,0.23103469436428817,3.0,164.0,8.3403,165.0,8.2856,166.0,8.7103,,,,,,,,,,
69,Stress Time Course__Salt,8.507299999999999,0.2824963893574572,3.0,167.0,8.5178,168.0,8.7844,169.0,8.2197,,,,,,,,,,
70,Stress Time Course__Mt0,7.5068,0.3189051583151333,2.0,170.0,7.7323,171.0,7.2813,,,,,,,,,,,,
71,Stress Time Course__M0t45,7.6429333333333345,0.36645274365644115,3.0,172.0,7.857,173.0,7.2198,174.0,7.852,,,,,,,,,,
72,Stress Time Course__M0t90,7.976466666666667,0.13177557942704465,3.0,175.0,7.8251,176.0,8.0387,177.0,8.0656,,,,,,,,,,
73,Stress Time Course__M40t45,7.862333333333333,0.14419730695589786,3.0,178.0,7.7431,179.0,8.0226,180.0,7.8213,,,,,,,,,,
74,Stress Time Course__M40t90,7.998333333333334,0.21770246515217345,3.0,181.0,7.7544,182.0,8.0677,183.0,8.1729,,,,,,,,,,
75,Stress Time Course__dia0,7.318899999999999,0.1024345644789881,3.0,184.0,7.3269,185.0,7.4171,186.0,7.2127,,,,,,,,,,
76,Stress Time Course__dia5,8.239133333333333,0.1633910136247808,3.0,187.0,8.1093,188.0,8.4226,189.0,8.1855,,,,,,,,,,
77,Stress Time Course__dia15,8.699066666666667,0.4068175553406384,3.0,190.0,8.9999,191.0,8.8611,192.0,8.2362,,,,,,,,,,
78,Stressors__Diami,8.978,0.12912703047774324,3.0,193.0,8.9622,194.0,8.8575,195.0,9.1143,,,,,,,,,,
79,Stressors__Paraq,8.0406,0.30181934994297516,3.0,196.0,8.179,197.0,8.2484,198.0,7.6944,,,,,,,,,,
80,Stressors__H2O2,8.822733333333332,0.1411497549885704,3.0,199.0,8.6762,200.0,8.8342,201.0,8.9578,,,,,,,,,,
81,Stressors__Oxctl,8.073733333333333,0.06098035202697096,3.0,202.0,8.0471,203.0,8.1435,204.0,8.0306,,,,,,,,,,
82,Carbon Transition__GM-0.1,7.994699999999999,0.12182614661885956,3.0,205.0,8.0766,215.0,7.8547,225.0,8.0528,,,,,,,,,,
83,Carbon Transition__GM-0.2,8.171466666666666,0.3276762477405606,3.0,206.0,8.3615,216.0,8.3598,226.0,7.7931,,,,,,,,,,
84,Carbon Transition__GM+5,7.8744000000000005,0.12270305619665739,3.0,207.0,7.8502,217.0,7.7656,227.0,8.0074,,,,,,,,,,
85,Carbon Transition__GM+15,7.968933333333333,0.11246663208851516,3.0,208.0,8.0547,219.0,8.0105,229.0,7.8416,,,,,,,,,,
86,Carbon Transition__GM+25,7.895899999999998,0.2026914157037737,3.0,209.0,8.1299,220.0,7.782999999999999,230.0,7.7748,,,,,,,,,,
87,Carbon Transition__GM+45,7.8118333333333325,0.5205127504041884,3.0,210.0,8.113999999999999,221.0,7.2108,231.0,8.1107,,,,,,,,,,
88,Carbon Transition__GM+60,7.738666666666667,0.23984873010573454,3.0,211.0,7.9324,222.0,7.4704,232.0,7.8132,,,,,,,,,,
89,Carbon Transition__GM+90,8.047766666666666,0.18077312669015144,3.0,212.0,7.9289,223.0,8.2558,233.0,7.9586,,,,,,,,,,
90,Carbon Transition__GM+120,8.322600000000001,0.158816183054499,2.0,213.0,8.2103,234.0,8.4349,,,,,,,,,,,,
91,Carbon Transition__GM+150,7.735199999999999,0.4174111761800346,3.0,214.0,8.0232,224.0,7.2565,235.0,7.9259,,,,,,,,,,
92,Carbon Transition__GM+10,7.6158,0.23631508627254422,2.0,218.0,7.7829,228.0,7.4487,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,7.829000000000001,0.39862497412982034,3.0,236.0,7.9944,244.0,7.3743,254.0,8.1183,,,,,,,,,,
94,Carbon Transition__MG+5,7.952333333333333,0.29685744614769755,3.0,237.0,8.0834,246.0,7.6125,256.0,8.1611,,,,,,,,,,
95,Carbon Transition__MG+10,7.930633333333333,0.21021677700253494,3.0,238.0,8.1713,247.0,7.7829,257.0,7.8377,,,,,,,,,,
96,Carbon Transition__MG+15,8.044133333333333,0.3453009170757203,3.0,239.0,7.7471,248.0,8.423,258.0,7.9623,,,,,,,,,,
97,Carbon Transition__MG+25,7.922066666666666,0.18305259717724118,3.0,240.0,8.0488,249.0,7.7122,259.0,8.0052,,,,,,,,,,
98,Carbon Transition__MG+45,7.947666666666667,0.2935886975572005,3.0,241.0,7.9717,250.0,7.6428,260.0,8.2285,,,,,,,,,,
99,Carbon Transition__MG+120,7.871300000000001,0.11205030120441462,3.0,242.0,7.9196,253.0,7.9511,263.0,7.7432,,,,,,,,,,
100,Carbon Transition__MG+150,7.69605,0.08789337290148838,2.0,243.0,7.7582,264.0,7.6339,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,7.8786000000000005,0.3507249634685273,2.0,245.0,7.6306,255.0,8.1266,,,,,,,,,,,,
102,Carbon Transition__MG+60,7.9439,0.1924744658389781,2.0,251.0,7.8078,261.0,8.08,,,,,,,,,,,,
103,Carbon Transition__MG+90,7.5525,0.2736503243191942,2.0,252.0,7.359,262.0,7.746,,,,,,,,,,,,
