,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,-3.33333360913457e-11,0.4149489095015652,3.0,0.0,-0.4704107603,2.0,0.3140589467,4.0,0.1563518135,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-1.619185919866667,0.34935468788527835,3.0,1.0,-1.4298403309,3.0,-2.0223386714,5.0,-1.4053787573,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-6.183126250999999,2.8919705791429267,4.0,6.0,-7.0756223394,20.0,-7.9312032397,40.0,-7.8420884414,63.0,-1.8835909835,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.08555704315000001,0.6922357241867007,4.0,7.0,-0.8004061398000001,33.0,-0.5180894872,81.0,0.6896717477000001,82.0,0.2865957067,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.2162610201249996,8.916826633634331,4.0,8.0,-1.3467019381,51.0,10.5391772869,65.0,-10.9148469171,76.0,2.5874156488,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,11.697288749533334,11.09829180148246,3.0,9.0,1.3997903983,22.0,10.2397358816,49.0,23.4523399687,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-1.4321475507499999,0.005658306717531686,2.0,10.0,-1.4281465237,26.0,-1.4361485778,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,16.252445221933332,0.49286277531592815,3.0,11.0,16.0563097459,54.0,16.8131811689,83.0,15.887844751,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-5.192042192575,6.405689247718278,4.0,12.0,-8.7569777129,48.0,2.5862532687,64.0,-11.8270616861,78.0,-2.7703826400000002,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-1.383672135525,1.3353673860004862,4.0,13.0,-2.1552361325,38.0,-2.3255334293,67.0,0.5683238876,72.0,-1.6222428679,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-3.0047200827666667,2.198048783927709,3.0,14.0,-2.4366464072,41.0,-5.4310425413,85.0,-1.1464712998,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-3.3954601154249997,2.08056155860927,4.0,15.0,-5.6230131823,52.0,-3.5096803682999997,71.0,-0.6014254147,80.0,-3.8477214964,,,,,,,,,,,,,,,,,,,,
