,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.7334243410000005,0.09177132821595754,2.0,0.0,0.6685322125000006,1.0,0.7983164695000005,,,,
1,ALE__GalactoseA6,-0.5674827589999998,0.2016025475824017,2.0,2.0,-0.4249282304999999,3.0,-0.7100372874999996,,,,
2,ALE__GalactoseA8,-0.1436552969999996,0.2174279310997573,2.0,4.0,-0.2974000614999994,5.0,0.0100894675000002,,,,
3,ALE__IL_Control,2.0383000842727483e-16,0.3709194779212332,4.0,6.0,0.1538663995,7.0,0.3429052205000005,8.0,-0.5205014994999999,9.0,0.0237298795000002
4,ALE__IL_TEOH_OAc,0.022318096000000252,0.04991379723551096,2.0,10.0,-0.0129762884999999,11.0,0.0576124805000004,,,,
5,ALE__IL_TEA_HS,-0.0714042774999996,0.019980938347517706,2.0,12.0,-0.0855329344999997,13.0,-0.0572756204999995,,,,
6,ALE__IL_Mixed,0.0682713890000004,0.45588760860003064,2.0,14.0,-0.2540898304999999,15.0,0.3906326085000007,,,,
7,ALE__IL_PP5350,-1.5556957239999996,0.029962869914000337,2.0,16.0,-1.5768826724999996,17.0,-1.5345087754999995,,,,
8,ALE__IL_T8,-0.8024110469999997,0.05196604031761633,2.0,18.0,-0.7656655074999996,19.0,-0.8391565864999997,,,,
9,ALE__IL_T9,-0.6430370729999999,0.0746335092578856,2.0,20.0,-0.5902632125,21.0,-0.6958109334999998,,,,
10,ALE__IL_Control2,-0.6430373159999996,0.06622776608282215,2.0,22.0,-0.5962072134999996,23.0,-0.6898674184999996,,,,
11,ALE__IL_Glc+Ace,-0.34259934949999993,0.09663161748405509,2.0,24.0,-0.2742704775,25.0,-0.4109282214999998,,,,
12,ALE__XyloseA1,0.5958031645000004,0.0061416551439557685,2.0,26.0,0.6001459705000007,27.0,0.5914603585,,,,
13,ALE__XyloseA2,0.40068320950000036,0.15702227577804495,2.0,28.0,0.5117147255000001,29.0,0.2896516935000006,,,,
14,ALE__XyloseA3,0.3510421300000002,0.010944729573960005,2.0,30.0,0.3433030375000001,31.0,0.3587812225000002,,,,
15,ALE__XyloseA4,0.25453919450000034,0.012267520593486257,2.0,32.0,0.2458647475000006,33.0,0.2632136415000001,,,,
16,Aromatic__Coumarate,0.22364227666666636,0.1206751335100582,3.0,34.0,0.3456045579999998,35.0,0.2210254169999999,36.0,0.1042968549999994,,
