,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0021924621227409585,,1.0,0.0,-0.0021924621227409585
1,Cr__2,0.0011231699483938134,,1.0,1.0,0.0011231699483938134
2,Cr__3,0.005214653638924147,,1.0,2.0,0.005214653638924147
3,Cr__4,0.005615480706622949,,1.0,3.0,0.005615480706622949
4,Cr__5,0.011739521402167816,,1.0,4.0,0.011739521402167816
5,Cr__6,0.018960460845868245,,1.0,5.0,0.018960460845868245
6,Fe__1,-0.01326687075646225,,1.0,6.0,-0.01326687075646225
7,Fe__2,-0.034025968050236555,,1.0,7.0,-0.034025968050236555
8,Fe__3,-0.05693859869038623,,1.0,8.0,-0.05693859869038623
9,Fe__4,-0.10254873201769192,,1.0,9.0,-0.10254873201769192
10,Fe__5,-0.13672162105821406,,1.0,10.0,-0.13672162105821406
11,Fe__6,-0.16803475812849514,,1.0,11.0,-0.16803475812849514
12,Cd__1,0.005324485825854636,,1.0,12.0,0.005324485825854636
13,Cd__2,0.007231740036678623,,1.0,13.0,0.007231740036678623
14,Cd__3,0.015595834225185541,,1.0,14.0,0.015595834225185541
15,Cd__4,0.01587004332476081,,1.0,15.0,0.01587004332476081
16,Cd__5,0.017150090332788536,,1.0,16.0,0.017150090332788536
17,Cd__6,0.016974365639806237,,1.0,17.0,0.016974365639806237
18,Zn__1,-0.0009226024543484099,,1.0,18.0,-0.0009226024543484099
19,Zn__2,-0.037389895581285165,,1.0,19.0,-0.037389895581285165
20,Zn__3,-0.04337817688125377,,1.0,20.0,-0.04337817688125377
21,Zn__4,-0.02990517826570128,,1.0,21.0,-0.02990517826570128
22,Zn__5,0.002764871907753505,,1.0,22.0,0.002764871907753505
23,Zn__6,0.024220043769100492,,1.0,23.0,0.024220043769100492
24,Cu__1,0.004190158471967294,,1.0,24.0,0.004190158471967294
25,Cu__2,0.015352626307174376,,1.0,25.0,0.015352626307174376
26,Cu__3,0.01707102977273001,,1.0,26.0,0.01707102977273001
27,Cu__4,0.015362126305244719,,1.0,27.0,0.015362126305244719
28,Cu__5,0.021558232788840816,,1.0,28.0,0.021558232788840816
29,Cu__6,0.02905455896165237,,1.0,29.0,0.02905455896165237
30,Pb__1,0.012648577327900559,,1.0,30.0,0.012648577327900559
31,Pb__2,0.01833798944358289,,1.0,31.0,0.01833798944358289
32,Pb__3,0.019254937194837084,,1.0,32.0,0.019254937194837084
33,Pb__4,0.025124862066518632,,1.0,33.0,0.025124862066518632
34,Pb__5,0.029938114745437,,1.0,34.0,0.029938114745437
35,Pb__6,0.040688993385345235,,1.0,35.0,0.040688993385345235
