,-0.07255984282148772,-0.03627992141074386,0.0,0.03627992141074386,0.07255984282148772,0.1088397642322316,0.14511968564297545,0.1813996070537193,0.21767952846446317,0.253959449875207,0.2902393712859509,0.3265192926966948,0.36279921410743865,0.3990791355181825,0.4353590569289263,0.47163897833967017,0.507918899750414,0.5441988211611579,0.5804787425719018,0.6167586639826457
thresh,-0.09069980352685966,0.09069980352685966,33,,,,,,,,,,,,,,,,,
unreg,7,197,3167,187,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF,0,8,94,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr,0,10,128,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis,0,2,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlhDC,0,3,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NsrR,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NarL,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Fnr,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Fis,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and NsrR,0,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Fis,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and FlhDC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and NsrR,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and NarL,0,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NarP and NarL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and FlhDC,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and NarL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, Fnr, NarP, Fis, and NarL",0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, NarP, and NarL",0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, Fnr, Fis, and NarL",0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, NarP, FlhDC, and NarL",0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarP, Fis, and NarL",0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
