,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,12.667166666666667,0.27172310047791876,3.0,0.0,12.5791,1.0,12.972,2.0,12.4504,,,,,,,,,,
1,LB__LBtran,12.924433333333333,0.3927002716237066,3.0,3.0,13.3759,4.0,12.7354,5.0,12.662,,,,,,,,,,
2,LB__LBstat,11.561766666666665,0.40315047232185325,3.0,6.0,12.0023,7.0,11.4718,8.0,11.2112,,,,,,,,,,
3,LB__LBGexp,12.420166666666667,0.3093670042737801,3.0,9.0,12.3756,10.0,12.7494,11.0,12.1355,,,,,,,,,,
4,LB__LBGtran,12.450849999999999,0.44498229740069356,2.0,12.0,12.1362,13.0,12.7655,,,,,,,,,,,,
5,LB__LBGstat,11.4624,0.8788829501133808,3.0,14.0,11.4224,15.0,10.6042,16.0,12.3606,,,,,,,,,,
6,Life Cycle__S0,11.8833,0.2896572284615043,3.0,17.0,12.1774,18.0,11.5983,19.0,11.8742,,,,,,,,,,
7,Life Cycle__S1,13.619433333333333,0.11006208853793988,3.0,20.0,13.6445,21.0,13.499,22.0,13.7148,,,,,,,,,,
8,Life Cycle__S2,12.55573333333333,0.13638879474991067,3.0,23.0,12.7061,24.0,12.44,25.0,12.5211,,,,,,,,,,
9,Life Cycle__S3,12.9363,0.00381837661840725,2.0,26.0,12.9336,27.0,12.939,,,,,,,,,,,,
10,Life Cycle__S4,12.4561,0.37880871162105023,3.0,28.0,12.8529,29.0,12.4171,30.0,12.0983,,,,,,,,,,
11,Life Cycle__S5,14.529133333333332,0.3074708007816889,3.0,31.0,14.1882,32.0,14.7854,33.0,14.6138,,,,,,,,,,
12,Life Cycle__S6,15.5674125,0.3338212714163079,8.0,34.0,15.9086,35.0,16.1046,36.0,15.4707,37.0,15.5533,38.0,15.0787,39.0,15.3096,40.0,15.7301,41.0,15.3837
13,Life Cycle__S7,15.304299999999998,0.1879544891722462,3.0,42.0,15.5116,43.0,15.2563,44.0,15.145,,,,,,,,,,
14,Life Cycle__S8,15.105799999999999,0.0974393144475065,2.0,45.0,15.1747,46.0,15.0369,,,,,,,,,,,,
15,Life Cycle__G135,11.0347,1.0412854459753098,2.0,47.0,11.771,48.0,10.2984,,,,,,,,,,,,
16,Life Cycle__G150,11.901233333333332,0.23968713635348346,3.0,49.0,11.7012,50.0,12.1669,51.0,11.8356,,,,,,,,,,
17,Life Cycle__G180,11.6257,0.6128797353478084,3.0,52.0,11.7658,53.0,12.1564,54.0,10.9549,,,,,,,,,,
18,Stress Time Course__C30,11.985949999999999,0.1311683079101041,2.0,55.0,11.8932,56.0,12.0787,,,,,,,,,,,,
19,Stress Time Course__C90,13.4006,0.08131727983645312,2.0,57.0,13.3431,58.0,13.4581,,,,,,,,,,,,
20,Biofilm__BI,12.8065,0.05416437943888891,2.0,59.0,12.8448,60.0,12.7682,,,,,,,,,,,,
21,Biofilm__BC,13.281175,0.20412018314382066,4.0,61.0,13.4161,62.0,13.2163,63.0,13.4699,64.0,13.0224,,,,,,,,
22,Biofilm__Sw,13.19845,0.28786317062104333,2.0,65.0,12.9949,66.0,13.402,,,,,,,,,,,,
23,Life Cycle__BT,13.826,0.5803932459979183,2.0,67.0,14.2364,68.0,13.4156,,,,,,,,,,,,
24,Life Cycle__B36,13.771650000000001,0.12310729060457866,2.0,69.0,13.6846,70.0,13.8587,,,,,,,,,,,,
25,Life Cycle__B60,13.5408,0.2824184484059071,2.0,71.0,13.3411,72.0,13.7405,,,,,,,,,,,,
26,M9__M9exp,12.869966666666668,0.30080718630600095,3.0,73.0,13.1794,74.0,12.8519,75.0,12.5786,,,,,,,,,,
27,M9__M9tran,12.6864,0.0941686253483607,3.0,76.0,12.5813,77.0,12.7148,78.0,12.7631,,,,,,,,,,
