,-0.13347809584917847,-0.10920935114932784,-0.08494060644947721,-0.06067186174962658,-0.036403117049775946,-0.012134372349925315,0.012134372349925315,0.036403117049775946,0.06067186174962658,0.08494060644947721,0.10920935114932784,0.13347809584917847,0.1577468405490291,0.18201558524887973,0.20628432994873036,0.230553074648581,0.2548218193484316,0.27909056404828225,0.3033593087481329,0.3276280534479835
thresh,-0.14561246819910378,0.14561246819910378,1,,,,,,,,,,,,,,,,,
unreg,0,1,1,13,94,1860,1806,102,3,1,0,0,0,1,2,0,0,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['STM2753'],['STM2751' 'STM2752'],[],[],['STM2750'],['STM2749'],[]
