,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.33333360913457e-11,0.6148755877530316,3.0,0.0,0.0350761755,6.0,-0.6316628592,12.0,0.5965866836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.4209836215,0.27717663457333375,3.0,1.0,-0.7340048476000001,7.0,-0.20667879800000002,13.0,-0.3222672189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.3274240914666667,0.0680787720201166,3.0,2.0,-0.24881583300000001,8.0,-0.3672530782,14.0,-0.3662033632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.8674587233333334,0.08017782002324345,3.0,3.0,-0.8951393501,9.0,-0.9301286707,15.0,-0.7771081492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.8810454756,0.2042070947923909,3.0,4.0,-0.7154732427,10.0,-0.8184358757,16.0,-1.1092273084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.6871268801,0.5520032487941825,3.0,5.0,-1.1937530012,11.0,-0.098843572,17.0,-0.7687840671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.03116906949999998,0.9659038740286287,2.0,18.0,0.7141662488,71.0,-0.6518281098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-2.1111846999666666,1.292668801407015,3.0,19.0,-3.1890744412,70.0,-2.4664478082,205.0,-0.6780318505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.33988245641250003,0.9668916997670101,8.0,20.0,-0.0798341805,32.0,-0.38252251540000004,55.0,-0.5717996365,67.0,-0.011342016600000001,126.0,-1.27927095,147.0,-0.6924604155,203.0,1.7027981432,210.0,-1.40462808,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.22188650910000005,0.27300056670103245,3.0,21.0,0.0302307276,34.0,0.5344639223000001,61.0,0.1009648774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.3808088143375,0.4404932048336404,8.0,22.0,-0.6167934896,104.0,-0.5984404808,111.0,-0.43570784300000004,133.0,0.3900525637,165.0,-0.47509577950000004,238.0,-0.5636578474,265.0,0.1813443243,270.0,-0.9281719624,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-3.0094862623714285,0.9662541465800389,7.0,23.0,-3.1507519539,56.0,-3.4544664651,82.0,-2.9607805697,118.0,-0.9543053441,134.0,-3.777482148,137.0,-3.0055100109,227.0,-3.7631073449,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.6366388786749999,1.2204551552065042,4.0,24.0,-0.5264626162,101.0,-1.3426269104,139.0,-1.7135927352,149.0,1.0361267471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.6714148576250001,1.4322780524569256,4.0,25.0,-1.3576644875000001,123.0,-0.9711604556000001,155.0,1.4196099754,191.0,-1.7764444628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.18728151019999997,0.827201951395099,3.0,26.0,0.0474487056,59.0,-1.1064816152999999,159.0,0.4971883791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-2.30039866214,0.8667500626313017,5.0,27.0,-2.9062721788,76.0,-2.4170492451,146.0,-2.2825917806,162.0,-0.8581542004,262.0,-3.0379259058,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.44378199695,0.8590633673992135,4.0,28.0,0.7125433435,94.0,-0.9722059413,186.0,-0.3102288581,231.0,-1.2052365319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
