,-0.23103889688750004,-0.19549445121250003,-0.15995000553750002,-0.12440555986250001,-0.0888611141875,-0.0533166685125,-0.01777222283749999,0.017772222837500018,0.053316668512500026,0.08886111418750006,0.12440555986250004,0.15995000553750002,0.19549445121250006,0.2310388968875001,0.26658334256250005,0.3021277882375001,0.3376722339125001,0.37321667958750016,0.4087611252625002,0.4443055709375001
thresh,-0.07108889135,0.07108889135,1,,,,,,,,,,,,,,,,,
unreg,1,0,1,3,4,17,2171,1982,22,1,2,0,2,3,0,1,1,0,0,0
unreg_genes,['araA'],[],['araB'],['lacZ' 'yjjB' 'araD'],['hsdR' 'pyrE' 'borD' 'nac'],[],[],[],[],['fabA'],['pheA' 'fabB'],[],['mhpE' 'yqfA'],['mhpC' 'mhpF' 'yjgL'],[],['mhpD'],['tabA'],[],[],[]
